#Simulation Analysis Results CSV File 2019-01-24T07:33:12.731756,,,,
"#Generated on structure: ""frame002000""",,,,
TimeStep,Distance_FAD_C8M-FMN_C8M,Distance_FMN_C7M-Heme_Fe,Rad_Gyration_POR-glob,HBonds_ASL_2D6-POR
71850,30.5788402557373,16.4839706420898,27.6587761993442,12
72000,30.9247055053711,16.0787715911865,27.4577596086718,16
72150,30.4365768432617,16.1102523803711,27.7180965606194,12
72300,31.7238712310791,16.0097045898438,27.5016168669368,13
72450,31.0402526855469,15.9697437286377,27.4589160324071,12
72600,30.4638729095459,16.21950340271,27.443403692528,12
72750,31.706974029541,15.7191724777222,27.7414214143204,12
72900,29.8642730712891,15.9632253646851,27.4151052312059,13
73050,30.6920547485352,15.448600769043,27.585268311687,14
73200,31.6843013763428,16.1067333221436,27.6407220531551,14
73350,30.8276596069336,15.1344347000122,27.0845626748009,15
73500,32.7954750061035,15.7223510742188,27.33399960485,13
73650,32.6654663085937,14.7397441864014,27.217425814415,12
73800,32.1703414916992,16.2192802429199,27.5928431981592,14
73950,32.0499114990234,16.5150699615479,27.5256060718078,14
74100,32.4929389953613,15.9614992141724,27.5730468978263,12
74250,32.1656379699707,15.5996980667114,27.4715605948342,13
74400,32.0457420349121,15.7472276687622,27.6181420454636,11
74550,32.90087890625,16.0075836181641,27.600872894011,11
74700,31.8953399658203,16.1913928985596,27.4145027818203,11
74850,32.2488327026367,16.1796226501465,27.348331136892,11
75000,31.9513778686523,15.7199983596802,27.2793610513884,12
75150,31.8616180419922,15.7285175323486,27.5744643590897,12
75300,31.397439956665,15.5385828018188,27.4939229066399,12
75450,31.6096172332764,15.741569519043,27.4052519857333,11
75600,32.5252685546875,15.6484794616699,27.7586972984056,11
75750,34.0194702148437,15.4995708465576,27.7739625058156,12
75900,33.2728538513184,15.7484493255615,27.6557414842638,11
76050,32.4081497192383,15.163459777832,27.2842412550446,12
76200,31.8510971069336,15.8440799713135,27.3528715972456,10
76350,31.6603031158447,15.9823961257935,27.4101168378422,12
76500,32.0604972839355,15.0985593795776,27.6302811185392,15
76650,31.2867546081543,15.3716325759888,27.4411669189008,11
76800,30.7368183135986,15.7168836593628,27.3943396550089,13
76950,31.5658512115478,16.1934852600098,27.4074137214193,13
77100,31.1256408691406,16.0085430145264,27.3417183862713,14
77250,32.841983795166,15.5364980697632,27.4842135490067,13
77400,32.3138465881348,16.2831115722656,27.3268127849636,13
77550,31.9035243988037,16.2967109680176,27.422234092658,14
77700,31.8802871704102,15.2600870132446,27.4781013731314,11
77850,33.088436126709,15.830867767334,27.5301913293352,10
78000,31.2840671539307,15.8571796417236,27.4996932614585,10
78150,31.4728603363037,15.9742593765259,27.4148192098639,14
78300,31.5958652496338,15.5351095199585,27.4391477445476,13
78450,32.5949020385742,15.4327793121338,27.5123868854883,11
78600,32.7009124755859,16.3124961853027,27.4873401287812,13
78750,31.9625091552734,15.8763055801392,27.5406640699206,12
78900,32.2120742797852,16.3376979827881,27.4081438352866,13
79050,31.9926738739014,15.316424369812,27.1717519234451,9
79200,32.326343536377,15.5521535873413,27.4877909450785,13
79350,30.7255268096924,15.8351602554321,27.5350911897562,10
79500,30.37575340271,15.6625080108643,27.326266947917,11
79650,31.7196178436279,15.4908857345581,27.517594067915,11
79800,30.2719593048096,16.4763889312744,27.4213347127842,12
79950,31.6575775146484,15.3026924133301,27.4852444167745,14
80100,32.1335906982422,15.6235380172729,27.3062305986282,14
80250,31.2959461212158,15.0074453353882,27.4263851513154,13
80400,31.791618347168,15.9486246109009,27.5553597579997,14
80550,33.1644058227539,15.4282083511353,27.4338577709661,14
80700,33.1668739318848,15.4218006134033,27.4231827857115,13
80850,30.9407691955566,16.7843723297119,27.2826191485411,13
81000,31.6381015777588,16.2070941925049,27.4987454172921,15
81150,32.2190742492676,15.7137460708618,27.6287633285924,15
81300,31.6107959747314,15.5944843292236,27.3491323784404,13
81450,31.0924797058105,16.0477600097656,27.315382448591,11
81600,30.3603439331055,15.7197275161743,27.0672570863758,13
81750,30.2861366271973,15.4563188552856,27.1950481270723,13
81900,31.1520156860352,15.9363012313843,27.1525910395874,15
82050,29.8264236450195,16.1482601165771,27.0862676391874,14
82200,29.6891899108887,15.0364894866943,27.1588101015491,13
82350,29.3306159973145,14.9153051376343,27.3378068510472,13
82500,30.3185062408447,15.4874982833862,27.3203307957142,13
82650,31.0383434295654,15.3909749984741,27.2693701183183,12
82800,30.5100784301758,15.2111558914185,27.2000875135138,14
82950,30.7879734039307,15.452187538147,27.4415722870022,13
83100,30.0681915283203,15.2300214767456,27.4807782402864,12
83250,30.766263961792,15.7504615783691,27.3816325448329,12
83400,30.1896591186523,15.0574293136597,27.4418158660226,12
83550,29.854866027832,14.9308233261108,27.2818484173218,11
83700,29.5476551055908,15.4905099868774,27.4078973829266,11
83850,30.2070446014404,15.2445459365845,27.1157693502439,10
84000,30.0807228088379,15.5248832702637,27.2291612966159,10
84150,30.0828857421875,15.0107479095459,27.4817915871618,12
84300,29.5195751190186,14.9378900527954,27.207022389889,11
84450,29.7308406829834,15.5904216766357,27.2140827644077,13
84600,31.8224086761475,15.074667930603,27.2725986320535,11
84750,30.4790458679199,15.1694955825806,27.2195250590519,10
84900,29.664379119873,15.6709566116333,27.3946282493397,13
85050,30.6338157653809,15.3033628463745,27.4577618956586,12
85200,31.3259716033936,15.1229305267334,27.4942995546815,11
85350,32.1526184082031,14.3653354644775,27.5408032889607,11
85500,30.908504486084,14.8642406463623,27.5446362976251,14
85650,29.8085899353027,14.9426765441895,27.3695645594757,15
85800,31.2297019958496,14.9140586853027,27.3574333421493,12
85950,31.6483554840088,15.0712766647339,27.1509467313884,13
86100,31.7897720336914,15.5669651031494,27.2675071973426,13
86250,30.6045665740967,15.4006490707397,27.5291911252307,14
86400,30.7679805755615,14.5639505386353,27.3177657214932,13
86550,31.7014045715332,15.219051361084,27.3459411341529,14
86700,31.6454753875732,15.1216812133789,27.4623648341855,14
86850,31.8312683105469,15.090503692627,27.479007821644,14
87000,32.1245307922363,15.1965703964233,27.4644550846657,13
87150,31.9734859466553,15.1220617294312,27.4012397585977,14
87300,30.0847854614258,15.0034523010254,27.4871034276991,14
87450,30.9534893035889,15.2769556045532,27.5202968597006,15
87600,30.071590423584,14.956470489502,27.2559786325642,12
87750,29.9146728515625,15.5879936218262,27.2618147297971,14
87900,31.4884281158447,15.0706129074097,27.6481114208149,10
88050,30.3636341094971,15.3134717941284,27.445912942899,13
88200,30.1161289215088,14.9012804031372,27.3863241895732,16
88350,31.7651634216309,15.1840124130249,27.4519044819236,15
88500,29.7504196166992,14.6516160964966,27.3802499288937,13
88650,31.6951217651367,15.186993598938,27.6707560985643,12
88800,31.3363151550293,15.3390684127808,27.7034298283934,13
88950,30.7172546386719,15.5846099853516,27.4216656023359,11
89100,31.4715824127197,14.8096542358398,27.4969116104761,12
89250,29.7625675201416,14.7803382873535,27.5121373572948,11
89400,30.2212963104248,14.9848804473877,27.2779556125287,13
89550,31.5103759765625,15.1473417282104,27.5795044396282,13
89700,30.7801933288574,15.1463775634766,27.5604469283078,13
89850,28.8232955932617,14.9270601272583,27.4836791361774,15
90000,29.8743724822998,15.57004737854,27.4572358258337,14
90150,31.2325687408447,15.0632438659668,27.3100526042246,12
90300,29.5309562683105,15.8119602203369,27.3729546791604,15
90450,30.3628311157227,15.6168413162231,27.5111121979456,13
90600,30.0307750701904,15.3583421707153,27.289914630902,14
90750,31.0438499450684,14.9733304977417,27.3908696612456,13
90900,29.8492431640625,15.2528352737427,27.0230600488844,12
91050,29.89866065979,15.3110733032227,27.1944153786494,13
91200,31.1126861572266,15.4424781799316,27.6423103976746,10
91350,30.5956192016602,15.3720741271973,27.1453116416133,12
91500,30.2487144470215,16.0644817352295,27.2476891898963,10
91650,31.098388671875,15.4316301345825,27.2782253804839,12
91800,31.2087993621826,14.7207174301147,27.3320974021368,13
91950,31.1040859222412,15.1380548477173,27.1799863238838,12
92100,30.73095703125,15.2560062408447,27.0842437006657,12
92250,31.5435771942139,14.9124584197998,27.2667263074318,13
92400,30.9587097167969,14.8777856826782,27.3320703391314,13
92550,30.4157962799072,15.4754791259766,27.2050208202426,12
92700,29.9675636291504,15.3207836151123,27.0619257293992,14
92850,31.1038837432861,15.3234043121338,27.0424662839473,12
93000,31.0957641601563,15.6630430221558,27.1075786890665,14
93150,32.0453186035156,15.9134683609009,27.6014354000127,13
93300,32.02978515625,15.4711065292358,27.5560911148689,12
93450,30.9722137451172,14.8464670181274,27.2761463580558,12
93600,32.2456550598145,15.6005554199219,27.374546432978,12
93750,30.9520511627197,15.7466993331909,27.3434210433832,14
93900,31.8911113739014,15.1770915985107,27.335832728629,13
94050,30.6190071105957,15.9495124816895,27.6222169480009,15
94200,30.7757778167725,15.0395202636719,27.1876219120338,18
94350,30.0839099884033,15.4505786895752,27.2944651098942,11
94500,31.1986331939697,14.6600275039673,27.0982920672267,12
94650,31.1532764434814,15.4357538223267,27.3417949183258,13
94800,30.1567497253418,15.8404655456543,27.2914732122357,13
94950,31.2760066986084,15.2088575363159,27.2809568557956,12
95100,30.7909145355225,15.5627479553223,26.9512440689597,14
95250,30.2630271911621,15.4199285507202,27.0091008714923,15
95400,30.6012287139893,15.4475383758545,27.0185355650312,13
95550,31.6832866668701,15.0799598693848,27.3249416682473,12
95700,29.9965362548828,14.9582929611206,27.1335681415629,12
95850,30.7709636688232,15.5185232162476,27.0148380173516,13
96000,32.5058250427246,15.0775098800659,27.0052112990201,14
96150,30.9511108398438,15.4286708831787,27.1658176476847,12
96300,31.228401184082,14.8652992248535,26.8973711244433,14
96450,29.2929153442383,15.5833234786987,27.0152609299299,12
96600,30.2218151092529,15.7725734710693,27.3294412639782,14
96750,31.0197448730469,14.7312316894531,27.2041537586866,13
96900,31.267147064209,15.3720541000366,27.1990700214009,14
97050,31.4957408905029,15.7408819198608,27.0660075162017,13
97200,31.2055606842041,15.0634651184082,27.1425293814049,13
97350,30.8610877990723,15.4979276657105,27.1520067357491,13
97500,31.4241504669189,15.0406866073608,27.2791708502038,11
97650,32.058464050293,15.3766384124756,27.1607775596991,11
97800,31.0827255249023,14.9306554794312,27.0016900630056,13
97950,32.4079437255859,15.4956178665161,27.3140849113754,12
98100,33.2861328125,14.5986442565918,27.3399684377419,11
98250,31.5719413757324,15.0787210464478,27.2077370137059,11
98400,31.5909976959229,15.7135057449341,27.5020611361878,12
98550,30.2419300079346,15.1236400604248,27.3789697944871,13
98700,31.9097194671631,15.2552881240845,27.5115466787083,14
98850,30.5479831695557,15.4691591262817,27.3667543908978,14
99000,31.4262008666992,15.4249820709229,27.4858050765074,12
99150,32.0582046508789,14.0613288879395,27.3516732444017,12
99300,32.4203720092773,14.8070478439331,27.5435353550244,11
99450,32.0233535766602,14.888596534729,27.126539269056,13
99600,29.2129650115967,14.9817724227905,27.2209378873134,12
99750,30.789852142334,15.0742273330688,27.2569129136655,13
99900,30.5642948150635,15.0724220275879,27.2174079846716,11
100050,30.8555183410645,15.3283138275146,27.226049714082,12
100200,31.6105403900146,15.0939073562622,27.2539344083928,12
100350,30.5637702941895,15.1038236618042,27.0340398510734,11
100500,31.2313709259033,15.1860485076904,27.3137448744858,12
100650,30.4554538726807,15.1595621109009,27.0359414694296,13
100800,32.9061164855957,14.9314289093018,26.9264346255335,14
100950,31.5759391784668,14.8171339035034,27.0485755917144,14
101100,29.7518482208252,15.050573348999,26.9929537253539,15
101250,30.5470447540283,15.5497579574585,27.0303841962869,14
101400,31.4588451385498,15.5002861022949,27.3287457202357,14
101550,31.7344818115234,15.1170711517334,27.3208041581814,12
101700,31.9701118469238,15.4262180328369,27.2161417085369,13
101850,31.6967582702637,15.919677734375,27.3647742334522,11
102000,31.4492626190186,15.1495695114136,27.0330497707683,11
102150,30.0596961975098,14.7887210845947,27.0823931337101,13
102300,31.4922180175781,14.9744958877563,27.3538453496014,14
102450,30.9270629882812,15.7577238082886,27.1137506765381,12
102600,31.0658779144287,15.8723993301392,27.2272562072492,12
102750,31.4244804382324,15.3842840194702,27.0686835587112,12
102900,31.8645114898682,15.7705545425415,27.1539678969927,13
103050,32.487979888916,14.8400135040283,27.2861759413571,12
103200,31.5838623046875,15.0943384170532,27.2890466046693,11
103350,32.2387962341309,15.2204074859619,27.274369599086,14
103500,32.2418327331543,15.2045936584473,27.2762357008036,13
103650,32.0661354064941,15.2117834091187,27.4182593695094,16
103800,31.4639148712158,15.1528825759888,27.3394588230384,15
103950,32.0111923217773,15.2326612472534,27.2626725114794,12
104100,32.0414390563965,15.2504997253418,27.1636407576074,13
104250,32.2688941955566,15.5638074874878,27.5373636668023,14
104400,32.6184844970703,14.5690889358521,27.3170917184922,13
104550,31.4822235107422,15.0233869552612,27.1375428624395,13
104700,32.4648475646973,14.7650661468506,27.362943024966,12
104850,32.2083892822266,14.7472381591797,27.4940823922026,14
105000,31.8601760864258,15.7365036010742,27.5121743880931,18
105150,31.9816055297852,15.4088411331177,27.628657841582,11
105300,32.9869613647461,14.8834733963013,27.4755480017212,13
105450,31.2032585144043,15.2947044372559,27.6399240465097,15
105600,31.5758018493652,15.2302913665771,27.5065422171459,12
105750,30.7063503265381,14.9844303131104,27.3702537845964,12
105900,30.4674510955811,15.5733509063721,27.4387224979645,12
106050,31.868745803833,15.7695112228394,27.473872845986,12
106200,30.3376808166504,16.1305885314941,27.504332323572,12
106350,31.4457054138184,15.5646829605103,27.5107479084143,12
106500,33.7531433105469,15.8076753616333,27.409184559893,10
106650,31.6302146911621,16.2333717346191,27.3889016483076,11
106800,31.0649909973145,15.0286636352539,27.2955028524903,10
106950,30.2679233551025,15.6573162078857,27.3298433848675,10
107100,31.8285140991211,15.8755512237549,27.6717755664303,10
107250,32.5541801452637,16.0025119781494,27.691414188346,10
107400,31.3403701782227,16.4669628143311,27.363585262378,12
107550,31.5002307891846,15.9281244277954,27.4924397346223,11
107700,29.6329593658447,15.355751991272,27.3330705808674,11
107850,30.4489040374756,15.8262929916382,27.5332005286981,14
108000,32.8630409240723,15.9554443359375,27.4512900578651,10
108150,31.6190910339355,14.5726222991943,27.4991736379078,13
108300,31.3932437896729,15.91907787323,27.327720388412,10
108450,31.5054874420166,14.3760595321655,26.9738009146721,11
108600,29.9102153778076,16.2723846435547,27.2156350856847,10
108750,29.8692150115967,15.0872077941895,27.3867964610544,12
108900,31.5138664245605,15.3237228393555,27.5147725774359,10
109050,32.124267578125,15.6193132400513,27.4053456703416,10
109200,32.4738082885742,15.865514755249,27.2291430589767,12
109350,30.2973384857178,15.6036491394043,27.2459824480443,11
109500,31.5835132598877,15.1581363677979,27.3349133153082,13
109650,31.094295501709,14.8495445251465,27.1505931297442,9
109800,32.0452919006348,14.3330821990967,27.1619137885318,9
109950,31.6693954467773,14.8944425582886,27.0361308721615,9
110100,30.8112869262695,14.983570098877,27.3414478481326,12
110250,31.8794097900391,15.0571355819702,27.5433028352029,10
110400,30.791877746582,15.0348892211914,27.3632178693174,11
110550,31.5226936340332,15.6533231735229,27.4486595147591,10
110700,31.5009269714355,15.3782186508179,27.2939617234057,11
110850,32.1059875488281,16.1726512908936,27.2403933711109,8
111000,32.0284461975098,14.920111656189,27.5042239192319,9
111150,31.2292804718018,14.9368104934692,27.2111669026161,12
111300,31.0827236175537,13.8995208740234,27.4464754016005,10
111450,30.5839786529541,15.0390386581421,27.2399701103036,11
111600,30.4688987731934,15.309422492981,27.546862086335,11
111750,30.3755722045898,15.7384300231934,27.4062366597364,12
111900,31.5362606048584,14.484185218811,27.4822554234166,9
112050,31.2569198608398,15.0825395584106,27.5197643732277,10
112200,30.9569702148437,15.8378658294678,27.4047842049967,10
112350,32.818531036377,15.0333690643311,27.4249963844617,10
112500,31.2579345703125,15.7994260787964,27.4488148926898,10
112650,30.1395874023437,14.913761138916,27.2210185748586,9
112800,31.9755458831787,15.0983734130859,27.4654288530022,9
112950,32.274097442627,14.513466835022,27.4183147576897,10
113100,32.1338272094727,15.5909881591797,27.4976775332021,11
113250,32.6110572814941,15.1904153823853,27.349459965956,11
113400,32.1663818359375,16.0731143951416,27.3684349413362,10
113550,32.5902481079102,15.7358827590942,27.5803144497896,13
113700,32.036319732666,15.8646287918091,27.5300735935601,11
113850,31.1405830383301,15.62757396698,27.3600586692697,13
114000,32.1458892822266,14.8285846710205,27.2379724953803,16
114150,31.1992053985596,15.4310464859009,27.207147618821,15
114300,31.9362468719482,14.664174079895,27.3724882357982,15
114450,32.354663848877,14.9569625854492,27.3946989137449,14
114600,31.4979515075684,15.5472373962402,27.2799506331743,10
114750,31.2917861938477,14.9518136978149,27.2668839488586,12
114900,31.569917678833,16.1047344207764,27.1882884081258,10
115050,30.6656093597412,15.7777690887451,27.3442932776899,10
115200,31.9798736572266,16.0679340362549,27.37025973213,9
115350,32.2063217163086,15.123761177063,27.3113549882988,11
115500,31.9963283538818,14.8361082077026,27.4286921048585,8
115650,31.3386497497559,15.036473274231,27.3017142640007,9
115800,30.5671520233154,14.9370899200439,27.1821250908033,12
115950,31.044792175293,15.2567920684814,27.3731212056689,11
116100,31.5628852844238,15.0347595214844,27.3122198108149,10
116250,30.6685276031494,14.7413034439087,27.3344168737154,12
116400,32.867561340332,14.5829734802246,27.5504743905329,11
116550,31.0219821929932,14.7896099090576,27.4385613747092,12
116700,31.6120262145996,15.3269014358521,27.5230018054058,12
116850,32.0100555419922,14.8530349731445,27.3697723364204,14
117000,31.0725116729736,15.8888111114502,27.3853197665075,13
117150,31.8952484130859,15.3748006820679,27.2360396160695,12
117300,31.2728118896484,15.7812509536743,27.4515827011151,11
117450,31.5454998016357,15.3964643478394,27.3110290625086,12
117600,32.0571136474609,15.5637283325195,27.3806218432946,15
117750,31.3115768432617,15.6584672927856,27.4135779048115,16
117900,31.8308849334717,15.4512376785278,27.4102592736707,14
118050,32.7980041503906,14.6107664108276,27.3861743282289,15
118200,32.9794044494629,15.9442729949951,27.1978108002549,18
118350,34.1216888427734,14.4266834259033,27.2295642157124,15
118500,31.4165878295898,15.0119047164917,27.2656700534476,17
118650,32.607837677002,14.8820381164551,27.4062897365161,15
118800,31.9133930206299,14.906741142273,27.2502202404423,16
118950,31.629903793335,15.0386228561401,27.118156822725,15
119100,32.6382637023926,14.9321794509888,27.5774955230029,13
119250,31.5712947845459,15.532036781311,27.4865043615711,15
119400,32.4209938049316,14.4921970367432,27.303293933013,16
119550,31.7669868469238,14.8039283752441,27.4362897206984,13
119700,31.6688995361328,15.6802167892456,27.4466721930656,16
119850,30.7234897613525,15.3939580917358,27.3032893522151,12
120000,33.2065773010254,14.2664012908936,27.3759019903133,14
120150,32.2550735473633,15.6590595245361,27.5157709980627,14
120300,30.5467109680176,15.573145866394,27.1208179662658,14
120450,32.2864303588867,15.3067579269409,27.2041492005741,15
120600,32.5746994018555,15.5325717926025,27.4374854157722,15
120750,32.1955223083496,15.3053798675537,27.3376505745521,16
120900,32.4560012817383,15.4283113479614,27.436396836436,12
121050,32.2775382995605,14.260404586792,27.4105548983996,15
121200,31.4335460662842,15.5715312957764,27.3659728871205,17
121350,31.6359882354736,15.1666898727417,27.2503459511896,12
121500,31.7375392913818,16.2571353912354,27.60918055489,11
121650,31.5309600830078,16.6219005584717,27.4932037848703,15
121800,32.5063285827637,15.8942947387695,27.6328281145597,12
121950,32.3827438354492,16.2719268798828,27.5213903771735,13
122100,30.7610034942627,15.8045654296875,27.2017885337507,15
122250,31.0639667510986,16.2747459411621,27.1632030578146,14
122400,31.8933334350586,15.6663198471069,27.5301544301221,14
122550,31.8449687957764,16.0187301635742,27.1604957127831,13
122700,32.1749954223633,15.4331388473511,27.1381208786208,12
122850,32.1390838623047,15.198657989502,27.2396093671948,14
123000,31.7216663360596,14.3408269882202,27.2340637379471,12
123150,32.3601379394531,15.4125490188599,27.2963182717682,11
123300,32.2590637207031,15.1900730133057,27.3934277218671,11
123450,31.0335464477539,15.4864654541016,27.2769155600958,11
123600,31.6729888916016,15.5159292221069,27.3138238426132,11
123750,31.3343715667725,15.5296258926392,27.1857554099021,12
123900,31.3596935272217,15.3704080581665,27.2363594836612,13
124050,31.7100238800049,15.6385097503662,27.2484165385966,13
124200,31.3853359222412,15.070839881897,27.3165203208804,13
124350,30.8215026855469,15.4789562225342,27.3875721440625,11
124500,31.1434135437012,15.262186050415,27.593691360839,13
124650,32.3537864685059,16.048490524292,27.624220578369,12
124800,29.8855113983154,15.8333053588867,27.3984199889434,14
124950,30.6197853088379,15.7762308120728,27.4001967523789,13
125100,31.6099376678467,15.6591911315918,27.4762944210631,10
125250,29.7027053833008,15.5197820663452,27.5504150242244,10
125400,31.1980247497559,15.5497999191284,27.262615847643,13
125550,32.9954566955566,15.345983505249,27.5723464944764,14
125700,31.9033222198486,15.1381683349609,27.4978781839829,12
125850,31.1324100494385,14.7847471237183,27.4924216887649,12
126000,32.9501419067383,15.3977556228638,27.4008809107702,9
126150,32.7715721130371,15.0777797698975,27.5324232942678,12
126300,33.0854911804199,14.8986444473267,27.4601361033249,14
126450,33.2003784179687,15.6380853652954,27.2707569707927,12
126600,32.639720916748,15.8129873275757,27.5106995079824,13
126750,32.3312873840332,15.1416530609131,27.2912192664819,12
126900,31.7350120544434,15.7742223739624,27.1296984603842,13
127050,30.6450710296631,15.1111812591553,27.1116014640393,15
127200,32.1481666564941,14.3659172058105,27.2150939906936,11
127350,32.9491386413574,14.3204917907715,27.4624895880997,12
127500,32.3973999023437,15.6410760879517,27.5129114804982,11
127650,32.7598495483398,15.265721321106,27.4302765696929,8
127800,32.5416297912598,14.8332509994507,27.4385936231099,9
127950,32.7567405700684,14.903844833374,27.5441197882564,9
128100,33.4184455871582,14.8666524887085,27.4342622568333,8
128250,32.9603424072266,16.5087985992432,27.5245335124203,9
128400,32.3595314025879,15.0939035415649,27.4474906796298,9
128550,32.1703834533691,15.4979906082153,27.4607218273685,9
128700,30.7847423553467,15.0987491607666,27.5630403576112,10
128850,33.1591606140137,15.0119047164917,27.7051450246584,8
129000,32.7643051147461,14.662109375,27.6099579879414,13
129150,32.288516998291,15.1229248046875,27.5645349452736,11
129300,32.5913696289062,14.8344011306763,27.5459820287482,13
129450,32.4551010131836,16.0611724853516,27.5143217343102,13
129600,33.1599502563477,15.8772249221802,27.7664745710425,13
129750,32.5389556884766,16.2048606872559,27.726340530386,14
129900,31.7222137451172,15.9404106140137,27.597731991049,13
130050,32.3548469543457,15.5856084823608,27.2525936791468,12
130200,32.7143974304199,15.40305519104,27.4586420730013,13
130350,33.7886543273926,15.7308464050293,27.5845934256345,13
130500,32.0066146850586,16.2832870483398,27.4677017053315,13
130650,32.5397491455078,15.4409809112549,27.5670573665771,13
130800,32.7394218444824,15.9933023452759,27.7495848220069,12
130950,32.2311782836914,16.1209945678711,27.6541642579303,14
131100,32.7034568786621,15.8989763259888,27.6185570252407,13
131250,31.6859321594238,15.5965070724487,27.3935902126007,13
131400,31.7872543334961,16.1502056121826,27.3487534175592,13
131550,31.8050289154053,15.7680339813232,27.6922762277173,15
131700,32.0458106994629,15.8782110214233,27.5932592188332,15
131850,30.773063659668,14.9365549087524,27.6470782178291,13
132000,31.2304496765137,15.0412502288818,27.5536606453117,15
132150,32.7674903869629,15.294900894165,27.6821871014226,12
132300,33.0780792236328,15.703763961792,27.6322620438561,11
132450,32.5876693725586,15.5954236984253,27.6810658692608,12
132600,32.430835723877,15.1980934143066,27.7424657290973,10
132750,32.392261505127,15.0728149414063,27.6473248788201,11
132900,30.9455413818359,15.5217027664185,27.3885970517071,11
133050,32.4822654724121,15.0087308883667,27.5486068122446,10
133200,31.7215805053711,15.2719249725342,27.4536169599912,11
133350,32.9545707702637,15.2338714599609,27.597253348325,11
133500,32.0343475341797,15.8140363693237,27.7684702885093,14
133650,32.211784362793,15.7823524475098,27.7006124412887,11
133800,32.0736503601074,15.4941310882568,27.5983334736193,11
133950,31.2749881744385,15.9034662246704,27.8121045358356,11
134100,31.7972431182861,15.9539413452148,27.4953822134725,12
134250,31.572057723999,15.0159730911255,27.5763091748983,13
134400,30.4018630981445,15.7234554290771,27.5687307918864,13
134550,32.4558486938477,15.815824508667,27.3767691527813,12
134700,31.2964344024658,16.0795497894287,27.4156767491536,14
134850,31.5101356506348,15.7681522369385,27.6871887353032,13
135000,32.8840026855469,16.02614402771,27.6284630744628,11
135150,32.2950592041016,15.8004703521729,27.8709963848929,12
135300,31.8426418304443,15.7942609786987,27.8047934703833,11
135450,33.6199226379395,15.573281288147,27.577554657347,14
135600,32.6035499572754,15.5387201309204,27.5482055708592,15
135750,32.636905670166,16.4578971862793,27.6389667224168,13
135900,32.3031768798828,15.1680250167847,27.5194608437037,15
136050,32.5086402893066,15.8474960327148,27.8059378689227,14
136200,33.6290550231934,15.9198398590088,27.654731453799,15
136350,32.6166152954102,15.5161571502686,27.6178611118157,13
136500,32.0876121520996,14.5174579620361,27.695514919909,15
136650,32.2137794494629,16.0546188354492,27.5751421730461,16
136800,32.3642616271973,15.358941078186,27.4843761729519,15
136950,32.7734451293945,15.8219919204712,27.6611833036509,15
137100,31.6945877075195,15.0141906738281,27.4449112707235,13
137250,31.3958282470703,14.8957614898682,27.3919809345814,14
137400,33.1013946533203,15.5302829742432,27.6777937168295,13
137550,31.8856792449951,15.2236413955688,27.4695276241294,13
137700,31.5377464294434,15.5711336135864,27.615156087936,11
137850,31.9263172149658,15.667444229126,27.4658452563288,13
138000,31.2747573852539,15.5392017364502,27.6398942086695,13
138150,32.6348571777344,14.9750776290894,27.5567150895398,13
138300,31.2034454345703,15.8224563598633,27.643892029853,14
138450,31.4470539093018,15.5990877151489,27.4403397705525,13
138600,31.1076774597168,15.4901142120361,27.3648576523177,13
138750,30.4195098876953,16.0675888061523,27.3003735937724,12
138900,31.4641647338867,15.9227876663208,27.6806758075605,11
139050,32.332763671875,15.4580574035645,27.8559616287483,12
139200,32.202320098877,15.1194868087769,27.7472176153444,11
139350,32.133129119873,14.8650302886963,27.6868078406286,11
139500,32.6696281433105,16.0046768188477,27.73340080689,13
139650,32.2263221740723,15.7971153259277,27.7716294973946,13
139800,33.5684204101562,15.4135866165161,27.6886511651751,11
139950,31.4418678283691,15.5119876861572,27.6372791690226,12
140100,32.4172477722168,15.9091663360596,27.7219389415664,12
140250,32.4004211425781,15.9721765518188,27.5564653157069,12
140400,32.9529342651367,15.979549407959,27.6178183335841,13
140550,32.9028739929199,14.7308397293091,27.6436065326974,13
140700,32.2411651611328,15.5096750259399,27.5778035335236,12
140850,32.2514572143555,15.5775022506714,27.4543059589016,12
141000,32.7531242370605,15.6702890396118,27.6408704092376,12
141150,32.3454246520996,14.8331050872803,27.5199830497218,14
141300,31.9481887817383,15.4914197921753,27.5770336739874,12
141450,32.6119766235352,15.4407320022583,27.4633954048779,13
141600,32.2137184143066,15.3488683700562,27.4188960431456,13
141750,32.8229103088379,15.0387029647827,27.667811610602,13
141900,32.0921249389648,16.0523490905762,27.6215150837017,14
142050,31.7637825012207,15.0397100448608,27.5683504294633,12
142200,31.5701389312744,16.1622352600098,27.3467519068415,12
142350,32.5259780883789,15.1943006515503,27.3826033050997,10
142500,31.0848445892334,16.583776473999,27.2240970237895,10
142650,31.1819915771484,16.2904033660889,27.2198215027869,13
142800,32.8479804992676,14.7241582870483,27.4083254842553,11
142950,31.9557075500488,15.6422681808472,27.4851081976626,10
143100,32.4971885681152,15.536379814148,27.4485287765692,12
143250,31.3077354431152,15.4112977981567,27.489349777562,12
143400,31.5107154846191,15.5731048583984,27.581980029741,13
143550,30.9982566833496,16.2934284210205,27.5282728640084,15
143700,31.3092555999756,15.4602069854736,27.3364680952195,15
143850,31.6631698608398,15.624324798584,27.4009092609386,13
144000,32.1786499023437,16.2673473358154,27.6520308301924,13
144150,33.2645950317383,16.4173336029053,27.6625167806141,15
