#Simulation Analysis Results CSV File 2019-06-07T10:27:05.535428,,,
"#Generated on structure: ""frame000000""",,,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_Heme_Fe-FMN_C7M,Rad_Gyration_CPR-glob
76800,33.2062377929687,18.6326904296875,27.6313108061581
76950,34.0432624816895,18.4823150634766,27.5734982901236
77100,32.6029663085937,18.2885856628418,27.4864482150183
77250,32.5538520812988,18.1655807495117,27.4389423155288
77400,33.0981483459473,17.1631278991699,27.3428482369427
77550,32.2085304260254,17.2934837341309,27.3313688604342
77700,33.5693550109863,16.3805694580078,27.4696713965319
77850,32.6426582336426,18.2399749755859,27.3842392695894
78000,31.9940185546875,18.410982131958,27.6522923412709
78150,33.0910720825195,18.5777359008789,27.5991146893819
78300,33.111499786377,17.2913341522217,27.4048989484585
78450,35.1642074584961,17.3511695861816,27.6222340770817
78600,33.384162902832,17.3966674804688,27.7783889754312
78750,33.9514465332031,17.3578186035156,27.5154319137861
78900,33.7579116821289,17.0641860961914,27.3846065395436
79050,32.4246635437012,18.2525196075439,27.3502566229007
79200,32.5870323181152,18.1319923400879,27.3209735987822
79350,33.4185791015625,17.9070796966553,27.5209063563016
79500,33.9672546386719,19.2731170654297,27.7178252139142
79650,33.7895050048828,17.3143863677979,27.6189667670708
79800,33.3543357849121,18.6506023406982,27.7562425351098
79950,34.3421173095703,18.0377883911133,27.6510478266066
80100,33.4266052246094,16.59206199646,27.859035527572
80250,33.1838111877441,17.4994945526123,27.7465704113795
80400,34.1985549926758,17.3632698059082,27.4748639504073
80550,33.1210899353027,17.5923290252686,27.6332156707545
80700,34.2568016052246,17.8573532104492,27.6070737269855
80850,33.8182907104492,18.4422035217285,27.7184455006323
81000,32.4642639160156,18.5558013916016,27.5503779345649
81150,33.5182456970215,18.5210475921631,27.4780693365257
81300,31.9144916534424,18.2426624298096,27.5810879105732
81450,33.2810363769531,17.1743240356445,27.5760303797592
81600,31.7955989837646,17.6528663635254,27.6040389861105
81750,33.2298049926758,17.3878135681152,27.6064495471952
81900,32.8479843139648,17.4946327209473,27.6256494612508
82050,32.8336334228516,17.9446296691895,27.5104248186397
82200,33.008903503418,17.2415199279785,27.640340665037
82350,33.8220634460449,17.3065090179443,27.6287750724347
82500,34.7943153381348,17.3486022949219,27.6034238276617
82650,34.3979110717773,17.4470539093018,27.6351048933399
82800,34.5756034851074,17.6061344146729,27.7149868573609
82950,34.8394775390625,17.2199459075928,27.6952413130163
83100,32.4253768920898,17.1327686309814,27.4776408082098
83250,32.9772109985352,18.4069919586182,27.5562144303383
83400,33.1349868774414,17.9682388305664,27.4911103225361
83550,32.9715957641602,18.537576675415,27.5646757293965
83700,32.4601745605469,18.2322368621826,27.5941283503468
83850,32.1380767822266,18.1650352478027,27.7554535391123
84000,33.753734588623,18.1171073913574,27.5304340218007
84150,33.1156311035156,17.9837455749512,27.3197815948544
84300,33.2562599182129,18.1549606323242,27.6804081774816
84450,33.3808898925781,17.336462020874,27.5202237272187
84600,33.0268974304199,17.4474983215332,27.6391218990403
84750,32.2132339477539,17.6059894561768,27.6363554025357
84900,33.1220016479492,17.7421531677246,27.6484163575041
85050,33.2241134643555,18.1136093139648,27.3293401774096
85200,32.6308326721191,18.345272064209,27.3435835875265
85350,32.7144622802734,18.7728977203369,27.4603239038185
85500,33.2028961181641,18.1640777587891,27.4308958805525
85650,32.5814895629883,19.4861259460449,27.406032484213
85800,34.9386444091797,18.1294116973877,27.4605634285215
85950,33.4202919006348,18.3430480957031,27.6204894812713
86100,33.80419921875,17.5240097045898,27.5753928858196
86250,33.1376419067383,17.8101196289062,27.5064605107495
86400,33.8483505249023,17.7858619689941,27.5936918648529
86550,34.3582916259766,16.895055770874,27.6058549726178
86700,33.241325378418,17.1213855743408,27.5749241175735
86850,33.4365730285645,16.6227035522461,27.5224033520887
87000,33.6808929443359,17.2153263092041,27.6573078083159
87150,33.6661643981934,16.9095916748047,27.7323062246336
87300,34.6799201965332,16.8635387420654,27.6084332351351
87450,33.804630279541,16.1521587371826,27.7023007558434
87600,34.7098693847656,16.4634380340576,27.7073494158844
87750,33.9315643310547,17.0010299682617,27.7083491370344
87900,33.6319694519043,17.3571109771729,27.5063061710753
88050,34.3871765136719,17.8308277130127,27.4786640591519
88200,33.3391571044922,18.721155166626,27.4733777596575
88350,33.0437202453613,17.2932090759277,27.4633665567653
88500,32.8329544067383,17.9160327911377,27.4824323495335
88650,32.0060768127441,16.8292636871338,27.4516210464554
88800,33.5307464599609,17.4308662414551,27.4293831142665
88950,33.0453491210937,17.8965167999268,27.3140093218433
89100,33.6824111938477,17.99684715271,27.4083835390547
89250,33.7924461364746,16.8679256439209,27.5095380047126
89400,34.4953918457031,16.7029857635498,27.4407389211248
89550,35.1594429016113,17.1375408172607,27.7398322984486
89700,33.8583717346191,17.8910045623779,27.8327983412217
89850,34.652961730957,17.3974685668945,27.6848558551894
90000,34.4690017700195,17.3448657989502,27.7008193156491
90150,34.5467910766602,17.5412693023682,27.6840554910345
90300,34.1892166137695,17.538236618042,27.6583180844549
90450,33.8591156005859,16.7553863525391,27.6047632046736
90600,32.3885231018066,16.9164447784424,27.4491526054312
90750,34.6598777770996,17.1116313934326,27.7046068821427
90900,33.3128242492676,18.2867012023926,27.5396770602156
91050,33.4369964599609,17.1701164245605,27.6324939924346
91200,32.3138847351074,17.5192718505859,27.6502027886968
91350,33.642333984375,17.0998039245605,27.7373399041302
91500,32.5561447143555,17.2032413482666,27.5660799819851
91650,31.3355884552002,17.1971607208252,27.346951155042
91800,31.5496273040771,17.4454021453857,27.3596720715752
91950,32.8246803283691,17.3243465423584,27.5125062697035
92100,32.4787254333496,16.8091297149658,27.682195311774
92250,32.4154243469238,16.5830192565918,27.5592468736023
92400,34.4971733093262,17.2070217132568,27.7685977603834
92550,32.7834434509277,16.6789588928223,27.5776023356415
92700,36.3017349243164,19.0823650360107,27.6989133449714
92850,34.2074584960937,17.7873058319092,27.8563161287378
93000,33.4362373352051,17.5370712280273,27.5541273350987
93150,32.6893157958984,17.8770732879639,27.5803408306324
93300,33.9640922546387,16.8756790161133,27.4308503069362
93450,33.8181571960449,17.7907447814941,27.6394175081396
93600,33.3158912658691,17.733865737915,27.6567190200539
93750,33.8880500793457,17.3919506072998,27.8554242350285
93900,32.4195175170898,17.1941871643066,27.3384870918729
94050,32.2778434753418,17.5001811981201,27.6199769555198
94200,33.6472320556641,17.1643924713135,27.517694396903
94350,32.224048614502,17.3481101989746,27.5183529251723
94500,33.8344650268555,16.9418239593506,27.5885292205297
94650,33.0279426574707,16.666618347168,27.6599300283606
94800,32.9747276306152,16.9023704528809,27.5940718450354
94950,33.6367454528809,17.3799152374268,27.4681177926041
95100,32.4194793701172,17.114013671875,27.3238148560039
95250,33.9735946655273,17.7399139404297,27.5745502130803
95400,33.3460578918457,17.3643360137939,27.6060956184699
95550,32.5085945129395,16.7113494873047,27.5503159359611
95700,33.4470520019531,17.1088638305664,27.8663591144257
95850,33.537540435791,17.5885524749756,27.715146803234
96000,34.1062469482422,16.8412685394287,27.7961478563895
96150,33.8636016845703,17.4089393615723,27.6170118859747
96300,33.9364471435547,16.7033596038818,27.8137454866598
96450,34.6684684753418,16.7551555633545,27.8399247725404
96600,34.3414344787598,16.8873615264893,27.4907754423073
96750,33.249137878418,16.8673114776611,27.4415846510693
96900,33.5783767700195,17.9984683990479,27.6124657866761
97050,34.6946983337402,17.3345565795898,27.7709473300014
97200,35.260311126709,16.5381927490234,27.9318524430901
97350,34.0000495910645,17.6684150695801,27.7181080966904
97500,35.455753326416,16.2729473114014,27.8820336634966
97650,34.7570533752441,16.8653335571289,27.6898133709745
97800,34.2386856079102,17.2964763641357,27.5004060968606
97950,33.9283828735352,17.2483139038086,27.3527222973874
98100,33.1142501831055,17.9231014251709,27.4382262860317
98250,34.5311279296875,16.8097133636475,27.6799827666768
98400,32.9721412658691,16.2172546386719,27.3918451217551
98550,34.2850952148437,17.759204864502,27.3582708052284
98700,35.4571990966797,18.1599197387695,27.6571767527748
98850,33.5458908081055,16.5520973205566,27.4855731528365
99000,33.9560852050781,17.5909557342529,27.6527646398097
99150,35.4005813598633,17.0187358856201,27.6910296484987
99300,32.739128112793,17.8554840087891,27.6334840651533
99450,31.8926219940186,17.7300682067871,27.3584131055069
99600,31.9163875579834,17.7271118164062,27.580478965208
99750,33.4875755310059,17.2305850982666,27.548294634644
99900,33.0824737548828,16.9334983825684,27.4299212297323
100050,31.9282035827637,17.4826545715332,27.5306681303392
100200,32.1997909545898,17.3397922515869,27.3877880302568
100350,32.7167587280273,17.2321376800537,27.4426883525013
100500,34.324951171875,16.9900989532471,27.6507182868999
100650,32.8666305541992,17.3042526245117,27.3498545926216
100800,32.7560234069824,18.0568161010742,27.5104572955721
100950,32.7525863647461,19.1692047119141,27.4163711603678
101100,30.7389278411865,17.6353931427002,27.258237741114
101250,32.3812561035156,17.4967651367188,27.38940031913
101400,32.1754722595215,18.0543193817139,27.2712113474459
101550,32.7564811706543,17.0544929504395,27.3022786058167
101700,31.2042865753174,17.635627746582,27.2933459224967
101850,33.7660675048828,17.8191051483154,27.3302099584604
102000,32.4972076416016,17.8596115112305,27.6374641075301
102150,31.9555854797363,17.7499389648438,27.3951296173053
102300,31.6448936462402,16.9235134124756,27.2203113095225
102450,32.1057090759277,18.148998260498,27.4001377339965
102600,32.9073257446289,17.8870658874512,27.3082422184498
102750,32.9100723266602,17.0762557983398,27.4924740551176
102900,32.7025833129883,16.841402053833,27.3561289350376
103050,32.9536743164063,16.4757423400879,27.2333041163136
103200,31.9577827453613,18.1660270690918,27.3999902787542
103350,32.0559692382812,18.7626113891602,27.2790323319409
103500,32.4408493041992,17.7816982269287,27.3220922974492
103650,32.6082344055176,18.3007373809814,27.1251356207281
103800,31.0430221557617,18.6568775177002,27.171726520488
103950,31.680004119873,16.9615745544434,27.4641773085749
104100,31.927526473999,17.1882381439209,27.151905030445
104250,32.5791625976562,17.3241863250732,27.1079386481655
104400,32.2658042907715,17.4788761138916,27.3435540666971
104550,32.8140068054199,17.0455722808838,27.3907773671242
104700,30.7886638641357,17.8637924194336,27.2703759484961
104850,30.6423530578613,17.4195823669434,27.3271601720902
105000,30.8811435699463,18.854621887207,27.2986829692556
105150,31.4679374694824,17.4278869628906,27.5039975386277
105300,31.5979042053223,18.6590633392334,27.3120692773368
105450,31.6692848205566,17.5497817993164,27.3873211359108
105600,31.7687911987305,17.6647243499756,27.5814564338522
105750,31.6381797790527,18.5042667388916,27.475030658024
105900,32.6254501342773,17.971643447876,27.4330839904519
106050,30.4745788574219,17.9994354248047,27.4407393219663
106200,31.3664722442627,18.5998630523682,27.4213105784785
106350,32.9624671936035,17.7421131134033,27.6163521983073
106500,33.6188545227051,18.9297504425049,27.4284258635683
106650,34.1998329162598,17.8705940246582,27.6754373324432
106800,31.939302444458,18.8072128295898,27.4310511047587
106950,32.1402473449707,18.367561340332,27.5537877772359
107100,31.9407901763916,17.6157474517822,27.4060716962178
107250,32.0191917419434,18.0086765289307,27.4868836350654
107400,32.7673645019531,18.0509414672852,27.6598595536058
107550,32.6247177124023,17.1324100494385,27.7314856093926
107700,31.6908893585205,16.1969299316406,27.5258547448871
107850,32.730899810791,16.7454242706299,27.4891131632033
108000,32.0708465576172,17.8001480102539,27.3615818717864
108150,32.7815971374512,16.9397888183594,27.7151988266814
108300,34.019660949707,19.0781555175781,27.6030138251012
108450,33.5871925354004,18.4960918426514,27.4084720808511
108600,33.4628639221191,17.8283576965332,27.4422352909542
108750,33.8881874084473,17.8115291595459,27.5213419803208
108900,33.1310615539551,17.2704181671143,27.4525219841771
109050,35.1483726501465,17.441478729248,27.505981274521
109200,33.8375473022461,17.1459407806396,27.4641368890808
109350,34.262378692627,16.953311920166,27.5416914472739
109500,35.1728248596191,17.2394790649414,27.6036283130599
109650,34.8725852966309,17.6649188995361,27.5067106686914
109800,34.1008415222168,17.5876712799072,27.6736169511262
109950,34.0274353027344,17.2779808044434,27.5429156307586
110100,33.8024291992187,17.8027420043945,27.5895767574086
110250,34.7124404907227,17.6933822631836,27.4398992069186
110400,34.6386299133301,17.5357856750488,27.379981824297
110550,33.8613395690918,17.744649887085,27.645878251604
110700,33.2424430847168,17.83664894104,27.560031557095
110850,33.5065879821777,17.6006183624268,27.4523865565239
111000,33.2497138977051,17.1180591583252,27.4908215050456
111150,34.6814765930176,16.8907604217529,27.8171788594807
111300,33.6027145385742,17.4775543212891,27.6119707379535
111450,32.704288482666,16.7003421783447,27.5286161546675
111600,34.2580223083496,17.3105297088623,27.5730032442605
111750,34.3121604919434,17.5512084960938,27.4397609502873
111900,34.7579116821289,17.3838729858398,27.476689738435
112050,34.962329864502,17.6287631988525,27.7553685882762
112200,35.2947463989258,16.0406303405762,27.6816943802678
112350,34.6406517028809,17.2627277374268,27.699010680378
112500,34.4846420288086,17.2458190917969,27.4877924609891
112650,34.0769805908203,15.9885711669922,27.3491377017537
112800,33.1442947387695,17.8686981201172,27.316359962445
112950,34.0723037719727,16.9329795837402,27.4138261594103
113100,34.4015884399414,17.2373104095459,27.2836490781214
113250,33.9044570922852,16.6585273742676,27.3001820621914
113400,34.1135559082031,17.3095111846924,27.3996655635101
113550,34.581958770752,17.1123962402344,27.5115908540511
113700,34.377368927002,17.2987041473389,27.3874075317871
113850,33.2337989807129,17.4565944671631,27.2958658844032
114000,34.3642883300781,17.1852798461914,27.3783402112521
114150,33.9484672546387,16.994441986084,27.2844390058956
114300,34.3693428039551,18.1714096069336,27.318560103183
114450,34.410717010498,17.1593914031982,27.604848858233
114600,35.1409645080566,17.2431163787842,27.5599201240483
114750,32.9916534423828,17.5939197540283,27.5618630769293
114900,33.4089012145996,16.9692974090576,27.4483619580285
115050,33.179931640625,17.0710372924805,27.1537247945947
115200,34.4355010986328,17.5358467102051,27.5351145286579
115350,33.1294326782227,17.7118892669678,27.5882971402483
115500,33.3728523254395,17.0095615386963,27.2624110553282
115650,33.3266525268555,17.4883785247803,27.550052686547
115800,34.7249336242676,17.6456546783447,27.4263641246545
115950,34.6994781494141,17.7591419219971,27.5932917539817
116100,33.8405303955078,18.1500339508057,27.6624171930728
116250,33.4059066772461,17.0663585662842,27.460897654227
116400,34.0078468322754,17.8171730041504,27.4022082259686
116550,34.0260047912598,18.3452854156494,27.6663238826356
116700,35.1096153259277,17.5853443145752,27.4992558127185
116850,34.0981864929199,17.6286182403564,27.5414071845621
117000,32.7301368713379,17.5419616699219,27.5533144420698
117150,35.6915092468262,17.3805732727051,27.6336669772356
117300,33.525260925293,18.1132335662842,27.4043400565727
117450,33.624755859375,17.7600364685059,27.5007630077268
117600,33.5702171325684,18.3229484558105,27.5749365302295
117750,34.2212066650391,17.9910678863525,27.2849267213453
117900,33.3016662597656,16.9381408691406,27.4652117744374
118050,34.3239097595215,17.546688079834,27.4178848619928
118200,35.1262626647949,18.2596912384033,27.5536153999582
118350,34.2997360229492,17.3553104400635,27.4470820514016
118500,34.7213859558105,17.7447662353516,27.7292341489666
118650,35.7533950805664,18.0915241241455,27.5785088770067
118800,35.005744934082,17.7621898651123,27.7517485514102
118950,34.4293365478516,17.7924728393555,27.5736271324328
119100,33.367431640625,18.3111267089844,27.6220720897553
119250,34.2998542785645,18.3071002960205,27.7598678755489
119400,35.4795379638672,18.1298427581787,27.6458038580584
119550,32.5336112976074,18.0879974365234,27.4308687875574
119700,33.4180145263672,17.8944091796875,27.5362116689415
119850,33.0778732299805,16.9972057342529,27.5409191680174
120000,34.5089530944824,17.3711433410645,27.5291843486961
120150,33.9724769592285,17.2980270385742,27.5161787431001
120300,35.1170501708984,16.2393970489502,27.475950049399
120450,34.2643013000488,18.3002548217773,27.4030798667723
120600,32.6309623718262,18.0003871917725,27.2432608125789
120750,33.604190826416,18.5736198425293,27.3494977971093
120900,33.897705078125,17.1076126098633,27.3351519187278
121050,34.6036949157715,17.9200000762939,27.3644670977434
121200,33.6183395385742,17.1739082336426,27.2736915418817
121350,33.8340110778809,17.8897132873535,27.550145243822
121500,33.2355079650879,18.2329082489014,27.3977140792092
121650,33.0835151672363,18.4325065612793,27.4010513264354
121800,36.1070823669434,17.8619937896729,27.4610932506384
121950,35.7085609436035,16.9732761383057,27.5219700085271
122100,35.4941177368164,17.2966461181641,27.4619659591421
122250,34.4124984741211,17.253547668457,27.4981224970392
122400,34.0082740783691,17.0156688690186,27.4835825253761
122550,34.3024559020996,16.8508625030518,27.4204558674432
122700,35.2573928833008,18.2194728851318,27.716217905445
122850,33.1896095275879,17.5490779876709,27.4653181176806
123000,33.3913421630859,16.5344066619873,27.5419677026133
123150,35.0217514038086,18.0133152008057,27.6745518292992
123300,33.285083770752,18.1849975585937,27.6249430557878
123450,34.5664520263672,17.1546802520752,27.5022564101174
123600,32.8632202148437,18.0273017883301,27.3547786480033
123750,33.588794708252,17.6119327545166,27.3574747528378
123900,33.7869606018066,17.1490077972412,27.4920457406771
124050,33.6661720275879,16.9943084716797,27.4488876544022
124200,34.1655044555664,18.2432727813721,27.6508952986704
124350,33.3030700683594,17.4663009643555,27.4352856139821
124500,33.7877349853516,16.6475944519043,27.5166437648045
124650,31.9629402160645,16.8394985198975,27.4974300916569
124800,34.0477905273437,16.8406562805176,27.3905450689072
124950,33.2209815979004,17.3094005584717,27.3134990082972
125100,32.6103782653809,16.3092842102051,27.4760839191196
125250,35.1664199829102,18.4546375274658,27.4456842402819
125400,34.0862350463867,17.9722061157227,27.6794242315814
125550,33.0547332763672,17.5987281799316,27.6609837000564
125700,35.1346473693848,16.6533184051514,27.7499922568965
125850,35.2500991821289,16.9907131195068,27.807005423274
126000,34.3768463134766,16.936056137085,27.8515496400133
126150,36.5967864990234,17.2109317779541,27.8678572003004
126300,36.7384223937988,15.9067659378052,27.8295948633572
126450,35.0105056762695,17.3830299377441,27.6842755184938
126600,35.2143058776855,17.4350986480713,27.7021771557522
126750,35.3268356323242,16.855432510376,27.7530114784174
126900,34.3845062255859,17.1632270812988,27.6029973963526
127050,36.0735206604004,17.0274257659912,27.8737036886409
127200,34.2092132568359,16.8253002166748,27.5458558198958
127350,35.0438652038574,16.7154960632324,27.7038311446422
127500,35.2137832641602,18.3141193389893,27.6179432666035
127650,33.8529167175293,18.4850635528564,27.5146538133622
127800,33.7652854919434,18.2574062347412,27.6696729292193
127950,35.16064453125,18.5656299591064,27.8502844318715
128100,35.6556282043457,19.8815994262695,27.8299835508433
128250,34.7596778869629,19.1394443511963,27.9875556869026
128400,35.2103042602539,19.6376991271973,27.8802582468927
128550,34.5483207702637,19.757474899292,27.744322170055
128700,35.7065315246582,19.9325561523438,27.9600866835827
128850,33.9651031494141,19.8099136352539,27.9395465504412
129000,35.447925567627,19.4923877716064,27.6448785475395
129150,35.5311470031738,19.2853565216064,27.7599759644631
129300,35.2639274597168,19.1526069641113,27.6992580097175
129450,34.5559883117676,18.6220512390137,27.5276692649161
129600,35.2732238769531,20.1160984039307,27.6246913469144
129750,35.1681327819824,18.9725971221924,27.7296865032244
129900,34.5419960021973,19.3734893798828,27.7328146337635
130050,33.988151550293,19.5309619903564,27.6757772679083
130200,33.0447731018066,19.5940837860107,27.605625318752
130350,32.3577461242676,19.9644680023193,27.5660017585626
130500,33.1915054321289,18.6995315551758,27.7988556574455
130650,33.8127822875977,19.9994468688965,27.5492730464547
130800,33.2430305480957,19.8581676483154,27.578688277941
130950,31.0023708343506,19.9334697723389,27.5979120205428
131100,31.8617839813232,20.1836109161377,27.6497257188076
131250,32.1220169067383,20.8125343322754,27.5295379792958
131400,32.3018226623535,19.83251953125,27.5178867110516
131550,32.486026763916,19.8252773284912,27.5597535503688
131700,34.8617858886719,18.8088569641113,27.7063039064634
131850,32.4185028076172,18.3316020965576,27.4920822541203
132000,33.4861183166504,19.839391708374,27.686816659806
132150,34.108283996582,19.2306213378906,27.4765129158478
132300,34.3865623474121,18.8585510253906,27.5257684804142
132450,34.0072021484375,19.5541191101074,27.4183213090316
132600,35.6489715576172,18.8718338012695,27.44677211268
132750,34.1778678894043,19.0531349182129,27.5219714397069
132900,34.1956176757812,19.7148666381836,27.5067572344516
133050,33.1802253723145,19.6126365661621,27.4846467180549
133200,32.753101348877,18.5859870910645,27.3481503168203
133350,34.7411270141602,19.1016387939453,27.4063153456277
133500,34.1743621826172,20.0111923217773,27.5073491295023
133650,34.2417030334473,18.7673835754395,27.5865711265213
133800,34.6350898742676,19.0781364440918,27.6536744675157
133950,34.1189727783203,18.4832668304443,27.5636228027203
134100,34.4981994628906,17.2892169952393,27.6526055260676
134250,33.1505966186523,18.4028377532959,27.4335377685239
134400,34.7245712280273,17.2273330688477,27.5939877820816
134550,34.1142883300781,18.1811199188232,27.6081545507731
134700,33.8051452636719,18.3409252166748,27.6694971803861
134850,33.7969436645508,18.1292190551758,27.3055257368298
135000,32.6339416503906,18.45924949646,27.2106334797604
135150,34.3305587768555,18.2884616851807,27.4737072519572
135300,33.9637413024902,18.0065326690674,27.450915499374
135450,32.9681587219238,18.5736503601074,27.4670224389631
135600,35.4825172424316,21.0128555297852,27.5287450221223
135750,35.2718811035156,18.6300258636475,27.4790244632259
135900,33.2687950134277,18.7408390045166,27.374917115271
136050,35.3267059326172,18.2724056243896,27.7771880582224
136200,33.8738708496094,18.3954219818115,27.5590311877352
136350,35.5480995178223,18.7692089080811,27.5595476366394
136500,35.9179649353027,17.7879390716553,27.5345052203893
136650,34.2087211608887,18.1103630065918,27.6866777494913
136800,35.3503456115723,17.2873916625977,27.5589751368199
136950,34.1506500244141,18.1101131439209,27.6517372008991
137100,34.4197120666504,17.2360534667969,27.4255588948072
137250,34.4379005432129,16.6980876922607,27.5331557039071
137400,34.3150482177734,17.4202537536621,27.6484227708794
137550,33.3683242797852,17.7384414672852,27.5311151534147
137700,33.508544921875,18.1726551055908,27.5931220616236
137850,34.451114654541,17.8941898345947,27.7142888569824
138000,34.4116134643555,18.5200538635254,27.483152943229
138150,34.6086273193359,18.3991203308105,27.6767153318421
138300,34.516544342041,18.3024940490723,27.8157341297405
138450,33.8959693908691,18.3129463195801,27.6870746647217
138600,33.1400566101074,18.3004932403564,27.4789652319885
138750,32.678295135498,17.957706451416,27.4625444261519
138900,34.1988067626953,18.9765281677246,27.3661913712122
139050,33.6532936096191,18.3967361450195,27.4456461225089
139200,32.7568206787109,18.9110145568848,27.5883578850938
139350,33.7057113647461,17.7742233276367,27.4834857200753
139500,33.8500175476074,19.0541896820068,27.5740998555323
139650,32.3105964660645,19.0023956298828,27.4220325482961
139800,33.4791984558105,18.3072853088379,27.3154048301294
139950,34.7253646850586,19.7271308898926,27.6029538054221
140100,34.300609588623,19.1272792816162,27.4270241873148
140250,33.6110763549805,18.9532527923584,27.5526102961428
140400,34.753246307373,18.4437580108643,27.4099330798577
140550,33.637638092041,19.0270366668701,27.2832465625
140700,33.2080917358398,18.482027053833,27.4222624210115
140850,33.6696281433105,18.5823421478271,27.4445923157005
141000,34.3692588806152,17.9599990844727,27.3460066675055
141150,32.4973564147949,18.0557308197021,27.1928384908394
141300,32.7439918518066,18.1042156219482,27.3773784882786
141450,33.0582809448242,18.0406646728516,27.4794894840354
141600,33.0245056152344,18.3269195556641,27.1766763540574
141750,32.5195121765137,18.2337398529053,27.3758830246233
141900,32.2849388122559,16.9902381896973,27.3780203800633
142050,33.1345520019531,18.1541919708252,27.4997531282565
142200,35.3022689819336,18.9775848388672,27.2710565767766
142350,32.8629989624023,18.29323387146,27.2978859648935
142500,33.1963806152344,18.807653427124,27.3322284393848
142650,34.0492897033691,18.442533493042,27.3629625610163
142800,32.8911552429199,18.1531505584717,27.4940875838131
142950,33.4221000671387,19.297550201416,27.2800541170229
143100,32.7867660522461,17.8951053619385,27.331286427041
143250,33.629955291748,18.4395732879639,27.7219683901714
143400,34.2138824462891,17.4902534484863,27.603370141192
143550,33.6994438171387,18.0513362884521,27.4129144174321
143700,33.7565879821777,17.9394702911377,27.6780369838259
143850,34.907283782959,18.5676765441895,27.5229287006365
144000,33.0100746154785,17.6912784576416,27.3162813868208
144150,34.4433937072754,18.5460472106934,27.4524189076345
144300,33.1410331726074,17.2078151702881,27.5475935847905
144450,33.0095520019531,18.0157508850098,27.5240297603364
144600,32.5734786987305,17.8371257781982,27.4673455357472
144750,35.0936508178711,17.4856758117676,27.2796379613938
144900,34.2966232299805,16.7766075134277,27.5245248515905
145050,33.4619140625,18.591194152832,27.2876858924315
145200,33.321361541748,18.1825408935547,27.4829305066703
145350,33.2684707641602,17.5181999206543,27.4026072788381
145500,33.5187377929687,17.177001953125,27.4082185093061
145650,32.3688888549805,18.540641784668,27.4199487308764
145800,33.4327621459961,16.6256465911865,27.2931053844497
145950,33.8079948425293,17.5161018371582,27.4419405282065
146100,35.4037818908691,17.008939743042,27.5479181505059
146250,34.0931205749512,17.6360034942627,27.3583225475564
146400,35.490852355957,17.4719200134277,27.2920195603452
146550,35.8626365661621,17.6059150695801,27.5560993775434
146700,36.6270408630371,17.100643157959,27.472361363897
146850,33.659984588623,17.8123168945313,27.4998326795808
147000,33.3307418823242,19.3569355010986,27.3858740750034
147150,36.017692565918,18.5295543670654,27.3804522662293
147300,35.3982543945312,17.5357761383057,27.3261923803037
147450,35.3313789367676,18.6068668365479,27.56923947475
147600,35.6055221557617,18.0893573760986,27.6934261583407
147750,35.0372352600098,17.321195602417,27.3617199208722
147900,34.2414894104004,18.3373432159424,27.5662024603398
148050,34.8784561157227,18.1353435516357,27.3695816954293
148200,35.6417922973633,17.997974395752,27.5002998973953
148350,32.4500007629395,17.8577213287354,27.204601304835
148500,34.4184226989746,17.9345684051514,27.4045884912815
148650,34.7392120361328,18.4469165802002,27.399558083
148800,35.6673431396484,17.0755481719971,27.6244494245865
148950,35.6379203796387,18.6794033050537,27.5927862692979
149100,34.577938079834,18.0761604309082,27.4535213640393
149250,33.6226501464844,17.6222457885742,27.312184875856
149400,33.4633407592773,17.1962814331055,27.2178410235713
149550,34.4686698913574,17.5832767486572,27.2507198771537
149700,34.2132225036621,17.8875541687012,27.5026547379637
149850,34.042537689209,17.8870086669922,27.4802155151914
150000,34.4666862487793,17.9161891937256,27.6541222648177
150150,33.2145690917969,17.9776039123535,27.4346427524078
150300,34.8580703735352,17.6783409118652,27.5681038322667
150450,34.8552055358887,17.4184951782227,27.2835484598
150600,33.7371063232422,17.3901977539062,27.4031450654895
150750,34.1935272216797,17.5369892120361,27.4579030762415
150900,32.1514892578125,17.7984218597412,27.2067649876899
151050,33.1750717163086,17.1417026519775,27.1383031575425
151200,35.2105026245117,16.7959594726563,27.3570221646956
151350,35.6391220092773,17.2332649230957,27.4995931212083
151500,34.9579658508301,18.5220108032227,27.3556768741919
151650,33.7442626953125,17.3592681884766,27.3794087689136
151800,34.648250579834,17.4651508331299,27.4729659402904
151950,34.8627243041992,18.2685985565186,27.4181865078871
152100,35.3228416442871,18.5171585083008,27.3806123793981
152250,35.4219436645508,17.6332683563232,27.4465810256279
152400,35.1860809326172,18.921293258667,27.592169303171
152550,34.8560676574707,17.879077911377,27.4135122605408
152700,33.9526863098145,18.2939720153809,27.4610973236114
152850,34.8962211608887,17.2168159484863,27.4031148013999
153000,34.7757034301758,19.3207855224609,27.3079377009751
153150,34.9144515991211,18.7085227966309,27.3624910035059
153300,33.8078498840332,18.1796360015869,27.3753883877141
153450,33.7695617675781,18.6053485870361,27.3586486072523
153600,34.7508850097656,18.403284072876,27.4293991155225
153750,34.9266090393066,18.2247714996338,27.5127742973023
153900,33.5110054016113,18.5057182312012,27.4809126260971
154050,34.3504676818848,18.0538921356201,27.5966534917218
154200,33.5656852722168,18.9311923980713,27.5469460808567
154350,35.0261421203613,18.8625831604004,27.6419552628143
154500,33.3148765563965,18.5216789245605,27.5350947468441
