#Simulation Analysis Results CSV File 2020-11-25T13:51:59.281917
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
434408.688,-111.178,69.548
434508.69,-109.967,42.329
434608.692,-129.614,66.052
434708.694,-131.977,63.848
434808.696,-101.761,69.413
434908.69800000003,-95.922,58.6
435008.7,-107.54,49.866
435108.702,-127.035,75.361
435208.704,-110.412,71.995
435308.706,-119.427,70.549
435408.708,-113.429,49.567
435508.71,-139.579,63.872
435608.712,-150.288,77.399
435708.71400000004,-123.358,64.867
435808.716,-116.018,67.248
435908.718,-122.544,65.181
436008.72000000003,-105.458,62.848
436108.722,-112.19,57.732
436208.724,-116.654,59.522
436308.726,-98.307,68.384
436408.728,-99.356,49.514
436508.73,-130.208,64.719
436608.732,-109.472,40.88
436708.734,-123.098,63.316
436808.73600000003,-115.732,45.302
436908.738,-129.879,66.387
437008.74,-135.813,54.744
437108.742,-109.715,71.245
437208.744,-96.854,69.001
437308.746,-135.81,63.61
437408.748,-119.545,50.335
437508.75,-129.84,65.123
437608.75200000004,-136.054,61.279
437708.754,-102.294,62.027
437808.756,-103.975,39.575
437908.75800000003,-129.137,58.383
438008.76,-114.625,59.307
438108.762,-123.544,77.44
438208.764,-120.119,72.723
438308.766,-120.086,75.821
438408.768,-109.654,60.873
438508.77,-112.87,57.079
438608.772,-112.372,58.201
438708.77400000003,-129.525,68.168
438808.776,-116.794,61.529
438908.778,-110.785,72.702
439008.78,-126.648,58.449
439108.782,-129.215,62.753
439208.784,-115.853,70.232
439308.786,-129.469,75.026
439408.788,-141.942,52.94
439508.79000000004,-126.797,48.468
439608.792,-128.987,77.745
439708.794,-110.78,71.836
439808.79600000003,-139.778,63.105
439908.798,-150.92,76.186
440008.8,-122.678,58.578
440108.802,-111.031,62.417
440208.804,-135.398,77.764
440308.806,-128.285,64.384
440408.808,-105.317,67.249
440508.81,-123.881,49.953
440608.81200000003,-135.118,58.864
440708.814,-121.934,41.785
440808.816,-122.14,76.983
440908.818,-126.578,50.42
441008.82,-122.474,72.868
441108.822,-118.816,68.835
441208.824,-119.021,50.632
441308.826,-135.528,64.089
441408.82800000004,-141.456,66.636
441508.83,-119.673,61.878
441608.832,-117.346,68.419
441708.83400000003,-117.716,66.409
441808.836,-132.461,50.632
441908.838,-125.197,80.607
442008.84,-112.517,49.546
442108.842,-113.206,52.779
442208.844,-106.221,59.5
442308.846,-129.609,60.346
442408.848,-123.128,56.485
442508.85000000003,-110.454,38.786
442608.852,-112.549,54.145
442708.854,-126.909,68.716
442808.856,-113.364,55.966
442908.858,-108.983,50.392
443008.86,-128.121,63.733
443108.862,-122.795,57.675
443208.864,-122.978,63.788
443308.86600000004,-139.56,70.189
443408.868,-134.879,51.136
443508.87,-116.566,61.455
443608.87200000003,-132.092,51.565
443708.874,-118.255,60.843
443808.876,-127.5,60.733
443908.878,-119.398,66.638
444008.88,-127.068,59.003
444108.882,-114.648,47.176
444208.884,-122.381,63.649
444308.886,-107.194,68.239
444408.88800000004,-123.223,48.886
444508.89,-107.999,68.822
444608.892,-123.963,61.141
444708.89400000003,-122.948,41.955
444808.896,-104.489,55.188
444908.898,-95.071,66.363
445008.9,-103.314,61.159
445108.902,-110.36,45.57
445208.904,-114.391,67.211
445308.906,-108.202,67.206
445408.908,-124.306,60.095
445508.91000000003,-128.56,58.842
445608.912,-103.781,72.986
445708.914,-128.619,88.259
445808.916,-117.641,46.701
445908.918,-117.368,60.963
446008.92,-114.924,71.065
446108.922,-131.25,73.517
446208.924,-139.342,73.004
446308.92600000004,-122.609,66.969
446408.928,-123.017,59.011
446508.93,-125.616,65.516
446608.93200000003,-122.957,43.518
446708.934,-121.732,59.012
446808.936,-124.67,56.912
446908.938,-119.878,60.45
447008.94,-124.653,62.117
447108.942,-112.952,55.529
447208.944,-106.814,57.139
447308.946,-128.859,65.428
447408.94800000003,-134.395,60.594
447508.95,-128.525,61.462
447608.952,-122.431,70.078
447708.954,-131.317,51.004
447808.956,-121.565,56.413
447908.958,-119.94,41.302
448008.96,-142.084,65.698
448108.962,-121.763,67.558
448208.96400000004,-122.885,70.272
448308.966,-106.272,42.969
448408.968,-112.579,37.204
448508.97000000003,-121.127,52.857
448608.972,-119.347,46.282
448708.974,-106.323,52.305
448808.976,-120.654,49.764
448908.978,-131.252,53.663
449008.98,-115.852,58.543
449108.982,-112.467,48.823
449208.984,-125.313,38.848
449308.98600000003,-133.765,74.574
449408.988,-124.376,60.96
449508.99,-116.092,50.195
449608.992,-129.99,61.053
449708.994,-109.626,39.477
449808.996,-101.576,45.384
449908.998,-109.959,57.066
450009.0,-113.62,61.735
450109.00200000004,-106.282,35.481
450209.004,-108.028,32.009
450309.006,-123.453,73.93
450409.00800000003,-126.309,64.936
450509.01,-140.152,62.714
450609.012,-117.14,66.56
450709.014,-124.84,61.629
450809.016,-115.177,63.417
450909.018,-126.656,80.708
451009.02,-116.594,68.271
451109.022,-129.217,42.274
451209.02400000003,-130.661,51.091
451309.026,-121.012,69.613
451409.028,-118.683,49.999
451509.03,-145.111,70.648
451609.032,-123.552,50.535
451709.034,-121.448,69.0
451809.036,-122.616,72.613
451909.038,-115.942,31.629
452009.04000000004,-132.709,37.886
452109.042,-123.495,67.2
452209.044,-114.63,57.71
452309.04600000003,-102.036,65.007
452409.048,-129.569,63.251
452509.05,-114.464,52.851
452609.052,-113.583,48.844
452709.054,-115.048,65.803
452809.056,-138.027,71.399
452909.058,-110.98,57.785
453009.06,-110.467,63.559
453109.06200000003,-106.135,68.013
453209.064,-116.602,74.763
453309.066,-104.643,19.833
453409.068,-112.969,66.64
453509.07,-135.182,61.346
453609.072,-117.925,64.878
453709.074,-123.443,57.476
453809.076,-122.002,59.375
453909.07800000004,-111.158,78.021
454009.08,-112.531,42.65
454109.082,-119.106,59.458
454209.08400000003,-106.944,54.306
454309.086,-113.296,70.424
454409.088,-121.168,43.584
454509.09,-107.126,80.58
454609.092,-107.186,54.461
454709.094,-111.015,74.722
454809.096,-127.215,58.021
454909.098,-105.974,48.313
455009.10000000003,-113.942,57.216
455109.102,-124.019,57.565
455209.104,-110.51,53.788
455309.106,-119.482,58.645
455409.108,-114.723,61.844
455509.11,-94.56,66.321
455609.112,-120.022,71.733
455709.114,-101.41,51.184
455809.11600000004,-119.495,88.594
455909.118,-127.182,54.889
456009.12,-127.618,39.264
456109.12200000003,-117.027,64.823
456209.124,-112.493,62.536
456309.126,-132.476,59.49
456409.128,-127.075,73.818
456509.13,-107.83,67.888
456609.132,-125.467,69.432
456709.134,-120.524,54.859
456809.136,-113.991,61.041
456909.13800000004,-113.862,66.086
457009.14,-123.532,78.139
457109.142,-122.508,69.267
457209.14400000003,-130.281,65.918
457309.146,-131.32,55.84
457409.148,-129.716,72.758
457509.15,-134.865,50.426
457609.152,-119.047,44.568
457709.154,-113.834,45.8
457809.156,-127.342,55.71
457909.158,-107.288,69.753
458009.16000000003,-124.64,70.566
458109.162,-118.572,76.717
458209.164,-117.836,67.439
458309.166,-127.18,69.684
458409.168,-118.333,44.762
458509.17,-157.132,67.289
458609.172,-133.049,67.527
458709.174,-112.286,39.385
458809.17600000004,-118.949,44.515
458909.178,-116.935,47.394
459009.18,-139.014,67.658
459109.18200000003,-125.415,65.539
459209.184,-125.471,54.052
459309.186,-118.041,64.604
459409.188,-111.588,70.801
459509.19,-110.17,51.725
459609.192,-124.201,67.441
459709.194,-112.855,54.169
459809.196,-123.764,43.675
459909.19800000003,-122.442,75.297
460009.2,-117.254,74.218
460109.202,-118.717,55.034
460209.204,-118.056,45.384
460309.206,-133.012,88.034
460409.208,-140.539,69.672
460509.21,-108.373,66.556
460609.212,-115.226,66.384
460709.21400000004,-133.813,72.323
460809.216,-129.177,75.791
460909.218,-129.105,49.345
461009.22000000003,-127.623,49.573
461109.222,-107.823,62.472
461209.224,-116.568,60.771
461309.226,-109.969,54.81
461409.228,-140.556,77.184
461509.23,-128.554,67.536
461609.232,-127.552,74.838
461709.234,-137.139,60.69
461809.23600000003,-131.019,65.46
461909.238,-133.51,36.192
462009.24,-122.145,71.882
462109.242,-117.832,63.852
462209.244,-116.31,50.047
462309.246,-118.631,60.277
462409.248,-119.002,79.156
462509.25,-133.048,62.091
462609.25200000004,-121.435,58.888
462709.254,-134.998,63.098
462809.256,-109.818,51.365
462909.25800000003,-126.884,87.326
463009.26,-124.518,65.704
463109.262,-129.738,65.626
463209.264,-118.936,43.21
463309.266,-105.148,62.316
463409.268,-116.049,65.309
463509.27,-124.018,52.788
463609.272,-113.257,44.713
463709.27400000003,-125.599,69.92
463809.276,-125.661,57.575
463909.278,-112.358,52.903
464009.28,-122.795,59.523
464109.282,-125.775,54.772
464209.284,-105.112,69.988
464309.286,-117.581,62.265
464409.288,-116.177,51.383
464509.29000000004,-103.205,68.223
464609.292,-104.907,68.227
464709.294,-107.099,51.223
464809.29600000003,-102.741,52.205
464909.298,-127.011,71.784
465009.3,-116.344,64.922
465109.302,-116.612,63.292
465209.304,-101.5,53.652
465309.306,-107.763,56.92
465409.308,-114.369,74.052
465509.31,-112.91,58.639
465609.31200000003,-116.966,79.413
465709.314,-116.288,69.551
465809.316,-116.862,64.245
465909.318,-115.967,67.41
466009.32,-106.025,61.851
466109.322,-110.947,39.87
466209.324,-116.769,61.625
466309.326,-109.856,52.413
466409.32800000004,-113.539,44.728
466509.33,-110.553,42.814
466609.332,-116.331,58.159
466709.33400000003,-120.699,56.407
466809.336,-112.896,62.723
466909.338,-107.237,66.59
467009.34,-108.592,50.668
467109.342,-98.296,61.94
467209.344,-118.505,53.148
467309.346,-115.944,61.043
467409.348,-110.016,44.348
467509.35000000003,-120.116,60.563
467609.352,-119.894,60.257
467709.354,-131.048,65.874
467809.356,-124.278,61.928
467909.358,-113.05,76.471
468009.36,-112.184,45.901
468109.362,-129.768,45.278
468209.364,-137.644,65.564
468309.36600000004,-125.066,47.652
468409.368,-112.33,63.366
468509.37,-117.857,49.515
468609.37200000003,-105.362,75.733
468709.374,-127.653,56.71
468809.376,-117.917,70.774
468909.378,-120.672,70.27
469009.38,-120.608,40.806
469109.382,-115.638,64.216
469209.384,-124.983,67.731
469309.386,-126.324,73.848
469409.38800000004,-132.461,59.137
469509.39,-102.065,54.239
469609.392,-121.731,68.374
469709.39400000003,-134.513,73.787
469809.396,-130.835,83.4
469909.398,-114.72,58.212
470009.4,-122.75,63.645
470109.402,-132.563,73.871
470209.40400000004,-116.538,73.743
470309.406,-124.239,79.297
470409.408,-129.188,55.03
470509.41000000003,-124.206,43.681
470609.412,-120.115,57.799
470709.414,-122.125,63.157
470809.416,-120.738,55.044
470909.418,-138.693,56.889
471009.42,-122.782,58.963
471109.422,-120.416,78.004
471209.424,-115.188,80.785
471309.42600000004,-133.003,72.759
471409.428,-127.131,64.943
471509.43,-116.533,56.345
471609.43200000003,-122.605,55.251
471709.434,-123.498,54.19
471809.436,-132.905,68.704
471909.438,-135.659,52.354
472009.44,-147.128,63.845
472109.442,-117.011,50.584
472209.444,-135.619,66.103
472309.446,-123.016,51.384
472409.44800000003,-131.891,51.487
472509.45,-143.178,66.027
472609.452,-117.724,54.973
472709.454,-134.707,66.428
472809.456,-118.156,67.638
472909.458,-130.097,68.792
473009.46,-117.651,64.454
473109.462,-134.593,67.818
473209.46400000004,-109.262,56.165
473309.466,-121.805,76.184
473409.468,-115.742,60.531
473509.47000000003,-116.498,45.721
473609.472,-117.639,46.944
473709.474,-116.728,60.502
473809.476,-114.574,82.581
473909.478,-115.643,69.17
474009.48,-121.798,70.407
474109.482,-119.395,65.137
474209.484,-133.666,81.553
474309.48600000003,-114.298,59.049
474409.488,-114.57,63.394
474509.49,-111.337,50.543
474609.492,-124.81,72.606
474709.494,-117.648,60.705
474809.496,-112.925,55.126
474909.498,-125.027,62.101
475009.5,-115.931,54.631
475109.50200000004,-129.763,59.21
475209.504,-126.846,77.605
475309.506,-124.701,64.814
475409.50800000003,-116.134,48.542
475509.51,-116.841,76.571
475609.512,-130.742,80.886
475709.514,-117.669,61.803
475809.516,-123.395,69.702
475909.518,-102.591,40.121
476009.52,-111.188,68.652
476109.522,-105.745,57.949
476209.52400000003,-117.645,71.975
476309.526,-117.612,52.468
476409.528,-100.156,45.223
476509.53,-122.872,76.91
476609.532,-128.633,61.002
476709.534,-116.902,57.828
476809.536,-126.157,63.312
476909.538,-101.353,63.468
477009.54000000004,-126.614,48.438
477109.542,-118.433,72.57
477209.544,-108.574,65.201
477309.54600000003,-128.855,66.479
477409.548,-106.746,57.146
477509.55,-124.538,58.188
477609.552,-115.078,62.28
477709.554,-122.961,82.045
477809.556,-119.472,60.047
477909.558,-103.983,55.034
478009.56,-124.487,52.762
478109.56200000003,-134.15,61.139
478209.564,-132.735,71.626
478309.566,-117.384,55.193
478409.568,-134.168,50.676
478509.57,-126.015,60.033
478609.572,-134.131,70.283
478709.574,-115.081,39.329
478809.576,-110.741,62.3
478909.57800000004,-133.156,62.826
479009.58,-114.31,58.969
479109.582,-118.973,65.003
479209.58400000003,-129.846,59.259
479309.586,-134.568,52.82
479409.588,-125.598,51.244
479509.59,-119.911,67.666
479609.592,-116.601,61.298
479709.594,-118.679,44.614
479809.596,-122.94,66.564
479909.598,-121.965,60.891
480009.60000000003,-131.48,60.404
480109.602,-111.364,42.749
480209.604,-120.069,49.743
480309.606,-121.233,54.376
480409.608,-123.387,60.448
480509.61,-106.231,37.172
480609.612,-115.118,58.751
480709.614,-133.146,71.045
480809.61600000004,-111.422,72.861
480909.618,-103.156,48.031
481009.62,-109.744,64.005
481109.62200000003,-97.35,62.035
481209.624,-126.401,58.23
481309.626,-124.398,40.732
481409.628,-123.551,59.497
481509.63,-129.895,59.695
481609.632,-111.386,46.226
481709.634,-112.829,54.319
481809.636,-128.446,61.729
481909.63800000004,-121.114,68.119
482009.64,-128.171,56.268
482109.642,-92.229,40.188
482209.64400000003,-120.058,62.004
