#Simulation Analysis Results CSV File 2019-01-24T09:22:49.977794,,,,
"#Generated on structure: ""frame000000""",,,,
TimeStep,Distance_FAD_C8M-FMN_C8M,Distance_FMN_C7M-Heme_Fe,Rad_Gyration_POR-glob,HBonds_ASL_2D6-POR
71100,28.101146697998,22.0127925872803,28.5507527080151,11
71250,29.1102027893066,22.5835437774658,28.878498347313,9
71400,29.9590454101562,20.9913005828857,28.7859254688861,10
71550,28.738956451416,21.4950752258301,28.8053595737447,9
71700,28.6951026916504,22.3880939483643,28.529310759621,13
71850,28.5701904296875,23.5399627685547,28.6235139714211,13
72000,29.5399074554443,22.6359977722168,28.6332339792553,10
72150,28.5309467315674,22.8052005767822,28.8557197100108,8
72300,27.5737400054932,22.551025390625,28.7225841228767,9
72450,29.9788951873779,22.1208095550537,28.6731027654443,12
72600,29.1468276977539,22.1160449981689,28.7746728440301,10
72750,29.9562187194824,20.7715091705322,28.451554257965,12
72900,29.110595703125,22.0966491699219,28.4148714848163,11
73050,29.7366523742676,21.4629039764404,28.698474415249,10
73200,29.1772403717041,20.9466819763184,28.941917310448,9
73350,29.2848930358887,20.9077548980713,28.7948062781187,9
73500,29.4886474609375,21.9479789733887,28.5294820811242,13
73650,31.8335075378418,21.7876453399658,28.9522256857382,9
73800,31.890453338623,22.2818222045898,28.9969556569855,9
73950,30.8093490600586,21.3128967285156,29.1416330807739,10
74100,32.4637260437012,20.2437553405762,29.253479065566,9
74250,29.9451713562012,21.9064407348633,28.8191509145671,11
74400,28.6641845703125,22.3039970397949,28.9788963306865,10
74550,29.1994590759277,23.6747798919678,28.6840897470858,12
74700,29.136589050293,22.9802780151367,28.7308679006513,10
74850,28.5131301879883,21.3312339782715,28.7967792263102,9
75000,27.710620880127,22.2830276489258,28.8539140586007,10
75150,30.0851421356201,21.6256904602051,28.9687729600246,13
75300,28.1127014160156,22.2912654876709,28.8168695938542,14
75450,26.8007946014404,22.2114906311035,28.753222391821,11
75600,28.7375259399414,22.2594718933105,29.0389431244224,10
75750,29.371997833252,22.2572498321533,28.9684378130375,11
75900,29.8904876708984,20.2460479736328,28.4876457449555,11
76050,30.2583141326904,22.4058246612549,28.7683621046695,9
76200,30.4723968505859,22.2479076385498,28.6389500910799,11
76350,28.4271926879883,22.1963787078857,28.6771435028104,11
76500,28.8526611328125,22.3945617675781,28.719864098933,10
76650,29.6115112304687,22.3547859191895,28.6667931143828,12
76800,30.0665893554687,23.46169090271,28.626812605971,12
76950,30.5690898895264,22.2545032501221,28.7793751495986,11
77100,30.6361846923828,22.6253528594971,28.9018237502158,12
77250,29.932861328125,21.7044105529785,28.9343149966656,10
77400,31.820951461792,20.8933448791504,28.7622311959365,9
77550,31.272403717041,22.991605758667,28.8301790949304,8
77700,28.5771236419678,21.7464656829834,28.5925027946669,14
77850,29.9988384246826,21.7846794128418,28.7633787426486,12
78000,29.0850067138672,22.1878604888916,28.9304753939709,11
78150,29.2709827423096,22.1382369995117,28.7776665387444,11
78300,29.2292728424072,22.9377098083496,28.7944488211688,11
78450,29.5575733184814,22.0662631988525,28.5908752967954,10
78600,30.053108215332,22.6953868865967,28.7610884649602,11
78750,30.6736373901367,21.8092937469482,28.8767114132802,10
78900,32.0641250610352,21.8429050445557,28.9496779783937,11
79050,31.4527854919434,22.7407817840576,28.8239252641191,12
79200,29.1118564605713,22.2014789581299,28.7221477132954,11
79350,30.4568538665771,21.8212604522705,28.8825596322724,9
79500,30.2303428649902,21.5725326538086,28.6967958429317,10
79650,29.9387016296387,21.7848205566406,28.7051279448759,12
79800,28.6656436920166,22.831714630127,28.8395466923948,10
79950,27.8473358154297,22.8726539611816,28.7930356159968,10
80100,28.8660659790039,21.7898216247559,28.8065230187104,12
80250,29.6980991363525,21.1358489990234,28.9540687968942,11
80400,29.7217502593994,21.8586616516113,28.9613172428706,10
80550,27.9641246795654,20.9831275939941,28.8556315104203,12
80700,27.0485954284668,22.6084480285645,28.6734778157629,9
80850,31.139331817627,21.4525966644287,28.8326220873283,10
81000,30.2817115783691,21.5977039337158,28.784255987327,8
81150,29.6742668151855,24.0237445831299,28.6401402810906,9
81300,29.2367248535156,23.6104145050049,28.559942352044,9
81450,27.2969360351563,25.3428020477295,28.4734194547034,9
81600,29.1162147521973,23.5642242431641,28.4628875706489,9
81750,28.0649147033691,23.9753341674805,28.5741241568868,10
81900,28.4576549530029,22.9072723388672,28.5187923139392,11
82050,26.8585948944092,24.180383682251,28.4800037351974,11
82200,28.9224720001221,23.9114532470703,28.4685333728155,7
82350,28.447151184082,22.2571926116943,28.4810646685847,11
82500,29.3756618499756,20.3061828613281,28.7341077861103,9
82650,29.9631309509277,20.9427471160889,28.6936033704895,11
82800,30.0423374176025,22.4415149688721,28.546503443032,12
82950,31.353931427002,20.9014148712158,28.7748843305593,11
83100,30.9475402832031,21.8363838195801,28.6288813182907,13
83250,29.5924205780029,23.1949157714844,28.4062872100634,13
83400,30.5789489746094,21.8748626708984,28.5486442440264,10
83550,27.1124687194824,21.4687309265137,28.7575803167932,10
83700,30.3301029205322,21.1313343048096,28.6676035295094,11
83850,30.9869499206543,22.0777568817139,28.6649082499956,12
84000,27.9251976013184,23.0187301635742,28.380132418789,12
84150,28.9553852081299,23.6411533355713,28.3966380840966,12
84300,28.0817317962646,22.0803852081299,28.4513150958548,11
84450,28.0555152893066,21.9802227020264,28.418634981199,12
84600,28.9172115325928,22.2346820831299,28.5628781629525,12
84750,29.653226852417,22.5672073364258,28.5600452094737,13
84900,26.5987243652344,22.0328922271729,28.434678262527,13
85050,30.0314025878906,21.364673614502,28.4048784243087,12
85200,28.548656463623,21.7591800689697,28.3595614966825,13
85350,28.9575119018555,21.3700904846191,28.5966572732711,13
85500,29.1616649627686,22.0994033813477,28.6523571640828,14
85650,26.8460254669189,22.5578651428223,28.5050454596696,15
85800,28.5305843353271,21.2537078857422,28.4315895574194,12
85950,28.5977058410644,22.8889617919922,28.6242304341582,14
86100,29.1713905334473,21.7259674072266,28.5510831018429,13
86250,28.2788181304932,22.1109962463379,28.6495398297338,13
86400,27.689136505127,23.1383190155029,28.4955362611687,12
86550,29.934814453125,22.8748111724853,28.4879481676445,13
86700,27.8440246582031,23.4609642028809,28.6941855566427,15
86850,29.0296764373779,22.7460403442383,28.6728658955372,9
87000,31.2081489562988,22.9205665588379,28.6059004862977,12
87150,30.6651077270508,22.3842716217041,28.7625166721991,12
87300,28.7013320922852,22.5960636138916,28.6518407757741,11
87450,29.328685760498,23.743221282959,28.4565383671073,11
87600,30.4241352081299,22.6702442169189,28.5373065497718,10
87750,30.4375820159912,22.6236896514893,28.5951641699831,10
87900,30.4566593170166,22.5060367584229,28.7965585658931,8
88050,31.5364379882813,23.5157089233398,28.6754733508562,13
88200,31.0689792633057,23.4123401641846,28.6191986763213,10
88350,31.6062278747559,22.6638355255127,28.5456427762338,9
88500,31.0845890045166,22.450662612915,28.6911072789968,12
88650,31.316915512085,22.9412593841553,28.6337622041937,11
88800,30.5445461273193,23.3837490081787,28.5281101689432,11
88950,30.8251438140869,23.0962715148926,28.5869561430018,11
89100,29.1672763824463,22.8637771606445,28.6901014896305,12
89250,30.2546253204346,22.1138534545898,28.6874975084445,11
89400,29.9912052154541,22.5881252288818,28.758580888862,10
89550,30.638298034668,22.1588306427002,28.8717449391987,13
89700,28.8620071411133,22.210075378418,28.6964141333883,15
89850,29.7279472351074,22.7591915130615,28.7152111524472,13
90000,28.9780616760254,23.2258377075195,28.6680731983578,11
90150,30.5360717773438,22.0173053741455,28.6502191288292,13
90300,31.2459774017334,21.5796985626221,28.6536254391725,14
90450,31.1293468475342,22.7614078521729,28.5169175399799,15
90600,30.7204627990723,22.2698345184326,28.5884090729414,15
90750,29.9122352600098,22.9611682891846,28.275796147078,11
90900,28.6782836914062,23.0120468139648,28.3155312672172,11
91050,28.2614707946777,22.7466449737549,28.36441086623,11
91200,29.4359302520752,22.1324615478516,28.6203957269758,11
91350,32.0445899963379,21.0831642150879,28.283762608661,10
91500,29.6303958892822,21.7456588745117,28.6993275495507,11
91650,28.7902946472168,21.0596218109131,28.775022112906,10
91800,29.0266456604004,21.8655872344971,28.4908334465557,11
91950,29.2679405212402,23.0393505096436,28.5124577641499,10
92100,28.5962467193603,23.8669452667236,28.4542679466831,9
92250,28.1997833251953,21.3917198181152,28.3198568195839,9
92400,28.5015106201172,22.7908096313477,28.4546068895106,10
92550,29.5121822357178,22.6226959228516,28.5281877972256,9
92700,27.4604434967041,22.8745498657227,28.5683378786755,9
92850,26.50732421875,23.4069881439209,28.5789140613887,9
93000,26.4258136749268,24.6821918487549,28.4095378556694,9
93150,27.7643013000488,24.3106555938721,28.2932044104501,10
93300,29.3105335235596,22.1513290405273,28.243818383947,9
93450,28.7808513641357,22.6973114013672,28.5784059175537,9
93600,28.9222736358643,23.2187767028809,28.6056591822042,8
93750,29.79958152771,22.9877758026123,28.6332952327986,11
93900,29.8418579101562,22.6638374328613,28.7793039924907,12
94050,28.6608257293701,23.3684616088867,28.7616157391218,12
94200,28.654541015625,23.3861618041992,28.5900744100077,12
94350,28.8167381286621,24.9260940551758,28.6002804455197,11
94500,28.5356941223145,24.474817276001,28.6273142694575,13
94650,27.9284992218018,21.3598461151123,28.6541821580423,11
94800,27.013204574585,22.8493633270264,28.6661325956618,13
94950,29.3679962158203,21.9055042266846,28.6160140912197,12
95100,28.201452255249,21.8663177490234,28.6627991098491,12
95250,30.2517547607422,21.8088436126709,28.7812596134959,13
95400,28.981424331665,22.5796432495117,28.8228647180728,12
95550,29.3983421325684,22.105806350708,28.671693524077,13
95700,29.8665523529053,22.0753231048584,28.5746838079463,10
95850,29.4160652160645,21.3739242553711,28.7576111020762,11
96000,30.0166168212891,21.2421531677246,28.6840128601347,12
96150,28.5640754699707,21.1752052307129,28.7365995464495,12
96300,30.5595550537109,21.113489151001,28.9535185656588,12
96450,28.8996734619141,22.2055206298828,28.7815115501566,10
96600,29.8431301116943,20.8043594360352,28.7821931811962,14
96750,29.4055366516113,21.9123306274414,28.6497045983373,14
96900,27.4961395263672,21.2541332244873,28.7160150319589,14
97050,29.2811698913574,20.8503952026367,28.6354285164073,13
97200,28.512523651123,20.8439483642578,28.7571577100881,12
97350,30.2748851776123,22.3120727539062,28.5962092406725,10
97500,30.0394268035889,22.1149482727051,28.5742749314799,10
97650,30.3045806884766,22.0075225830078,28.4342497061076,8
97800,31.1073837280273,21.8810119628906,28.5730648166199,8
97950,28.3520908355713,21.7305812835693,28.4870321368222,8
98100,29.7121715545654,21.8647232055664,28.2584187841278,6
98250,30.5835666656494,22.114652633667,28.4621612161725,9
98400,29.9814357757568,22.0238399505615,28.4577523568808,8
98550,29.6795635223389,21.1674404144287,28.4386365277028,14
98700,28.4980773925781,22.5948123931885,28.3342234624873,11
98850,28.5858268737793,21.4453983306885,28.2822748860644,10
99000,28.0181179046631,21.4082088470459,28.5806607368175,9
99150,29.2266273498535,21.8563251495361,28.60837694708,11
99300,28.5861854553223,22.313455581665,28.5955849968963,11
99450,29.2577304840088,21.7156028747559,28.5493007928259,12
99600,30.0172271728516,22.2700901031494,28.7748616488677,10
99750,27.6691989898682,21.6500434875488,28.5565276143391,7
99900,28.860990524292,21.2948036193848,28.6295920157645,8
100050,30.496919631958,21.7703475952148,28.8169235944948,10
100200,24.6550369262695,22.9598846435547,28.7246161337575,10
100350,27.8550453186035,21.4183406829834,28.5800279273121,10
100500,29.2604541778564,20.8729629516602,28.9369403820991,8
100650,29.9548492431641,21.1258125305176,28.8048824571289,11
100800,29.0860366821289,22.6294097900391,28.793546559174,12
100950,28.4825038909912,21.7947254180908,28.5081215777849,10
101100,28.300573348999,21.2487602233887,28.6674921793569,11
101250,29.3912143707275,20.6253623962402,28.6582584944427,10
101400,30.1786212921143,20.3792495727539,29.0433112113217,10
101550,30.8024444580078,21.7354316711426,28.5710834397327,12
101700,29.2976417541504,22.708797454834,28.2899220164321,11
101850,27.8648910522461,23.0146350860596,28.7675478760141,8
102000,28.5451984405518,22.7578125,28.8668185925217,11
102150,30.0538845062256,22.7758007049561,28.9280050781701,12
102300,29.0005931854248,21.3141422271728,29.1567589630991,13
102450,29.3992462158203,21.9172458648682,28.7636959211389,11
102600,29.59641456604,21.1279239654541,28.9343716203684,15
102750,27.9586486816406,21.0806179046631,29.0036687066137,13
102900,29.7276306152344,20.9416923522949,28.5312898733166,14
103050,29.3390941619873,20.5611019134521,28.7462719075004,14
103200,30.6964893341064,20.9083690643311,28.7871149647705,17
103350,30.3295879364014,21.2549247741699,28.5576189489615,16
103500,30.7089805603027,20.830530166626,28.7974634264658,15
103650,28.5565376281738,21.7613182067871,28.4017711044874,15
103800,29.6708335876465,20.7826652526855,28.7890463119834,14
103950,28.8615531921387,20.1200885772705,28.6096200833746,15
104100,30.9834270477295,20.440559387207,28.7404727175669,13
104250,29.4941062927246,21.4164066314697,28.8469947945705,13
104400,31.0245132446289,20.4915256500244,29.0050995736047,15
104550,31.6750183105469,20.8942527770996,28.8723114176661,13
104700,30.7116851806641,21.4299240112305,28.9513402515183,15
104850,28.9613380432129,21.2237548828125,28.7782265121647,13
105000,29.3523502349854,21.5860271453857,28.8555499114365,14
105150,29.1824684143066,21.1733341217041,28.9730368112094,13
105300,31.0528469085693,20.0905513763428,29.0076680512782,13
105450,29.4631443023682,21.2039775848389,29.0446930740006,15
105600,29.558931350708,21.9263591766357,29.0662595789663,14
105750,28.5041751861572,20.4123458862305,29.1869823582157,12
105900,28.9617710113525,21.5721817016602,28.8318136616278,14
106050,28.8171253204346,21.2095108032227,28.9578172533376,12
106200,29.529899597168,21.1482162475586,28.9326275299833,14
106350,30.0256824493408,21.6573753356934,28.7279839273005,13
106500,28.8535766601562,21.2243919372559,28.9097099822056,13
106650,30.4847888946533,21.2877559661865,28.6003859923599,15
106800,29.0919933319092,20.1120586395264,28.4394985379263,14
106950,29.1217384338379,21.1227340698242,28.511512709377,14
107100,30.3976268768311,21.4250812530518,28.6885399830533,14
107250,30.5098114013672,21.1238536834717,28.7653597508376,15
107400,31.7557582855225,21.2536201477051,28.8155365292269,12
107550,30.0542869567871,21.5498886108398,28.5506537367788,17
107700,30.1602649688721,21.1752853393555,28.3672419942363,15
107850,30.1129951477051,21.4359683990479,28.4958680479104,13
108000,29.5363311767578,20.1525039672852,28.5327204721965,14
108150,30.2208499908447,21.2256927490234,28.6987027842027,16
108300,30.5280456542969,21.6236133575439,28.4796136577448,13
108450,29.3217334747314,20.5736961364746,28.6103173298596,11
108600,30.0995502471924,21.2355804443359,28.6281423687094,13
108750,29.550838470459,21.0922908782959,28.6311475294185,14
108900,29.1843814849854,20.6860504150391,28.7186912071518,14
109050,28.1048622131348,21.0287342071533,28.6612484088508,11
109200,28.6173725128174,21.4347400665283,28.6071677775033,13
109350,27.917594909668,21.0752353668213,28.7510273500023,12
109500,27.9480724334717,21.8836822509766,28.6370289665604,14
109650,27.7879447937012,20.680154800415,28.535045521131,14
109800,28.1931266784668,21.1717205047607,28.6300714259874,14
109950,28.9140491485596,20.1323184967041,28.3565630324402,14
110100,27.9649696350098,22.8189373016357,28.5125551805885,11
110250,28.0964221954346,23.7513217926025,28.7035894724929,13
110400,28.163272857666,21.7847709655762,28.5534700703854,11
110550,28.5078010559082,21.0070114135742,28.7318335373863,12
110700,28.3242588043213,21.489200592041,28.6292159884442,12
110850,28.003116607666,21.1468276977539,28.3361978605054,15
111000,28.6559867858887,21.8709239959717,28.3408860169903,15
111150,27.4659519195557,21.6273097991943,28.5726829934948,16
111300,28.4898719787598,21.0925273895264,28.5508892121723,15
111450,27.6146869659424,22.1360836029053,28.5162615917775,14
111600,27.9288558959961,21.799934387207,28.4705339991118,14
111750,28.2791004180908,20.7160167694092,28.8132975920387,16
111900,29.0433921813965,21.1107578277588,28.5192049476506,16
112050,30.375373840332,20.1095542907715,28.5187760706575,13
112200,27.4402256011963,21.6362037658691,28.3062979488879,11
112350,29.7811546325684,20.8701038360596,28.402544349833,16
112500,27.9662551879883,21.1486396789551,28.492592038648,11
112650,29.2494354248047,20.2660064697266,28.6723733080614,14
112800,28.6524143218994,20.4778156280518,28.5858997080984,11
112950,29.2169895172119,21.2084789276123,28.5436643079072,13
113100,28.6112937927246,21.8884391784668,28.488678385383,14
113250,28.8766326904297,21.2061805725098,28.6439866543196,13
113400,28.1278667449951,22.3266258239746,28.5816468645659,12
113550,29.2090911865234,21.8252849578857,28.5230262201419,12
113700,28.9956722259521,21.8335952758789,28.6309659389547,10
113850,28.6331310272217,21.3662281036377,28.5686663682814,11
114000,28.6263866424561,21.6589069366455,28.901355420023,14
114150,28.3131484985352,21.9571838378906,28.47054725454,13
114300,26.9021511077881,21.2160034179688,28.4963687545074,12
114450,28.4115333557129,21.4358406066895,28.7635382376565,11
114600,28.2129821777344,20.5989990234375,28.7747212333926,10
114750,28.9536094665527,19.9515762329102,28.7768345678094,11
114900,30.2761707305908,20.0181655883789,28.8982718558171,10
115050,28.617883682251,21.4438610076904,28.9244342901647,10
115200,29.5087490081787,20.4278793334961,28.9898039814389,11
115350,29.2015743255615,21.1674003601074,28.7582634239553,10
115500,27.9825229644775,21.8178863525391,28.7349166482613,11
115650,28.5630722045898,21.0097770690918,28.7202096026174,9
115800,28.5364017486572,20.1618595123291,28.3820339567671,11
115950,28.4336566925049,21.110912322998,28.4809873786582,11
116100,29.3022689819336,20.5807399749756,28.5708051561829,14
116250,30.1516723632812,19.9572410583496,28.4912985616939,14
116400,27.4244537353516,21.3716983795166,28.5664137555014,13
116550,27.5695533752441,21.2598457336426,28.6325559668217,20
116700,30.4594860076904,21.0966720581055,28.8143607466567,17
116850,28.3790969848633,20.9369354248047,28.4814698208449,18
117000,29.9586734771729,21.6394691467285,28.6448119013483,17
117150,29.53444480896,22.0977382659912,28.5442507020383,15
117300,29.3481121063232,21.0622520446777,28.5376660122053,14
117450,30.7711925506592,21.523458480835,28.4243256610087,16
117600,28.40061378479,21.5314846038818,28.7179086652395,17
117750,29.9818229675293,20.6044540405273,28.4541604617625,14
117900,28.3103275299072,21.1902313232422,28.497551487555,12
118050,27.5008983612061,21.4742298126221,28.6668552420922,14
118200,31.1927642822266,20.0608825683594,28.7072075131513,13
118350,29.6106109619141,21.2764129638672,28.9713393746053,14
118500,28.32204246521,21.3636951446533,28.5411941754364,15
118650,29.0779972076416,21.236083984375,28.4892421278422,15
118800,29.493595123291,21.3770351409912,28.6327801633567,16
118950,29.6469783782959,20.9334011077881,28.6302212131223,14
119100,28.8818874359131,20.9755344390869,28.8072724184404,16
119250,28.7142086029053,20.4340400695801,28.846182917261,15
119400,30.3353366851807,20.6385688781738,28.8939444286538,14
119550,29.118631362915,21.3937854766846,28.949494416856,14
119700,29.0716686248779,21.4303226470947,28.8982086289924,14
119850,30.0430374145508,19.5669784545898,28.8358937973909,14
120000,29.5432796478271,20.1125240325928,28.720924479447,11
120150,29.1947154998779,21.3978538513184,28.8075684929698,13
120300,29.2796173095703,22.1623725891113,28.6785899471789,14
120450,29.7877960205078,21.5714282989502,28.7067481682391,14
120600,28.840991973877,21.6016464233398,28.6077742603264,15
120750,30.7016925811768,20.6022777557373,28.8409578434626,13
120900,28.021276473999,20.4664211273193,28.5501783235308,14
121050,29.4273662567139,20.0497703552246,28.9198433386389,16
121200,29.023889541626,20.6319828033447,28.5938838443821,12
121350,27.9059238433838,19.9458141326904,28.4432111238158,9
121500,28.4237823486328,20.7480430603027,28.6823015897433,11
121650,28.5681400299072,21.5107460021973,28.5712667433363,10
121800,27.9524745941162,20.4108257293701,28.9323722572803,10
121950,29.4158992767334,21.1413726806641,28.9319335697156,8
122100,29.2526416778564,21.4737777709961,28.4516448083968,11
122250,29.1624794006348,21.1717987060547,28.686074245434,13
122400,29.418773651123,21.15305519104,28.559974026255,16
122550,29.285228729248,21.2323131561279,28.7082848542281,17
122700,29.6186275482178,21.6026248931885,28.7013339804404,14
122850,29.5899105072021,20.452262878418,28.8076759157595,14
123000,30.458028793335,21.4608001708984,28.4755539836993,16
123150,29.7559337615967,21.4568214416504,28.7566296751953,14
123300,30.4710311889648,21.1006927490234,28.5930147762194,15
123450,30.4897136688232,20.6679515838623,28.4095199892475,14
123600,29.7699565887451,21.2088603973389,28.750601632956,15
123750,29.4230804443359,21.1396427154541,28.8618929764148,14
123900,29.6945571899414,20.5642147064209,28.8688316502045,14
124050,29.895133972168,21.171781539917,28.8604813031359,12
124200,29.244779586792,21.1432685852051,28.4139568551151,15
124350,29.5510444641113,20.9341735839844,28.542492464872,16
124500,30.1515007019043,19.847827911377,28.6385742900565,11
124650,29.5434589385986,20.8139495849609,28.8115850990942,12
124800,28.31227684021,21.3641128540039,28.633426585305,13
124950,29.3085765838623,20.3972721099854,28.4017953837707,14
125100,28.6729221343994,21.1780662536621,28.3176935988036,15
125250,28.2139568328857,20.3593997955322,28.4731494091788,15
125400,28.5439891815186,21.4806594848633,28.3752387904973,15
125550,28.2262992858887,20.7252902984619,28.2988731830202,17
125700,28.9223041534424,20.9313774108887,28.3758433065387,15
125850,28.6235294342041,20.9489974975586,28.2289699804995,16
126000,28.4492855072021,22.4294834136963,28.5711862085562,15
126150,28.528507232666,20.6790447235107,28.6678529789051,15
126300,29.768009185791,21.2040367126465,28.6074133402151,19
126450,28.3098754882812,20.7997932434082,28.6686726875706,13
126600,29.0396099090576,21.4942188262939,28.6751886911597,11
126750,28.0670623779297,21.1109600067139,28.7557105723253,11
126900,28.6860466003418,19.4588317871094,28.6356590694937,15
127050,29.0870037078857,20.2858200073242,28.5197964935113,17
127200,28.4315948486328,21.3425846099854,28.5940723867152,15
127350,28.2707977294922,21.2304401397705,28.4503411993801,13
127500,28.5429077148437,21.019660949707,28.7593461691002,13
127650,27.5999317169189,20.9398250579834,28.8659297659113,13
127800,28.6042785644531,19.8149127960205,28.6541932333,15
127950,30.1561164855957,20.8420791625977,28.938341694996,14
128100,29.1983299255371,19.0769729614258,28.6328175921915,15
128250,29.5264282226562,19.4196815490723,28.9256737846276,11
128400,30.7658176422119,20.0096778869629,28.7733271656979,12
128550,30.4237594604492,20.9195613861084,28.5508297310586,12
128700,27.3970184326172,20.1188259124756,28.3055599387816,14
128850,28.8045101165771,22.0056762695312,28.5430477908421,12
129000,27.2881851196289,21.1965236663818,28.7272344134015,13
129150,29.2834072113037,21.5727119445801,28.794619313273,15
129300,26.7421092987061,21.5339698791504,28.4048078052776,16
129450,28.2418460845947,21.2763137817383,28.5295284140325,16
129600,28.9631938934326,21.606575012207,28.5413652468341,16
129750,28.9361896514893,20.8821029663086,28.4670121798814,15
129900,29.2319641113281,21.5548477172852,28.3801865970872,16
130050,27.5537128448486,20.360595703125,28.3944276693313,18
130200,27.8358573913574,21.0670070648193,28.3573903904229,13
130350,27.9634380340576,21.0455513000488,28.6509033744002,16
130500,27.7211208343506,21.1919288635254,28.2417822184085,14
130650,26.8840103149414,19.9492111206055,28.4883559367279,17
130800,28.057788848877,21.2466411590576,28.3156274440468,16
130950,29.0156002044678,21.1249694824219,28.5215313194672,16
131100,29.4079151153564,21.0635299682617,28.5544473752971,18
131250,29.5520553588867,21.3611831665039,28.7366573288512,18
131400,28.9678058624268,21.1095771789551,28.8109565717985,22
131550,27.9810428619385,21.5377941131592,28.4474683975882,16
131700,27.924633026123,22.0256862640381,28.6388480950818,16
131850,28.6442584991455,20.6866321563721,28.3362366365871,16
132000,28.5353565216064,19.6477279663086,28.5066989631084,20
132150,28.0506591796875,20.7051029205322,28.4207102978898,20
132300,28.1579360961914,21.0786094665527,28.1938631473888,16
132450,28.6003131866455,19.5555038452148,28.2404900734088,17
132600,27.9018821716309,20.4385871887207,28.4497428864202,16
132750,29.3404216766357,20.4214305877686,28.2709641394565,18
132900,28.9429550170898,20.4706516265869,28.1446045244384,15
133050,29.9929103851318,20.9640254974365,28.1668903080824,16
133200,29.8166313171387,21.0798435211182,28.3312084110386,15
133350,28.9966049194336,19.598991394043,28.4598067296271,15
133500,28.9793186187744,19.7333202362061,28.4247785857822,14
133650,29.7138214111328,20.8101215362549,28.641358017584,14
133800,29.1563835144043,20.0200805664062,28.2123121890241,17
133950,29.1786727905273,21.9485378265381,28.3904427203408,15
134100,28.9569816589355,19.7563571929932,28.5318800967263,13
134250,27.4726829528809,20.6616954803467,28.5520105510395,15
134400,29.3588485717773,20.377010345459,28.5571990094604,17
134550,29.7245082855225,19.9778671264648,28.2818998078729,16
134700,29.8336448669434,20.64186668396,28.3522090835615,16
134850,28.4310569763184,20.6522884368896,28.5775020461284,15
135000,28.9625034332275,21.1823596954346,28.6434332984913,15
135150,28.1636810302734,20.7517967224121,28.310633275885,13
135300,27.792272567749,20.9681663513184,28.4655402200513,18
135450,28.8115558624268,21.0046482086182,28.32511146618,20
135600,28.3352642059326,21.253532409668,28.3672066735695,15
135750,27.859712600708,21.1023540496826,28.430302820213,16
135900,27.6008129119873,21.1033477783203,28.42702355985,18
136050,27.9753551483154,20.5767478942871,28.3851364366011,15
136200,28.5501861572266,21.4004211425781,28.5847516685084,17
136350,28.2911262512207,21.0144424438477,28.4480425956399,17
136500,29.3404006958008,21.3382396697998,28.4289759775264,15
136650,30.1987552642822,21.0461578369141,28.5853066592174,16
136800,28.2364330291748,21.7415924072266,28.5443324827721,16
136950,29.1202716827393,21.3992290496826,28.588467015069,17
137100,30.7221050262451,20.3327865600586,28.5600898812414,16
137250,29.7606544494629,21.0850524902344,28.6656275923736,15
137400,28.2455387115478,22.5854377746582,28.4794375152788,14
137550,28.7888603210449,21.2141590118408,28.5292630357713,13
137700,28.1137866973877,20.8243980407715,28.6758021484462,14
137850,29.5176334381104,19.8109149932861,28.718748792938,15
138000,27.3175277709961,20.9661273956299,28.4158397238108,17
138150,27.8527717590332,21.535680770874,28.4376493695549,16
138300,28.3380889892578,20.807746887207,28.5566750299436,16
138450,29.6904029846191,20.2475662231445,28.6245658326032,14
138600,30.2716159820557,20.3809070587158,28.6465257399784,17
138750,28.223295211792,21.2881298065186,28.7049505891953,19
138900,27.4520874023437,20.1583976745605,28.7661830099482,19
139050,28.0720710754395,21.1514835357666,28.4652273457591,16
139200,28.5334491729736,20.6313629150391,28.5245945276631,14
139350,28.7803936004639,20.667293548584,28.4319304280172,15
139500,29.0038814544678,21.5264072418213,28.6678784356671,14
139650,29.9601230621338,20.6763439178467,28.7054854032585,14
139800,28.8371868133545,20.4390316009521,28.4872741785998,15
139950,27.8223209381103,21.0293407440186,28.5405099938998,14
140100,29.6387615203857,20.7401504516602,28.5110117394593,13
140250,27.0703544616699,20.8702526092529,28.3182099228249,14
140400,27.3031196594238,20.2215557098389,28.6098229366216,17
140550,28.8931713104248,21.3980369567871,28.4766240067594,16
140700,29.1471290588379,20.3749198913574,28.364016890807,13
140850,27.5999546051025,21.1492099761963,28.3705962257946,13
141000,29.3131370544434,20.588996887207,28.3911967249768,18
141150,28.85471534729,21.0138835906982,28.3279812379424,18
141300,27.9160594940186,20.9682846069336,28.3532475566925,15
141450,28.840124130249,20.618444442749,28.4103700687564,19
141600,29.67649269104,21.0044918060303,28.2081702689845,17
141750,28.0635223388672,21.4875926971436,28.4321379506105,16
141900,28.5499649047852,20.7999382019043,28.3997350989042,17
142050,28.3169898986816,20.8935413360596,28.4439536856354,17
142200,27.4275188446045,21.0243358612061,28.3045872947235,16
142350,28.6979312896729,20.6762714385986,28.2638475984593,14
142500,28.165699005127,20.4233303070068,28.3857281975066,14
142650,27.0561351776123,21.2973499298096,28.138792120376,17
142800,29.6733741760254,20.325553894043,28.3621374592506,17
142950,27.4734439849853,21.5584964752197,28.5702665967641,16
143100,27.1760520935059,21.7515602111816,28.3602628792063,16
143250,27.827112197876,21.2084732055664,28.3851051384918,16
143400,26.5918273925781,20.4921836853027,28.3529567141494,14
