#Simulation Analysis Results CSV File 2019-05-27T14:40:22.164916,,
"#Generated on structure: ""frame001000""",,
TimeStep,Rad_Gyration_CPR_glob,Distance_FMN_C8M-FAD_C8M
115800,26.154790888706,5.15627241134644
115860,26.1000513373684,3.86676502227783
115920,26.032133539376,4.32842493057251
115980,26.0345570599019,4.49223184585571
116040,26.0354773255473,4.24223756790161
116100,26.0931746225798,4.06943082809448
116160,25.9954382380632,4.58305931091309
116220,26.0046842651628,4.47129249572754
116280,26.0584711579858,3.84388518333435
116340,26.0382006555843,4.19591331481934
116400,25.9855814139722,4.19130659103394
116460,26.0398111309279,4.17668867111206
116520,26.1796103491,4.13533782958984
116580,26.1798355085107,4.30399799346924
116640,26.070442058637,4.26727294921875
116700,26.1044884386019,4.04705810546875
116760,26.1449131987595,4.41255283355713
116820,26.1823100534448,4.2201886177063
116880,26.1615187067958,4.95931959152222
116940,26.0573810384577,4.51951551437378
117000,26.1497559621507,4.6060471534729
117060,26.1167946708799,3.88948893547058
117120,26.1803271366541,3.91952419281006
117180,26.1427264991489,3.89931988716125
117240,26.1526904502022,4.29334831237793
117300,26.1857556515375,4.40339422225952
117360,26.122128697286,4.76754999160767
117420,26.1156878741236,4.44903612136841
117480,26.2337047624515,4.24923706054688
117540,26.0584653636391,4.14854049682617
117600,26.1888040393546,4.33396530151367
117660,26.1526149862215,4.73352479934692
117720,26.0123726062691,4.24121379852295
117780,26.1079195965433,3.99740290641785
117840,26.0974607547801,4.38881635665894
117900,26.1796005991039,4.74051427841187
117960,26.1626128851869,4.07867336273193
118020,26.089013046717,4.37455892562866
118080,26.1483102152123,4.18397903442383
118140,26.1414000266389,4.27797698974609
118200,26.1156813080636,3.84360647201538
118260,26.1188771322239,4.36170721054077
118320,26.1276774627681,4.43875741958618
118380,26.1231236231641,4.43317985534668
118440,26.1203055762021,4.31408596038818
118500,26.1592281413511,4.96076059341431
118560,26.1276766351163,4.23992681503296
118620,26.1631528832865,3.91546988487244
118680,26.124363054406,4.10808658599854
118740,26.1087818031661,4.03337478637695
118800,26.2040931754087,4.5396671295166
118860,26.1307934612471,4.20583486557007
118920,26.1252755377278,4.43995761871338
118980,26.1783085041885,4.24032831192017
119040,26.101982640882,4.12334442138672
119100,26.1372798908332,3.76849985122681
119160,26.1844465363171,4.45632743835449
119220,26.1062827691778,4.45758438110352
119280,26.103876052293,4.33306646347046
119340,26.1162124290149,4.51841878890991
119400,26.1238540922292,4.72627115249634
119460,26.1828184147748,4.59566640853882
119520,26.1963544155784,4.99426507949829
119580,26.2400366765997,4.40331411361694
119640,26.2030553129721,3.66501903533936
119700,26.1088171788389,4.60599613189697
119760,26.0975349008144,4.0251202583313
119820,26.1159585874904,4.15830230712891
119880,26.0379375170106,4.07080841064453
119940,26.0333890450273,4.21233081817627
120000,26.0341708913045,4.65024137496948
120060,26.0835996665952,4.52601623535156
120120,26.1042808813891,3.90312242507935
120180,26.0877732042501,5.0546236038208
120240,26.1656623133169,3.9373950958252
120300,26.0467155917083,4.84721851348877
120360,26.1242717603913,4.61196184158325
120420,26.1265136564748,4.27116775512695
120480,26.1786976855207,4.05284643173218
120540,26.1193067045353,4.24448108673096
120600,26.1807483595567,4.63036775588989
120660,26.1364640860233,4.22851419448853
120720,26.0287314361476,5.02287912368774
120780,26.1354607757315,4.28816556930542
120840,26.1268393573932,3.85298657417297
120900,26.0616745576975,4.22834587097168
120960,26.1431825026502,4.65307807922363
121020,26.1316742994336,3.34249901771545
121080,26.1671664822857,4.49024200439453
121140,26.0942793803432,4.32516384124756
121200,26.0850816779041,4.32821369171143
121260,26.0419734059109,3.69406867027283
121320,26.121280035433,4.14080238342285
121380,26.1160464895828,4.3218994140625
121440,26.0282507278501,3.93996119499207
121500,26.0854230596471,4.28731489181519
121560,26.095232974588,4.72808170318604
121620,26.0378787395315,3.88324213027954
121680,26.1226330011371,4.35650062561035
121740,26.0954246132454,4.84233951568604
121800,26.1045880235716,4.23838472366333
121860,26.2688688624159,5.12283182144165
121920,26.1701886405928,4.50238418579102
121980,26.2023301262315,4.51754331588745
122040,26.1982629209187,4.49756813049316
122100,26.0865116112659,4.53660392761231
122160,26.2240441456185,5.27427577972412
122220,26.1221223881652,4.79433155059814
122280,26.0926480640183,4.2424168586731
122340,26.0180411720353,4.26165294647217
122400,26.2520662230946,4.34727334976196
122460,26.1823224589184,4.05713987350464
122520,26.0975735301501,4.11820650100708
122580,26.0909525696828,4.42064952850342
122640,26.1660247251757,4.21522760391235
122700,26.1153854942165,3.90833854675293
122760,26.0952990793641,3.80625796318054
122820,26.0384352121561,3.96371245384216
122880,26.0580717869817,4.56708240509033
122940,26.1023091745016,3.93106031417847
123000,26.0716909285177,4.46563148498535
123060,26.0393462701958,3.93288135528564
123120,26.1176737305706,4.16942262649536
123180,26.1219108724192,4.56473731994629
123240,26.1225137625644,4.05615329742432
123300,26.0778216940823,3.86111068725586
123360,26.106848042087,4.01732015609741
123420,26.2173934837273,4.9522442817688
123480,26.1530516508578,4.5434627532959
123540,26.1340736680523,4.06137752532959
123600,26.1019159826786,3.97486519813538
123660,26.0847928970048,3.70305466651916
123720,25.9985638201119,4.26647090911865
123780,26.0696215972363,4.35955619812012
123840,25.9899141850948,4.04226779937744
123900,26.0163210592124,4.32198715209961
123960,26.1124151617799,4.30694532394409
124020,26.0942323999711,4.38632822036743
124080,26.1016172037653,4.37459278106689
124140,26.1025560260762,3.79700469970703
124200,26.1000566043651,5.0364727973938
124260,26.1088188857988,4.55580234527588
124320,26.1910067534398,4.29849624633789
124380,26.1870727127489,4.53938007354736
124440,26.1414037773175,4.44733858108521
124500,26.0620233511078,4.10547399520874
124560,26.0248186191396,4.45265674591064
124620,26.0285902025971,4.59660625457764
124680,26.0770905181269,4.77643728256226
124740,26.1114676903702,4.96562576293945
124800,26.197504981093,4.76779365539551
124860,26.1144464408179,4.22429943084717
124920,26.0809506810081,3.81767320632935
124980,25.999310907075,3.6551022529602
125040,26.045538741259,4.30506372451782
125100,26.1185836142372,4.49319744110107
125160,26.1133370372866,4.90915536880493
125220,26.1421835191701,4.86365938186646
125280,26.078739911133,4.0249981880188
125340,26.0969433286528,4.489342212677
125400,26.1701074590161,4.03294038772583
125460,26.0925637324149,4.93635368347168
125520,26.2003523452388,4.70623636245728
125580,26.1718205467103,4.19155216217041
125640,26.0953440466471,4.26479196548462
125700,26.1648624957635,4.23626613616943
125760,26.1306331340845,4.55295944213867
125820,26.0330385682079,4.7081470489502
125880,26.0958730376949,4.87655591964722
125940,26.2090665067481,4.85367441177368
126000,26.0403053686324,4.31096839904785
126060,26.1734818760874,4.13214826583862
126120,26.2013975429365,5.08436822891235
126180,26.0947451255948,3.72326850891113
126240,26.0902720360471,4.84349679946899
126300,26.1340480275693,4.83789968490601
126360,26.0964268643628,4.3347373008728
126420,25.9718549185725,4.56691122055054
126480,26.0449048683502,4.57078742980957
126540,26.0301038802808,4.49127244949341
126600,26.1049474906853,4.94732713699341
126660,26.0399540596108,4.46459674835205
126720,26.1300408588166,4.31885719299316
126780,26.0538343677087,4.78547954559326
126840,26.0791736784357,5.06181716918945
126900,26.0291945315389,4.60079002380371
126960,26.0987711064816,4.32458448410034
127020,26.1008213967267,4.9314603805542
127080,26.153286180633,4.58090257644653
127140,26.1533209968045,4.56919288635254
127200,26.1112308666078,4.4527325630188
127260,26.0081663333045,4.01113367080689
127320,26.1607690411076,3.76037764549255
127380,26.1214565492592,4.24281454086304
127440,26.0198468434124,4.06865501403809
127500,26.0799344228781,4.26115560531616
127560,26.0756312399804,4.06732606887817
127620,25.9927408539128,4.13318109512329
127680,26.1073662715234,5.20671558380127
127740,26.1717869845979,5.81391096115112
127800,26.2030994616263,4.39422416687012
127860,26.0954851871524,4.32135534286499
127920,26.1254763124988,4.73621892929077
127980,26.1079283388914,4.79518413543701
128040,26.1640096351962,4.44047164916992
128100,26.1482183349101,4.34589004516602
128160,26.0895337035244,4.66845846176147
128220,26.1126670619863,5.02442598342896
128280,26.112356886631,4.70193147659302
128340,26.1126999279948,4.75190401077271
128400,26.09207806126,5.3357105255127
128460,26.054709429945,4.95804643630981
128520,26.0636291292154,4.8068118095398
128580,26.0486676666332,4.26562881469727
128640,26.0476661820182,4.46423673629761
128700,25.9910648139402,4.71960258483887
128760,25.9981725097382,4.27609157562256
128820,26.0851933537085,4.7266149520874
128880,26.0471025509845,4.82334280014038
128940,26.0249191983353,4.37545871734619
129000,26.0220693664075,4.33636999130249
129060,26.0455066933675,5.1611475944519
129120,26.0212644021459,4.14571046829224
129180,26.1050105031899,4.17351913452148
129240,26.1665606320347,4.53700304031372
129300,26.0558982519312,4.84106063842773
129360,26.0746997316813,4.02222871780396
129420,26.1260605038538,3.7473030090332
129480,26.1363502971282,4.67503166198731
129540,26.1075526532908,5.00838804244995
129600,26.1899246418315,4.11144304275513
129660,26.1677683050891,4.68707418441772
129720,26.1310352729934,4.15455436706543
129780,26.0565314752422,4.38890504837036
129840,26.1167327605316,4.04649543762207
129900,26.0283582939604,3.72768235206604
129960,26.0825214944103,4.02060317993164
130020,26.1413200241817,4.48852682113647
130080,26.0214088409902,5.08786010742188
130140,26.1346409128256,4.41607046127319
130200,26.1177651033558,5.05929470062256
130260,26.1143205473929,4.54940700531006
130320,26.1685220462178,4.80429792404175
130380,26.1776206813992,4.1846194267273
130440,26.2115984313869,5.26389312744141
130500,26.0147605875723,5.57057428359985
130560,25.9951504529053,4.3051438331604
130620,26.0775619665173,3.90871930122375
130680,26.1194635498287,4.81375503540039
130740,25.9569904875764,3.75556588172913
130800,26.0110060019008,4.32935190200806
130860,26.0203955337143,4.24954557418823
130920,26.04975332095,3.97377562522888
130980,26.0011784244289,4.72239637374878
131040,26.0508488372895,4.06612682342529
131100,26.0855365956581,5.49959516525269
131160,26.0488979126495,4.38601922988892
131220,26.070582114567,4.71770763397217
131280,26.1365747529454,4.19717645645142
131340,25.9506699906889,3.51348114013672
131400,26.0474761376787,3.81257939338684
131460,26.0096168632352,4.87481260299683
131520,26.0729966612814,4.44246578216553
131580,26.1552238989362,3.86565828323364
131640,25.9773881816619,4.30100584030151
131700,26.0525692317955,4.35444116592407
131760,25.9082141867453,4.28360366821289
131820,25.9847599591799,4.17296314239502
131880,26.0939080764396,4.26644945144653
131940,26.0465086995466,4.61562776565552
132000,26.040202011078,3.94496369361877
132060,26.0508700507338,4.5039176940918
132120,26.0842371794438,4.01931715011597
132180,25.9964687158171,4.30374479293823
132240,26.0805365709169,4.46185350418091
132300,26.1833238637391,4.35665273666382
132360,26.1224806966318,4.30485725402832
132420,25.9947625838867,4.22726488113403
132480,26.0005647656511,4.3350977897644
132540,26.0363863216104,5.19208574295044
132600,25.9700121310587,4.1540379524231
132660,26.0102662504071,4.8246021270752
132720,26.0264656271757,4.64800071716309
132780,26.0523668554615,3.94769287109375
132840,26.0200968959901,4.97370004653931
132900,26.0913234973498,4.31518459320068
132960,25.9716265838873,4.02926301956177
133020,26.0863691883723,4.49353837966919
133080,26.104616120575,4.18183946609497
133140,26.1225827209627,4.98430871963501
133200,26.0387024294902,4.44328355789185
133260,26.0379448219928,5.50719547271729
133320,26.0128910493722,4.30697345733643
133380,26.0623930677812,4.45582866668701
133440,26.117879639402,4.34610748291016
133500,26.0258003103965,3.9795663356781
133560,26.0175171365222,4.23542356491089
133620,26.1053244776951,4.33312892913818
133680,26.077323637828,5.17941761016846
133740,26.0541347325299,4.52597951889038
133800,26.0566184729222,5.31202840805054
133860,26.0722499019049,4.38723659515381
133920,26.0569956985419,4.24841165542603
133980,26.0707036640137,4.5245099067688
134040,26.1291236675424,4.76667261123657
134100,26.0453889997907,4.97163915634155
134160,26.1566420807873,4.17606401443481
134220,26.1730284266531,3.86548638343811
134280,26.1041598143651,4.5825138092041
134340,26.0763654213287,4.71975088119507
134400,26.1801045903098,5.64481258392334
134460,26.1552924632583,5.33192348480225
134520,26.1853767896723,3.97676062583923
134580,26.1991509346207,4.25933027267456
134640,26.0941644362346,4.86009883880615
134700,26.1376106998195,4.41569805145264
134760,26.1066286511387,4.54349756240845
134820,26.1872787306793,4.67427968978882
134880,26.2829175309467,4.45154094696045
134940,26.2126978135645,4.59674739837647
135000,26.1990366096291,4.02838802337647
135060,26.0922626497251,4.23658895492554
135120,26.1103483011867,4.48414087295532
135180,26.1529733728162,4.57126331329346
135240,26.1372248701295,5.1843523979187
135300,26.2175666656713,3.951908826828
135360,26.1395973980139,4.25479936599731
135420,26.1902290002513,4.12046384811401
135480,26.1924511822535,4.63065528869629
135540,26.1617830666069,4.62759685516357
135600,26.1874063549944,4.42058658599854
135660,26.1387449283122,4.38161611557007
135720,26.0602875926943,4.48477077484131
135780,26.0879420785073,4.38098526000977
135840,26.0843726149627,4.21292972564697
135900,26.104856924377,4.28092050552368
135960,26.0991402562958,5.0216817855835
136020,26.1191027304867,4.23376131057739
136080,26.1004102828338,4.3506031036377
136140,26.1591567641545,4.66276407241821
136200,26.1224224219024,4.37806367874146
136260,26.2082880152922,4.2237663269043
136320,26.1669115292552,4.17521619796753
136380,26.1966300113824,4.95140981674194
136440,26.2855804457716,4.371337890625
136500,26.2645229439568,4.6542534828186
136560,26.2713123193549,4.12249088287354
136620,26.1246239853724,4.82203578948975
136680,26.1415443127363,4.54102182388306
136740,26.1149355852433,4.31108093261719
136800,26.0700161208854,3.97319650650024
136860,26.131403114742,4.21698760986328
136920,26.1342168461274,4.1543493270874
136980,26.1021257188783,3.86712622642517
137040,26.0658719915102,4.11547708511353
137100,26.1959442125244,4.57787752151489
137160,26.0427182892346,3.80060434341431
137220,26.0822753467891,4.27368497848511
137280,26.1355460545275,5.26439476013184
137340,26.1595763765513,4.51938962936401
137400,26.1023275729282,4.94538450241089
137460,26.1706836652988,4.55492162704468
137520,26.1769366859684,4.5259313583374
137580,26.2387630261421,4.18548536300659
137640,26.0622931725897,4.0169415473938
137700,26.076871975693,4.21818161010742
137760,26.070472607446,4.34902811050415
137820,26.0277172379132,3.7769660949707
137880,26.0679272037168,4.20408391952515
137940,26.0500402442628,4.09796476364136
138000,26.1403547513912,4.71359872817993
138060,26.0715438490365,4.02348375320435
138120,26.0522263975174,4.10232973098755
138180,26.0493058271365,4.27974367141724
138240,25.9454832708917,4.73283767700195
138300,26.0468690046549,4.24468231201172
138360,25.9732975084862,5.10437250137329
138420,26.0435274025058,4.69800043106079
138480,26.0112987894044,5.32547998428345
138540,26.0383213878961,3.92034721374512
138600,26.0697194901012,4.22458744049072
138660,25.9777949453395,4.34699440002441
138720,26.0487802178918,4.05924940109253
138780,26.0459383098437,4.389319896698
138840,25.9931861244603,4.07968616485596
138900,26.1128746819744,4.12866592407227
138960,26.075024290745,4.26641321182251
139020,26.1342287836491,4.96789598464966
139080,26.1461424837144,5.65842056274414
139140,26.0210576905189,3.70615148544312
139200,26.0058315277408,4.3798975944519
139260,26.1312441213777,4.91210603713989
139320,25.9917316429084,3.7897458076477
139380,26.0711772254908,4.55153036117554
139440,25.9941952404661,5.13531255722046
139500,26.09935185916,4.40291976928711
139560,26.1382609564948,4.84015846252441
139620,26.0938885425162,4.04204368591309
139680,26.0082549874129,4.59990835189819
139740,26.065115216596,4.14784717559814
139800,26.1462884091594,4.85035562515259
139860,26.1411938094485,4.51201438903809
139920,26.064011789735,4.37671709060669
139980,26.1657093304044,4.44688367843628
140040,25.9931840702868,4.41146087646484
140100,26.0441551847894,4.82387208938599
140160,26.0934627493604,4.92659282684326
140220,26.0728690254658,4.32746028900147
140280,26.0767335169989,4.81717824935913
140340,26.0190291788991,4.00074911117554
140400,26.0104563215674,4.16969776153564
140460,26.0902252872125,4.18885326385498
140520,26.1664355581304,3.96691942214966
140580,26.1053732828679,4.23904180526733
140640,26.0687332861949,4.33532476425171
140700,26.1158872468564,5.11102533340454
140760,26.0762299075204,4.32735681533814
140820,26.1401609165778,4.12581443786621
140880,26.0853408418141,4.61828994750977
140940,26.0992325586664,4.6006760597229
141000,26.0092520269038,3.99200677871704
141060,26.0552350772343,3.93444442749023
141120,26.0260613112507,4.35279750823975
141180,26.1322642045435,3.87590551376343
141240,26.1241703775886,4.51897096633911
141300,26.2028209225371,4.22847032546997
141360,26.200654048774,4.51406383514404
141420,26.1166905215712,4.4149923324585
141480,26.0934017979681,4.97554636001587
141540,26.1333409383214,4.08844137191772
141600,26.0702601443574,4.43046474456787
141660,26.1825871112357,4.17904281616211
141720,26.0922507163425,4.80767202377319
141780,26.0339514603597,4.47614431381226
141840,26.1997593997696,4.42270612716675
141900,26.0292907143014,4.14477968215942
141960,26.1861354001301,4.84553670883179
142020,26.1955373959995,4.32056999206543
142080,26.0715115184226,4.16482162475586
142140,26.1494511010642,4.78585052490234
142200,26.0676809414495,4.14353609085083
142260,26.1758832911435,3.91629099845886
142320,26.1841662885783,4.26553821563721
142380,26.1297636996926,4.29521083831787
142440,26.1225070667135,4.20618677139282
142500,26.040388907348,4.66567897796631
142560,26.0948816711573,4.57267284393311
142620,26.1950135671887,4.51132965087891
142680,26.068784101877,4.34506559371948
142740,26.2510019162519,4.38145780563355
142800,26.1817514947987,3.98975515365601
142860,26.1291698469861,3.99380612373352
142920,26.1667801797955,4.27165842056274
142980,26.2209025976965,5.03655385971069
143040,26.2579278169079,4.191086769104
143100,26.0442153525722,4.38092756271362
143160,26.1274688979021,4.91196870803833
143220,26.0622658201078,4.37271213531494
143280,26.0980204842433,4.71213436126709
143340,26.1416306152854,4.26025056838989
143400,26.0708394230275,4.36725854873657
143460,26.1274296959017,3.83415770530701
143520,26.0795244076485,4.28118562698364
143580,26.1764163668701,3.80728220939636
143640,26.0815805268982,4.39847230911255
143700,26.0794471203821,4.39904880523682
143760,26.0430361395121,4.58896017074585
143820,26.0032454591056,4.49407005310059
143880,26.1182401148972,4.24513387680054
143940,26.0356647376023,4.33464908599854
144000,26.0404613916646,4.04739618301392
144060,26.1246175439317,4.85042285919189
144120,26.0106303578392,4.18539905548096
144180,26.0326715538449,4.12365198135376
144240,26.0524616694298,4.45927000045776
144300,26.0943685927074,4.24040985107422
144360,25.9603480002912,4.229651927948
144420,25.9913629125103,3.90579223632812
144480,26.036703426835,4.17027091979981
144540,26.1086160960312,3.94249773025513
144600,26.0609574908718,4.99852466583252
144660,26.0123234028845,4.76566934585571
144720,26.066470374866,3.77713799476624
144780,25.9621636779788,4.0585823059082
144840,26.0082446949918,5.35739803314209
144900,25.997635446046,4.2042350769043
144960,26.0048398067449,4.8043851852417
145020,25.9665109579281,3.91619157791138
145080,26.1379038260206,4.36161184310913
145140,26.0328659729886,4.61166334152222
145200,26.0447147046815,3.91417503356934
145260,26.0163533856235,4.815598487854
145320,26.0744507648558,4.80553770065308
145380,26.0198717424363,5.28769207000732
145440,26.001667708748,4.79827642440796
145500,26.0707995187788,4.20034122467041
145560,26.0244726155006,3.90998339653015
145620,26.1401155494085,4.98958969116211
145680,26.0316157363438,4.1654748916626
145740,26.0438490347024,4.61708688735962
145800,26.0474155384257,4.26321935653687
145860,26.0354745715367,4.08379697799683
145920,26.0093564971934,3.97135090827942
145980,26.1110968044726,4.4433217048645
146040,26.0153581180115,4.4766321182251
146100,26.0390852559257,4.69567108154297
146160,26.0553152682978,4.37400913238525
146220,26.1028616852299,4.19671535491943
146280,26.0068941742343,3.97607779502869
146340,26.0381909416215,4.74183893203735
146400,26.0763737887223,5.36961603164673
146460,26.0609279201375,4.22001171112061
146520,26.0312632992609,4.97124004364014
146580,25.9733369322733,4.4383864402771
146640,25.9911831785079,4.16858673095703
146700,26.0357565073916,4.15406608581543
146760,25.9707242100882,4.46181058883667
146820,25.8645931287989,4.50004529953003
146880,25.9450298417282,4.17695951461792
146940,25.9549121271883,4.03359222412109
147000,26.0240919695327,4.63063859939575
147060,26.0070671458722,4.12893056869507
147120,26.0490615437115,4.58280563354492
147180,26.0513406896948,4.30555963516235
147240,26.0850758090362,4.6270318031311
147300,26.0076650853563,4.21454429626465
147360,26.0277476222111,4.42639589309692
147420,26.003731324105,3.86372327804565
147480,26.0120008306085,4.34514284133911
147540,25.9982254360973,4.73499774932861
147600,26.0090994356382,4.6133074760437
147660,26.0266967018246,4.78569555282593
147720,26.0071281584707,4.3993616104126
147780,26.0122113705831,4.43220567703247
147840,25.9402607684463,4.17091941833496
147900,25.9121438791918,4.12403631210327
147960,25.9369363260644,4.76013994216919
148020,25.9152433805227,4.55429935455322
148080,25.997347148983,3.72812795639038
148140,25.9975017176464,4.17772626876831
148200,25.9763068067811,4.68484973907471
148260,25.9990612669896,4.40101718902588
148320,26.0580278142214,3.81431651115417
148380,25.9709746086185,4.45072746276856
148440,26.0720982434297,4.11583375930786
148500,25.9912907420775,4.49880933761597
148560,25.9563074948093,4.537278175354
148620,26.0901502321647,4.32823371887207
148680,26.1047115669386,4.80527544021606
148740,25.9892350637817,3.92105627059937
148800,26.0597284561179,4.36507368087769
148860,26.0323877435948,3.80990839004517
148920,26.0170080422894,4.51257991790772
148980,26.0336442558726,4.7175440788269
149040,26.0814107426214,4.18115472793579
149100,26.1403649703133,5.1634259223938
149160,26.0816206228049,4.48672580718994
149220,26.1066345491659,4.81857490539551
149280,26.1417830936172,4.6736044883728
149340,26.1382391346393,4.50240564346314
149400,26.0188414839697,4.19250822067261
149460,26.0157500241423,4.39654588699341
149520,26.054554606559,4.5730152130127
149580,26.083446623003,4.01913642883301
149640,26.0771845698327,3.97761631011963
149700,26.1049127873652,4.53194808959961
149760,26.1044072930567,4.36943531036377
149820,26.095180877232,4.53617000579834
149880,26.0070592514028,3.92677688598633
149940,26.0419921331428,3.86858916282654
150000,26.0494772779757,3.8522846698761
150060,26.0317957768726,3.92018032073975
150120,26.0284249247329,3.92620277404785
150180,25.9035256632291,4.1824426651001
150240,25.9835607415165,4.44320487976074
150300,26.0835539550014,4.17449378967285
150360,25.9826243636497,4.67196941375732
150420,26.0460620580634,4.19152975082397
150480,26.0347601344428,4.55116701126099
150540,26.0415838243854,4.12044763565064
150600,25.9579833943941,4.19370174407959
150660,26.028671444472,4.57730293273926
150720,25.9739523317056,3.96046209335327
150780,25.9236882246573,3.67301464080811
150840,25.9871750149221,3.90355372428894
150900,26.0096156320227,4.4292197227478
150960,25.9708340563695,3.96859574317932
151020,25.9444488964988,4.3407735824585
151080,25.8549450986817,4.36721467971802
151140,25.961874487398,4.48456573486328
151200,26.0535890046851,3.8817024230957
151260,26.0081943474049,4.65592575073242
151320,26.0661585221332,4.35559463500977
151380,25.9968696868424,3.55214810371399
151440,26.0005472558349,4.7806978225708
151500,25.9780372445659,4.6883807182312
151560,26.0721107589311,4.34190893173218
151620,25.923728214193,4.06346035003662
151680,26.0398568286725,4.57223749160767
151740,26.0547497845695,4.34848356246948
151800,25.9500807636931,4.36058235168457
151860,25.9323422390512,4.18892288208008
151920,25.9824668960591,3.88691377639771
151980,26.0278290616647,3.94598793983459
152040,25.9601288239967,3.61649775505066
152100,26.009802059546,4.50143146514893
152160,26.0605119092403,3.86362981796265
152220,26.0263816114227,4.25207376480103
152280,26.0020315296095,3.67755556106567
152340,26.0818972105608,3.80419039726257
152400,26.0621661172031,4.56371402740479
152460,26.0082931968463,4.52674102783203
152520,26.0296000060218,4.11806964874268
152580,26.1389647467011,3.94415879249573
152640,25.9834488460545,4.00016736984253
152700,26.0029403404398,4.28659343719482
152760,26.0797553792639,4.00883102416992
152820,26.0233106310416,4.57021570205689
152880,26.0049203094023,4.09446239471436
152940,26.1438611703558,4.28642320632935
153000,26.1284347186347,4.12852907180786
153060,26.1436736728846,4.42268753051758
153120,26.0703852023601,4.24856328964233
153180,26.126508383797,4.70777034759522
153240,25.9709168823292,5.17704391479492
153300,25.968526099473,4.14818859100342
153360,26.1606982608283,4.44612216949463
153420,26.085535680354,5.79490947723389
153480,26.0825477150095,4.33249711990356
153540,26.1368019146119,3.92621898651123
153600,26.196077202914,5.0324878692627
153660,26.1130012304418,4.74947929382324
153720,25.8934322515493,3.85982346534729
153780,25.9667745622212,4.06582641601563
153840,26.1242083918089,4.1484580039978
153900,26.0296982174407,4.29470872879028
153960,26.0648619615095,3.69206047058105
154020,26.0815680641036,3.87022686004639
154080,26.0852160776316,4.52810907363892
154140,26.2248319242379,4.10695695877075
154200,26.0492829058758,4.22073173522949
154260,26.1143883770293,4.15861463546753
154320,26.0429821241811,3.97757339477539
154380,26.074196371277,4.37380886077881
154440,26.0747445271648,4.39073753356934
154500,26.0380187283586,4.40875291824341
154560,26.0811172321121,4.24404954910278
154620,26.0586157792869,4.01020097732544
154680,26.1315726312602,4.43571138381958
154740,25.9852825058493,4.51304197311401
154800,26.027033765616,3.98757600784302
154860,26.0604114490227,4.42307710647583
154920,26.0734612674527,3.8441743850708
154980,26.1054766794723,4.63100290298462
155040,26.0034844612309,3.95669031143188
155100,26.1323371567799,3.874178647995
155160,26.0988336035726,4.30095148086548
155220,26.0492794220724,4.1523118019104
155280,26.1340628113694,4.27003288269043
155340,26.0480441573573,3.83774209022522
155400,26.1059232148837,4.26932907104492
155460,26.1815026780787,4.2572135925293
155520,26.0631552942277,3.97135376930237
155580,26.1413505582557,4.09088182449341
155640,26.0979963262081,4.92230844497681
155700,26.1248768889871,4.43197584152222
155760,26.1278088969336,4.55239772796631
155820,25.9123564529063,4.57433938980103
155880,26.0237925840358,4.7103066444397
155940,26.0311835394145,4.78027153015137
156000,26.1039821908296,4.43455123901367
156060,26.0448472567568,4.37369823455811
156120,26.115910053535,4.43617677688599
156180,26.081298149498,3.76722955703735
156240,26.0482853972415,4.66594552993774
156300,26.1399585112359,4.07511043548584
156360,26.1007215436631,4.41530275344849
156420,26.0630109176216,4.71885776519775
156480,26.0205654248362,4.12886667251587
156540,25.982294800597,4.32826519012451
156600,26.0292286696945,4.64415597915649
156660,25.9788434069994,4.05230712890625
156720,25.9679294225642,3.75750112533569
156780,25.9284285324985,4.33980178833008
156840,25.9902889121428,4.35252475738525
156900,26.0396237800302,4.24485063552856
156960,26.0847248955925,4.79680681228638
157020,26.102040153002,4.80190563201904
157080,25.9871334995669,4.94951629638672
157140,26.0408075266049,4.41149568557739
157200,26.1105156011874,4.32247114181519
157260,26.1193722924657,4.42535734176636
157320,26.0954582268087,4.32813930511475
157380,26.2019655063657,4.44629859924316
157440,26.1289529619639,3.84425759315491
157500,26.0988999601247,3.79527711868286
157560,26.0750017320116,4.43885087966919
157620,26.0690305016412,3.75352215766907
157680,26.1073282456606,4.04194402694702
157740,26.1201929220755,4.51041460037231
157800,26.0965653324819,4.56265735626221
157860,26.1449328230861,3.84545969963074
157920,26.055497648232,5.06334781646729
157980,26.1111947786637,3.70778703689575
158040,26.1248857934571,4.18821430206299
158100,26.1042034506657,5.00033187866211
158160,26.0864867226119,4.12505769729614
158220,26.1343639027301,3.98914337158203
158280,26.1657996358718,4.13394546508789
158340,26.0748307633287,4.28734254837036
158400,26.166953069116,4.52023887634277
158460,26.2625504479139,4.38675689697266
158520,26.1932785481349,4.071373462677
158580,26.2425123275039,4.38281393051147
158640,26.1547771286477,5.29003381729126
158700,26.1545377814078,4.48422050476074
158760,26.1680214433338,4.66012239456177
158820,26.0847155825636,4.62501335144043
158880,26.1686290084737,3.74955177307129
158940,26.0347098637587,3.72932553291321
159000,26.092302868977,4.27386856079102
159060,26.1259763839484,4.68082714080811
159120,26.2587495024209,4.84697389602661
159180,26.1229284062363,4.4083194732666
159240,26.1298304107214,4.12798595428467
159300,26.135093222897,4.03098487854004
159360,26.1492374193111,4.49779796600342
159420,26.109508688367,3.84043121337891
159480,26.1900999507455,3.77296900749207
159540,26.088228504481,4.34123849868774
159600,26.1362607234315,4.21810245513916
159660,26.2044836870658,4.01709794998169
159720,26.2310732486126,4.57122135162354
159780,26.1344623496337,4.10688924789429
159840,26.1591234361343,4.083899974823
