frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
230,4.025,4.078,4.707,4.265
231,4.223,4.285,4.911,4.436
232,4.401,4.436,5.123,4.634
233,4.321,4.357,5.138,4.549
234,4.140,4.201,4.859,4.334
235,4.193,4.226,4.922,4.371
236,3.531,3.567,4.425,3.795
237,3.934,3.948,4.817,4.190
238,3.808,3.855,4.627,4.060
239,3.491,3.536,4.481,3.832
240,3.235,3.269,3.990,3.442
241,3.132,3.232,3.649,3.286
242,2.829,2.858,3.807,3.212
243,2.868,2.915,3.673,3.138
244,2.694,2.736,3.597,3.022
245,2.353,2.372,3.320,2.706
246,2.683,2.723,3.659,3.090
247,2.822,2.863,3.735,3.154
248,2.438,2.493,3.412,2.828
249,2.579,2.625,3.462,2.919
250,2.796,2.834,3.788,3.210
251,2.587,2.619,3.469,2.916
252,2.750,2.761,3.512,3.002
253,2.704,2.733,3.491,2.944
254,3.012,3.037,3.849,3.302
255,2.776,2.799,3.748,3.149
256,3.018,3.055,3.828,3.310
257,2.937,2.970,3.817,3.243
258,2.864,2.905,3.749,3.199
259,2.523,2.561,3.360,2.859
260,2.577,2.638,3.452,2.903
261,2.309,2.338,3.311,2.721
262,2.382,2.438,3.235,2.704
263,2.553,2.601,3.471,2.902
264,2.607,2.652,3.500,2.954
265,2.765,2.759,3.759,3.115
266,2.694,2.725,3.507,2.995
267,2.778,2.782,3.566,3.043
268,2.648,2.716,3.350,2.878
269,2.379,2.377,3.418,2.739
270,2.216,2.250,3.112,2.543
271,2.053,2.106,2.996,2.437
272,2.236,2.261,3.160,2.578
273,2.248,2.268,3.327,2.674
274,2.080,2.118,2.908,2.359
275,2.435,2.469,3.185,2.702
276,2.209,2.261,3.095,2.560
277,2.381,2.455,3.247,2.718
278,2.290,2.344,3.277,2.637
279,2.382,2.415,3.183,2.638
280,2.351,2.380,3.259,2.696
281,2.237,2.277,3.120,2.547
282,2.389,2.405,3.290,2.691
283,2.440,2.467,3.313,2.721
284,2.081,2.125,3.038,2.439
285,1.828,1.861,2.830,2.207
286,2.110,2.159,3.015,2.423
287,2.022,2.074,2.943,2.343
288,2.064,2.104,3.012,2.398
289,2.025,2.049,3.121,2.414
290,2.003,2.062,2.974,2.365
291,2.439,2.464,3.466,2.791
292,2.488,2.550,3.465,2.846
293,2.814,2.846,3.830,3.178
294,2.869,2.899,3.719,3.131
295,2.832,2.869,3.692,3.119
296,2.559,2.590,3.619,2.962
297,2.240,2.250,3.214,2.573
298,3.043,3.081,3.625,3.196
299,2.710,2.715,3.674,3.080
300,2.882,2.872,3.562,3.096
301,2.581,2.597,3.485,2.918
302,2.254,2.276,3.147,2.565
303,2.430,2.477,3.423,2.794
304,2.422,2.451,3.443,2.808
305,2.162,2.204,3.210,2.644
306,2.372,2.412,3.284,2.722
307,2.371,2.370,3.431,2.778
308,2.416,2.438,3.504,2.816
309,2.459,2.484,3.448,2.803
310,2.647,2.683,3.634,2.985
311,2.614,2.630,3.498,2.895
312,2.361,2.401,3.463,2.764
313,1.982,2.015,3.122,2.393
314,1.873,1.922,2.946,2.252
315,2.574,2.596,3.435,2.908
316,2.376,2.416,3.355,2.763
317,2.865,2.909,3.770,3.199
318,2.668,2.706,3.575,3.002
319,2.787,2.809,3.597,3.057
320,2.657,2.691,3.511,2.969
321,2.385,2.420,3.516,2.873
322,2.553,2.569,3.620,2.988
323,2.483,2.509,3.656,2.967
324,2.038,2.085,3.129,2.529
325,2.046,2.076,3.279,2.588
326,1.882,1.939,3.291,2.583
327,2.001,2.048,3.341,2.626
328,2.132,2.168,3.479,2.749
329,2.086,2.147,3.319,2.633
330,1.905,1.949,3.294,2.548
331,2.146,2.181,3.465,2.722
332,2.163,2.197,3.419,2.747
333,2.581,2.629,3.929,3.192
334,2.582,2.631,3.837,3.142
335,2.307,2.359,3.475,2.820
336,2.520,2.557,3.742,3.042
337,2.471,2.505,3.687,2.982
338,2.299,2.351,3.373,2.751
339,2.362,2.423,3.496,2.841
340,2.114,2.145,3.233,2.601
341,2.505,2.505,3.437,2.870
342,2.502,2.541,3.717,3.038
343,2.494,2.496,3.656,2.990
344,2.947,2.960,3.842,3.275
345,2.686,2.688,3.672,3.088
