#Simulation Analysis Results CSV File 2019-04-26T18:19:48.849447
#Generated on structure: "frame000530"
TimeStep,Energy_Coulomb_Self_Unnamed,Energy_Coulomb_Solute_Unnamed,Energy_Coulomb_Membrane_Unnamed,Energy_Coulomb_Solvent_Unnamed,Energy_Coulomb_Other_Unnamed,Energy_vdW_Self_Unnamed,Energy_vdW_Solute_Unnamed,Energy_vdW_Membrane_Unnamed,Energy_vdW_Solvent_Unnamed,Energy_vdW_Other_Unnamed,Energy_Bond_Self_Unnamed,Energy_Bond_Solute_Unnamed,Energy_Bond_Membrane_Unnamed,Energy_Bond_Solvent_Unnamed,Energy_Bond_Other_Unnamed,Energy_Angle_Self_Unnamed,Energy_Angle_Solute_Unnamed,Energy_Angle_Membrane_Unnamed,Energy_Angle_Solvent_Unnamed,Energy_Angle_Other_Unnamed,Energy_Torsion_Self_Unnamed,Energy_Torsion_Solute_Unnamed,Energy_Torsion_Membrane_Unnamed,Energy_Torsion_Solvent_Unnamed,Energy_Torsion_Other_Unnamed,Energy_Total_Self_Unnamed,Energy_Total_Solute_Unnamed,Energy_Total_Membrane_Unnamed,Energy_Total_Solvent_Unnamed,Energy_Total_Other_Unnamed
61080.0,6171.14978,-160.49237,-136.771326,-12873.4386,-169.970218,-1533.2924499999995,-99.506223,-248.974057,-451.505153,16.3285319,2009.9239,0.0,0.0,0.0,0.0,5132.38552,0.0,0.0,0.0,0.0,2771.40537,0.0,0.0,0.0,0.0,46984.3003,-185.855953,-1516.37727,-20356.2618,-1168.87551
61200.0,6235.20623,-179.907254,-192.230296,-12768.9957,-122.948385,-1498.4603800000004,-92.4511095,-245.792729,-511.769826,17.9744186,1992.51741,0.0,0.0,0.0,0.0,5377.21318,0.0,0.0,0.0,0.0,2744.26736,0.0,0.0,0.0,0.0,47279.021,-204.240466,-1485.27308,-20549.0106,-930.768136
61320.0,6238.079589999999,-164.92136,-127.341773,-12830.9377,-161.246506,-1589.0906799999998,-96.2945236,-228.946551,-561.615214,25.9173039,1994.11204,0.0,0.0,0.0,0.0,5230.13196,0.0,0.0,0.0,0.0,2685.26025,0.0,0.0,0.0,0.0,47146.4134,-180.962177,-1389.16213,-20834.8599,-1073.68877
61440.0,6139.39813,-176.623497,-155.676309,-12969.0246,-118.521803,-1588.2275800000002,-85.9201028,-244.125656,-520.146074,21.0207172,2003.49825,0.0,0.0,0.0,0.0,5336.92093,0.0,0.0,0.0,0.0,2749.42058,0.0,0.0,0.0,0.0,47218.2027,-179.82218,-1275.72758,-21004.9569,-952.045599
61560.0,6184.41864,-167.143396,-162.796164,-12694.7811,-113.311679,-1565.3919000000005,-91.7761162,-242.685931,-530.017905,14.2669844,1897.49312,0.0,0.0,0.0,0.0,5336.53118,0.0,0.0,0.0,0.0,2755.91304,0.0,0.0,0.0,0.0,47035.0283,-195.860771,-1245.06665,-20799.0094,-798.608026
61680.0,5900.51549,-184.106388,-204.783782,-12319.9288,-132.311801,-1419.4776700000002,-93.7335169,-230.8263,-676.11174,14.1731423,1986.18047,0.0,0.0,0.0,0.0,5352.29569,0.0,0.0,0.0,0.0,2798.74933,0.0,0.0,0.0,0.0,46711.8236,-230.824538,-1210.16719,-20036.8402,-882.195821
61800.0,5974.471089999999,-161.377958,-176.853893,-12383.9826,-126.239261,-1605.25772,-99.8041311,-255.320509,-573.319656,18.5888277,2005.34166,0.0,0.0,0.0,0.0,5387.66584,0.0,0.0,0.0,0.0,2825.61452,0.0,0.0,0.0,0.0,46843.8336,-206.458789,-1223.68429,-20173.1944,-922.011358
61920.0,5982.86737,-180.149896,-177.759098,-12374.2086,-106.894131,-1505.5872299999996,-83.6215382,-247.498631,-620.967734,13.1265439,2011.45323,0.0,0.0,0.0,0.0,5219.13811,0.0,0.0,0.0,0.0,2867.30435,0.0,0.0,0.0,0.0,46829.3956,-216.569425,-1386.02613,-19763.4472,-1058.90799
62040.0,6086.65819,-169.972571,-175.78565,-12654.748,-122.338501,-1560.23709,-99.6878182,-256.174364,-570.791405,14.346149,2037.2797,0.0,0.0,0.0,0.0,5259.90289,0.0,0.0,0.0,0.0,2783.94712,0.0,0.0,0.0,0.0,46841.6155,-226.551222,-1229.19803,-20325.3933,-1052.6455
62160.0,5988.21213,-156.049978,-177.356535,-12512.8121,-109.310854,-1456.66142,-99.0150159,-239.871783,-544.460224,9.81362368,2034.74991,0.0,0.0,0.0,0.0,5265.97078,0.0,0.0,0.0,0.0,2758.36903,0.0,0.0,0.0,0.0,46889.5212,-124.169371,-1377.42967,-20263.8318,-977.51762
62280.0,6101.77945,-141.5663,-157.584171,-12597.766,-144.736649,-1539.5037900000002,-102.229727,-254.981727,-654.742183,20.9182847,1973.43991,0.0,0.0,0.0,0.0,5311.85772,0.0,0.0,0.0,0.0,2754.3765,0.0,0.0,0.0,0.0,46838.428,-155.508643,-1236.87779,-20265.4957,-1048.83497
62400.0,6084.20305,-155.650135,-128.00882,-12536.3932,-123.08323,-1581.2489300000002,-91.4764153,-233.767135,-563.801659,14.4614067,1978.07654,0.0,0.0,0.0,0.0,5257.68479,0.0,0.0,0.0,0.0,2826.46206,0.0,0.0,0.0,0.0,46795.8837,-153.298484,-1149.60829,-19989.0657,-1091.6332
62520.0,5939.50677,-143.13922,-125.743535,-12466.0934,-200.627417,-1533.6710200000002,-95.2405116,-223.387912,-662.17807,38.1489047,2019.21911,0.0,0.0,0.0,0.0,5289.11765,0.0,0.0,0.0,0.0,2817.96734,0.0,0.0,0.0,0.0,46784.3979,-137.319385,-1117.85087,-20135.7895,-1384.68548
62640.0,5973.319729999999,-139.463937,-110.705733,-12497.3964,-140.345242,-1504.5400999999997,-87.6820463,-224.863425,-547.600945,26.2265698,2008.23697,0.0,0.0,0.0,0.0,5384.07501,0.0,0.0,0.0,0.0,2743.33684,0.0,0.0,0.0,0.0,46844.7105,-145.418153,-1233.56485,-19669.051,-1325.35056
62760.0,5961.411759999999,-147.263511,-91.8758946,-12558.8273,-117.941466,-1435.9723099999997,-97.3985498,-226.232569,-574.065392,25.3871601,1951.45573,0.0,0.0,0.0,0.0,5420.41336,0.0,0.0,0.0,0.0,2690.92357,0.0,0.0,0.0,0.0,46869.6781,-169.785528,-1210.92851,-19997.7966,-1202.80144
62880.0,6171.10837,-155.87998,-101.443704,-12694.3114,-149.515264,-1483.3844000000004,-84.0424717,-218.156255,-525.571631,18.2564123,1937.89464,0.0,0.0,0.0,0.0,5236.81352,0.0,0.0,0.0,0.0,2781.96616,0.0,0.0,0.0,0.0,47212.5882,-144.827038,-1181.69821,-20528.9138,-1316.6416
63000.0,6184.636209999999,-135.880516,-124.565955,-12672.5058,-173.2235,-1567.5302299999998,-88.2585648,-217.336489,-599.940789,25.876189,2003.88125,0.0,0.0,0.0,0.0,5230.13692,0.0,0.0,0.0,0.0,2782.60155,0.0,0.0,0.0,0.0,47096.869,-124.419129,-1264.11339,-20592.7811,-1193.98733
63120.0,6149.28464,-142.305328,-118.287153,-12473.2454,-210.413336,-1469.0661100000002,-97.7368688,-218.735717,-644.563977,28.7127311,1933.37619,0.0,0.0,0.0,0.0,5312.19845,0.0,0.0,0.0,0.0,2709.31723,0.0,0.0,0.0,0.0,47142.8259,-153.300361,-1235.67246,-20318.7657,-1411.79203
63240.0,6186.587450000001,-164.779713,-148.095839,-12654.4884,-180.742119,-1574.9500900000003,-89.8304152,-211.642278,-611.92771,20.8063771,1953.71839,0.0,0.0,0.0,0.0,5323.49424,0.0,0.0,0.0,0.0,2778.3501,0.0,0.0,0.0,0.0,47121.6212,-170.127951,-1256.47012,-20472.1814,-1210.22762
63360.0,6159.819450000001,-147.895213,-90.7869716,-12578.1622,-150.383452,-1571.4935300000002,-95.6753542,-204.60068,-623.759936,27.9449373,1989.48558,0.0,0.0,0.0,0.0,5275.98185,0.0,0.0,0.0,0.0,2713.92632,0.0,0.0,0.0,0.0,46856.9426,-172.176238,-1103.88161,-20428.4561,-1065.50586
63480.0,6109.574860000001,-155.479847,-85.2047233,-12936.1631,-59.1356871,-1478.1509699999997,-99.9126883,-215.300489,-579.740494,7.66159236,2010.15727,0.0,0.0,0.0,0.0,5296.68354,0.0,0.0,0.0,0.0,2754.76176,0.0,0.0,0.0,0.0,47181.3385,-184.099411,-1141.23198,-20956.2232,-957.190311
63600.0,6081.15085,-156.175953,-68.9675422,-12450.7176,-82.6219186,-1510.8496800000003,-104.04071,-211.824577,-661.772628,9.30783305,1958.13156,0.0,0.0,0.0,0.0,5272.49737,0.0,0.0,0.0,0.0,2789.19977,0.0,0.0,0.0,0.0,46950.9535,-201.692766,-1108.47415,-20250.8723,-1110.30946
63720.0,5900.42657,-141.713603,-64.3530077,-12269.9644,-95.2942711,-1552.84782,-96.7847557,-207.888556,-685.879884,14.9237753,1949.28903,0.0,0.0,0.0,0.0,5363.19971,0.0,0.0,0.0,0.0,2712.00429,0.0,0.0,0.0,0.0,46640.202,-143.632,-1041.25982,-19990.4399,-1076.86884
63840.0,5954.7971,-152.194314,-54.3638129,-12614.4277,-144.205204,-1443.2761500000001,-85.8424255,-200.49729,-609.078617,22.7767742,2043.6251,0.0,0.0,0.0,0.0,5249.24389,0.0,0.0,0.0,0.0,2681.8868,0.0,0.0,0.0,0.0,46709.8827,-124.466743,-894.682819,-20063.821,-1317.24352
63960.0,6084.870559999999,-157.075409,-65.9286251,-12633.3784,-157.495799,-1604.1021900000005,-83.4371908,-202.915082,-618.877914,21.663941,2037.42443,0.0,0.0,0.0,0.0,5332.11822,0.0,0.0,0.0,0.0,2681.32476,0.0,0.0,0.0,0.0,46846.9382,-123.385392,-897.882094,-20466.2069,-1285.15781
64080.0,6025.74195,-147.144982,-53.5814923,-12637.4333,-134.378802,-1519.01663,-96.0311818,-209.503787,-657.420262,21.1458676,2089.97043,0.0,0.0,0.0,0.0,5357.81863,0.0,0.0,0.0,0.0,2740.43989,0.0,0.0,0.0,0.0,46968.3563,-146.580637,-939.903367,-20400.3548,-1209.43254
64200.0,5998.797409999999,-148.870401,-147.086842,-12541.5506,-113.872407,-1575.33758,-80.0215466,-218.484968,-623.718009,14.0287633,2061.42559,0.0,0.0,0.0,0.0,5306.49728,0.0,0.0,0.0,0.0,2808.90285,0.0,0.0,0.0,0.0,46810.7301,-132.951869,-1260.38439,-20035.203,-1134.09255
64320.0,5951.31589,-144.845329,-183.058689,-12277.1449,-120.918979,-1512.3690999999994,-94.5291969,-221.976388,-733.624513,16.1344081,2001.74348,0.0,0.0,0.0,0.0,5270.87617,0.0,0.0,0.0,0.0,2796.01371,0.0,0.0,0.0,0.0,46793.9099,-155.318545,-1294.09675,-19990.137,-1167.03629
64440.0,6002.0293,-114.882199,-151.381517,-12448.7778,-124.240503,-1510.4313199999997,-95.8838293,-242.278522,-672.110295,18.0791865,1929.68677,0.0,0.0,0.0,0.0,5334.93698,0.0,0.0,0.0,0.0,2765.68735,0.0,0.0,0.0,0.0,46866.856,-78.9619553,-1334.82075,-20147.6317,-1223.48385
64560.0,5942.285750000001,-143.806836,-145.741729,-12348.9343,-66.600202,-1484.8922300000004,-96.3355269,-208.811006,-642.869848,10.8261404,2010.64439,0.0,0.0,0.0,0.0,5308.33408,0.0,0.0,0.0,0.0,2729.72026,0.0,0.0,0.0,0.0,46709.3526,-166.680117,-1347.90402,-19986.056,-827.720897
64680.0,5824.965479999999,-135.695738,-199.989119,-12183.9096,-55.9632436,-1345.3792699999995,-85.8895951,-222.251982,-723.344713,7.93231581,2011.65765,0.0,0.0,0.0,0.0,5203.22654,0.0,0.0,0.0,0.0,2739.51428,0.0,0.0,0.0,0.0,46627.573,-143.690694,-1544.73222,-19748.5674,-863.065148
64800.0,5955.97169,-139.982363,-187.223514,-12207.7466,-83.2825263,-1470.7267599999996,-94.6598184,-217.241233,-724.216957,17.5688777,2077.3877,0.0,0.0,0.0,0.0,5216.42421,0.0,0.0,0.0,0.0,2783.24828,0.0,0.0,0.0,0.0,46870.134,-153.137802,-1351.47582,-19986.5461,-1030.28353
64920.0,5939.3385,-137.717938,-134.8025,-12488.4004,-69.3489016,-1426.14113,-93.6329895,-209.176578,-586.874726,7.59403182,2003.91565,0.0,0.0,0.0,0.0,5279.67154,0.0,0.0,0.0,0.0,2727.69172,0.0,0.0,0.0,0.0,46864.7312,-164.155443,-1250.34771,-19969.0309,-1275.14798
65040.0,6046.038700000001,-153.115398,-104.083834,-12487.6783,-142.234403,-1438.8828199999998,-91.5479032,-184.327435,-768.046209,20.3671596,2106.48509,0.0,0.0,0.0,0.0,5356.3327,0.0,0.0,0.0,0.0,2680.16458,0.0,0.0,0.0,0.0,47155.2368,-193.869387,-1015.66214,-20558.3061,-1261.99982
65160.0,6091.6023000000005,-131.850304,-151.057846,-12405.132,-195.084313,-1537.2249399999996,-91.9953402,-195.455009,-695.348491,27.3756851,1988.59395,0.0,0.0,0.0,0.0,5284.61437,0.0,0.0,0.0,0.0,2710.80992,0.0,0.0,0.0,0.0,46923.0278,-139.131982,-1331.43374,-20021.5371,-1236.08731
65280.0,5967.261259999999,-134.294987,-141.978027,-12506.1795,-194.162194,-1488.71096,-94.5398976,-199.277798,-616.335003,27.0863029,1982.96867,0.0,0.0,0.0,0.0,5352.15809,0.0,0.0,0.0,0.0,2702.11181,0.0,0.0,0.0,0.0,46782.9846,-180.03848,-1366.81221,-19618.1344,-1337.27402
65400.0,6015.854700000002,-164.212519,-91.1575719,-12514.7283,-134.970025,-1457.4073400000002,-84.3743005,-178.630389,-675.329538,20.1980073,1997.0947,0.0,0.0,0.0,0.0,5287.42589,0.0,0.0,0.0,0.0,2685.19872,0.0,0.0,0.0,0.0,46966.7962,-197.45001,-1150.05807,-20551.8493,-1111.26417
65520.0,6013.248610000001,-153.427475,-119.508799,-12212.6624,-199.099275,-1530.9929200000001,-97.4232153,-198.837347,-718.270791,28.4392647,1960.2204,0.0,0.0,0.0,0.0,5345.40741,0.0,0.0,0.0,0.0,2725.74218,0.0,0.0,0.0,0.0,46925.8434,-245.826959,-1142.8543,-20140.6899,-1267.23961
65640.0,5931.03824,-147.180231,-126.071516,-12349.2036,-119.768679,-1373.5497200000004,-99.8620802,-198.908685,-655.962117,21.6221947,2010.16724,0.0,0.0,0.0,0.0,5332.95872,0.0,0.0,0.0,0.0,2653.74953,0.0,0.0,0.0,0.0,47013.0945,-249.432627,-1148.16808,-20262.0546,-1047.54837
65760.0,6050.261909999999,-159.159459,-119.288463,-12358.1512,-87.2466166,-1427.609,-96.5934587,-205.076709,-689.987644,12.3145762,2021.51759,0.0,0.0,0.0,0.0,5305.10712,0.0,0.0,0.0,0.0,2749.32918,0.0,0.0,0.0,0.0,47207.9429,-257.276783,-1236.41131,-20526.5974,-909.587463
65880.0,6015.262839999999,-151.551981,-124.910776,-12505.5753,-88.9827413,-1411.91403,-92.8688032,-210.814244,-688.310166,14.6781722,1984.70107,0.0,0.0,0.0,0.0,5325.55238,0.0,0.0,0.0,0.0,2741.23666,0.0,0.0,0.0,0.0,47184.6678,-202.879095,-1167.37305,-20849.5797,-915.640993
66000.0,5909.43924,-172.48678,-161.869725,-12448.8473,-52.486447,-1473.09533,-91.9695845,-224.975695,-638.771353,10.9131034,1975.35785,0.0,0.0,0.0,0.0,5338.43433,0.0,0.0,0.0,0.0,2751.05443,0.0,0.0,0.0,0.0,46846.0957,-271.267021,-1263.21106,-20222.3719,-866.675874
66120.0,5914.267529999999,-160.942222,-224.139046,-12259.7135,-109.656687,-1504.1651700000007,-97.5405497,-210.328106,-598.47966,19.5888693,2031.75179,0.0,0.0,0.0,0.0,5277.84855,0.0,0.0,0.0,0.0,2703.5098,0.0,0.0,0.0,0.0,46806.0506,-240.882629,-1307.21678,-20054.1126,-1025.44056
66240.0,5920.393389999999,-166.815646,-187.618774,-12107.4577,-134.721576,-1393.3630199999998,-97.4929233,-222.512914,-750.02091,20.0666274,1999.8655,0.0,0.0,0.0,0.0,5337.47867,0.0,0.0,0.0,0.0,2799.69989,0.0,0.0,0.0,0.0,47084.7665,-259.306645,-1302.733,-20132.4325,-996.268837
66360.0,5999.72748,-170.749118,-195.389908,-12420.3945,-92.5364554,-1431.1320399999995,-98.327648,-203.515028,-681.08071,21.0062609,1993.2531,0.0,0.0,0.0,0.0,5220.4678,0.0,0.0,0.0,0.0,2728.14446,0.0,0.0,0.0,0.0,46997.985,-267.821334,-1135.48309,-20805.2225,-922.093856
66480.0,6069.294909999999,-150.141849,-168.960021,-12646.6702,-82.4448175,-1544.66802,-99.3970308,-218.346201,-599.619009,12.965807,2000.77444,0.0,0.0,0.0,0.0,5291.4218,0.0,0.0,0.0,0.0,2726.0429,0.0,0.0,0.0,0.0,46910.2217,-270.56162,-1189.50399,-20620.7051,-809.589052
66600.0,6191.897850000001,-160.859625,-193.73477,-12604.7849,-102.75193,-1511.3747099999996,-110.394533,-230.059585,-607.492005,19.161875,2040.52589,0.0,0.0,0.0,0.0,5290.70398,0.0,0.0,0.0,0.0,2729.14125,0.0,0.0,0.0,0.0,47456.1323,-275.565937,-1405.1921,-20947.5995,-909.893266
66720.0,5986.8602200000005,-163.394588,-212.893002,-12478.0295,-86.309801,-1465.18511,-97.6434989,-220.811763,-684.201631,12.8158129,2013.93338,0.0,0.0,0.0,0.0,5253.2998,0.0,0.0,0.0,0.0,2771.42158,0.0,0.0,0.0,0.0,47019.3342,-258.067561,-1444.96881,-20485.3872,-980.64071
66840.0,6202.93319,-158.996744,-181.325546,-12843.284,-115.96811,-1493.9455099999996,-102.047152,-226.821612,-578.931129,12.7615221,2005.24547,0.0,0.0,0.0,0.0,5274.78837,0.0,0.0,0.0,0.0,2727.1366,0.0,0.0,0.0,0.0,47217.3614,-312.87224,-1322.62506,-20751.2552,-1110.32905
66960.0,6027.129849999999,-146.264053,-200.413761,-12402.2438,-104.898449,-1420.94499,-102.712524,-241.419369,-622.297209,8.20136084,2030.52507,0.0,0.0,0.0,0.0,5293.16579,0.0,0.0,0.0,0.0,2788.78025,0.0,0.0,0.0,0.0,47179.9844,-236.376776,-1449.27691,-20350.5679,-1043.47208
67080.0,6138.782879999999,-166.207364,-224.62072,-12551.5695,-88.9175006,-1569.46745,-89.5043273,-238.511481,-640.718183,15.5728038,2012.72446,0.0,0.0,0.0,0.0,5363.70991,0.0,0.0,0.0,0.0,2850.3001,0.0,0.0,0.0,0.0,47294.6573,-241.145257,-1686.24919,-20252.4015,-1018.37462
67200.0,6190.846030000001,-164.523227,-199.742806,-12714.2881,-72.9950681,-1529.0745100000004,-88.0697033,-242.178347,-483.071178,10.4030357,2053.46812,0.0,0.0,0.0,0.0,5388.71968,0.0,0.0,0.0,0.0,2804.59524,0.0,0.0,0.0,0.0,47511.2138,-225.925173,-1617.28776,-20539.4874,-864.976641
67320.0,6073.794830000001,-179.163554,-223.428094,-12389.3172,-84.0396799,-1472.3706900000002,-98.3234791,-226.990675,-652.366491,18.3500108,1992.73686,0.0,0.0,0.0,0.0,5317.32324,0.0,0.0,0.0,0.0,2801.63911,0.0,0.0,0.0,0.0,47208.233,-269.277445,-1586.79613,-20270.1535,-862.010907
67440.0,6150.828810000001,-177.964066,-222.42372,-12832.9612,-82.0246154,-1503.96954,-94.7114293,-230.504343,-643.596539,13.0814464,2062.63358,0.0,0.0,0.0,0.0,5275.55815,0.0,0.0,0.0,0.0,2788.06566,0.0,0.0,0.0,0.0,47470.1487,-271.404319,-1806.73391,-20902.3546,-899.353855
67560.0,6149.460709999999,-164.055071,-179.011173,-12525.7269,-87.6511971,-1462.9030899999998,-98.7743943,-218.696231,-607.04243,14.6135309,1993.87158,0.0,0.0,0.0,0.0,5345.43343,0.0,0.0,0.0,0.0,2754.57231,0.0,0.0,0.0,0.0,47408.3176,-219.915315,-1519.67028,-20800.9116,-793.192794
67680.0,6148.7449799999995,-171.802495,-173.018912,-12794.2997,-98.7064084,-1485.05184,-93.0690258,-234.959325,-652.373111,15.9471184,1945.5805,0.0,0.0,0.0,0.0,5297.26134,0.0,0.0,0.0,0.0,2715.69667,0.0,0.0,0.0,0.0,47259.0078,-237.071328,-1544.03525,-21155.0412,-718.10279
67800.0,6160.893300000002,-173.905032,-192.889305,-12812.2882,-111.787319,-1525.8110299999998,-92.0526768,-209.617107,-667.667911,18.8533816,1912.32566,0.0,0.0,0.0,0.0,5412.58456,0.0,0.0,0.0,0.0,2729.23438,0.0,0.0,0.0,0.0,47457.0083,-263.095229,-1668.52369,-21152.0928,-848.017974
67920.0,6154.636280000001,-163.545343,-164.256083,-12909.0356,-89.8354596,-1534.97446,-88.0885495,-232.330361,-575.902031,16.9173663,1993.50945,0.0,0.0,0.0,0.0,5298.73831,0.0,0.0,0.0,0.0,2754.19803,0.0,0.0,0.0,0.0,47460.4841,-256.037423,-1573.49496,-21265.5917,-828.91452
68040.0,6154.0355500000005,-151.296164,-167.522309,-12895.3946,-101.800377,-1490.2981399999999,-100.843432,-237.502534,-697.225752,17.026222,1999.72678,0.0,0.0,0.0,0.0,5316.9472,0.0,0.0,0.0,0.0,2865.64884,0.0,0.0,0.0,0.0,47678.728,-241.462352,-1615.83998,-21356.1045,-1083.60485
68160.0,6274.40192,-162.265379,-190.737137,-12858.3947,-100.541048,-1464.1446100000003,-94.4608321,-219.975761,-625.603881,20.5889536,1964.91071,0.0,0.0,0.0,0.0,5295.85939,0.0,0.0,0.0,0.0,2816.39017,0.0,0.0,0.0,0.0,47789.1101,-256.912384,-1495.56698,-21632.1808,-980.501933
68280.0,6115.51125,-166.135666,-233.154931,-12816.0249,-70.0955172,-1402.03807,-90.3341285,-206.715157,-696.994929,10.4266353,2002.46745,0.0,0.0,0.0,0.0,5258.81545,0.0,0.0,0.0,0.0,2854.27116,0.0,0.0,0.0,0.0,47634.9893,-243.395794,-1584.17796,-21364.2376,-950.020951
68400.0,6168.14673,-168.418282,-177.773156,-12599.4354,-66.3494137,-1475.8733699999998,-96.9114704,-230.728259,-708.593823,8.92012824,2000.05965,0.0,0.0,0.0,0.0,5245.39249,0.0,0.0,0.0,0.0,2846.67832,0.0,0.0,0.0,0.0,47531.3043,-214.81342,-1601.47757,-20806.1901,-1023.23344
68520.0,6171.260540000001,-185.751871,-266.095539,-12569.3377,-85.9680137,-1498.8946499999997,-90.1961408,-225.596242,-599.754215,12.5391832,1991.9441,0.0,0.0,0.0,0.0,5225.68482,0.0,0.0,0.0,0.0,2791.3331,0.0,0.0,0.0,0.0,47437.9355,-234.343051,-1762.817,-20721.5553,-1127.12265
68640.0,6088.42585,-166.121321,-222.894403,-12323.7051,-136.231289,-1447.5352199999998,-92.8089547,-207.304506,-818.518104,22.4016487,1999.17735,0.0,0.0,0.0,0.0,5302.11158,0.0,0.0,0.0,0.0,2700.78515,0.0,0.0,0.0,0.0,47458.1746,-215.269285,-1646.42786,-20711.9676,-1319.1623
68760.0,6151.851549999999,-180.827857,-228.605961,-12556.162,-143.281309,-1463.09616,-89.5571595,-229.160208,-644.325561,14.7218086,2035.00222,0.0,0.0,0.0,0.0,5315.02846,0.0,0.0,0.0,0.0,2768.45367,0.0,0.0,0.0,0.0,47726.6538,-227.93393,-1655.82401,-20776.2487,-1500.00545
68880.0,6126.45427,-163.180733,-220.202592,-12535.1046,-108.90567,-1557.4015800000002,-97.6501438,-217.658755,-667.870799,10.0429039,2048.71044,0.0,0.0,0.0,0.0,5291.76572,0.0,0.0,0.0,0.0,2751.03725,0.0,0.0,0.0,0.0,47677.8341,-206.817333,-1557.69754,-21117.0694,-1350.97577
69000.0,6046.585439999999,-161.132676,-195.315652,-12463.1067,-177.599118,-1473.92578,-98.3997802,-212.156265,-631.051515,28.028569,1996.41457,0.0,0.0,0.0,0.0,5281.72809,0.0,0.0,0.0,0.0,2769.1677,0.0,0.0,0.0,0.0,47698.1873,-166.87691,-1626.76908,-20812.9527,-1565.27639
69120.0,6068.52175,-169.759242,-214.713597,-12415.492,-180.873421,-1472.9547899999998,-83.8503635,-226.316656,-751.741264,25.5143032,2063.1697,0.0,0.0,0.0,0.0,5298.53936,0.0,0.0,0.0,0.0,2721.25906,0.0,0.0,0.0,0.0,47472.3152,-227.706535,-1644.63451,-20510.4955,-1493.68074
69240.0,5962.650030000001,-168.945183,-187.93606,-12413.634,-168.531514,-1416.8201699999995,-91.4812654,-236.814663,-751.053195,24.8263543,1952.2457,0.0,0.0,0.0,0.0,5322.12555,0.0,0.0,0.0,0.0,2821.04416,0.0,0.0,0.0,0.0,47531.6436,-228.167751,-1763.85219,-20390.3954,-1696.54047
69360.0,5939.18757,-168.547844,-239.752678,-12412.5996,-101.829181,-1461.3459700000003,-89.3420299,-237.746412,-640.401175,13.2163127,2090.69537,0.0,0.0,0.0,0.0,5356.15643,0.0,0.0,0.0,0.0,2767.77292,0.0,0.0,0.0,0.0,47502.7349,-243.377445,-1567.19913,-20434.0859,-1414.85104
69480.0,6007.156730000001,-154.081845,-296.011468,-12403.4673,-122.803283,-1475.05775,-84.6048059,-230.31344,-698.554442,15.2810297,2011.77948,0.0,0.0,0.0,0.0,5289.17216,0.0,0.0,0.0,0.0,2795.31528,0.0,0.0,0.0,0.0,47611.4071,-193.224791,-1810.71679,-20495.9473,-1607.73459
69600.0,6149.073399999999,-165.58022,-242.964735,-12578.1978,-128.282215,-1369.9575800000002,-89.2318074,-240.751981,-697.411514,14.7787316,1969.26646,0.0,0.0,0.0,0.0,5294.98257,0.0,0.0,0.0,0.0,2829.08972,0.0,0.0,0.0,0.0,47990.3169,-224.575189,-1874.28568,-20811.9129,-1750.87334
69720.0,6161.31365,-168.906605,-220.757777,-12696.7435,-95.480464,-1462.9114499999996,-97.0112019,-217.852725,-714.675936,16.617387,1973.13559,0.0,0.0,0.0,0.0,5334.35094,0.0,0.0,0.0,0.0,2749.82047,0.0,0.0,0.0,0.0,47795.4215,-252.157934,-1715.99194,-21310.944,-1158.41668
69840.0,6115.361949999999,-141.223944,-191.580099,-12901.2134,-89.1700175,-1446.6514200000001,-96.4645791,-201.475151,-599.58264,15.6497251,1978.76977,0.0,0.0,0.0,0.0,5328.04149,0.0,0.0,0.0,0.0,2809.80879,0.0,0.0,0.0,0.0,47728.9922,-165.345793,-1602.49392,-21350.6651,-1173.60827
69960.0,6077.364799999999,-163.172929,-212.742441,-12544.7245,-161.167944,-1418.7340199999994,-87.29068,-209.142662,-668.083208,22.0144678,1972.56355,0.0,0.0,0.0,0.0,5368.50585,0.0,0.0,0.0,0.0,2768.39902,0.0,0.0,0.0,0.0,47762.1425,-196.079377,-1521.76331,-21234.5867,-1408.5499
70080.0,6127.18874,-147.284007,-212.432888,-12381.3801,-133.115212,-1482.2312699999998,-94.48232,-198.218189,-750.724661,17.4997463,2027.36923,0.0,0.0,0.0,0.0,5330.1619,0.0,0.0,0.0,0.0,2739.71998,0.0,0.0,0.0,0.0,47817.7401,-210.355368,-1462.44819,-21224.9813,-1408.81355
70200.0,6029.141170000001,-149.244872,-172.253981,-12424.6092,-223.694014,-1395.9007899999997,-104.984909,-188.215672,-729.293282,35.6888112,1983.4091,0.0,0.0,0.0,0.0,5189.86157,0.0,0.0,0.0,0.0,2772.78235,0.0,0.0,0.0,0.0,47866.526,-260.537629,-1617.67194,-21288.8757,-1667.84584
70320.0,6165.35936,-159.909214,-174.221057,-12766.8917,-120.936021,-1512.29945,-93.2940702,-193.405594,-653.62448,15.4652733,2015.7755,0.0,0.0,0.0,0.0,5216.12468,0.0,0.0,0.0,0.0,2832.35921,0.0,0.0,0.0,0.0,47867.2114,-251.711267,-1609.17906,-21391.308,-1439.90392
