#Simulation Analysis Results CSV File 2019-06-07T11:39:57.634739,,,
"#Generated on structure: ""frame000000""",,,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_FMN_C7M-heme_Fe,Rad_Gyration_CPR-glob
76800,28.8974514007568,15.3988122940063,27.4877826217648
76950,28.4204330444336,16.8095645904541,27.5815631422773
77100,27.7587471008301,16.6819877624512,27.5209985809918
77250,28.0606002807617,16.6465873718262,27.4238454751431
77400,29.0007305145264,16.2167224884033,27.6214225623125
77550,26.7864532470703,16.4283027648926,27.5597477708804
77700,26.7471199035645,17.0832595825195,27.698556129613
77850,26.5915451049805,17.2310333251953,27.5949669372208
78000,27.3442440032959,16.663272857666,27.4746053734002
78150,26.2757949829102,17.3428382873535,27.6374851847964
78300,26.3307552337646,17.6307811737061,27.5471532796578
78450,27.4254741668701,16.4310207366943,27.184348269882
78600,25.4778480529785,17.8901557922363,27.2582505095073
78750,26.0481605529785,17.0251750946045,27.2469570409091
78900,26.7117881774902,16.9836845397949,27.0412232407039
79050,28.1195068359375,16.8949337005615,27.2160619577502
79200,26.7010440826416,15.6943664550781,27.3099353868242
79350,26.5155334472656,17.6498584747314,27.2750750808401
79500,27.2390098571777,17.2910270690918,27.4162191327859
79650,27.0245113372803,17.426700592041,27.5585769317183
79800,28.4968013763428,16.388391494751,27.5540363753368
79950,27.8121643066406,16.7638759613037,27.5987339117389
80100,27.7649211883545,16.6549110412598,27.2594770215915
80250,27.5086269378662,16.9238815307617,27.0994804111302
80400,25.8504047393799,17.1872100830078,27.2452979694976
80550,27.7155704498291,16.6136703491211,27.2821178752158
80700,28.4049243927002,17.5072822570801,27.6499204212911
80850,26.6497497558594,17.0137271881104,27.2738506607906
81000,28.5772666931152,16.2490291595459,27.4283322032607
81150,27.2717895507812,16.6752853393555,27.224559357462
81300,28.3810386657715,16.9567184448242,27.423403156731
81450,25.3514919281006,16.1314392089844,27.358305923815
81600,28.0201148986816,17.4814376831055,27.5422858466857
81750,29.1014022827148,16.615758895874,27.6169734113936
81900,26.3623485565186,17.7581691741943,27.3563068156193
82050,27.4286708831787,16.8823413848877,27.5507510907458
82200,28.6019020080566,17.2483329772949,27.7694586566665
82350,26.8962230682373,17.1270637512207,27.5262378922949
82500,26.9188804626465,17.4112014770508,27.5128551892643
82650,26.5793895721436,17.123405456543,27.2652567808349
82800,25.2396945953369,17.698278427124,27.1867695718596
82950,27.8244609832764,17.9687747955322,27.2600831175016
83100,28.4639339447021,15.6366882324219,27.2394203210281
83250,27.3095741271973,16.5416202545166,27.5074852568257
83400,27.1233711242676,16.3030204772949,27.3903213973091
83550,28.6221733093262,16.1265487670898,27.4226526742362
83700,26.7609901428223,16.3758277893066,27.3079087075615
83850,27.5396423339844,15.950023651123,27.1493203290289
84000,27.3305969238281,16.1158447265625,26.8695491925326
84150,27.8780078887939,16.8303337097168,26.9096810828673
84300,26.8688793182373,16.3779754638672,26.9865307409461
84450,29.5049533843994,15.9500417709351,27.2155659004614
84600,27.8364753723145,15.74147605896,27.1857965763482
84750,28.4949684143066,17.0422515869141,27.3720416314669
84900,27.6184883117676,16.8278503417969,27.5994589760354
85050,27.3814678192139,16.7755908966064,27.252207097827
85200,28.9741477966309,16.607946395874,27.3398227231761
85350,28.6427211761475,16.4004192352295,27.6097653770175
85500,28.395471572876,16.37766456604,27.6090330086964
85650,29.2383346557617,16.0673236846924,27.3130953421323
85800,30.4866466522217,15.6674528121948,27.4686251693686
85950,29.4647274017334,16.3489608764648,27.3127445308739
86100,30.011926651001,16.660924911499,27.386890685338
86250,29.9248714447021,15.4213571548462,27.4022104664201
86400,29.8706893920898,16.6772499084473,27.2434844928031
86550,31.2085266113281,15.0671634674072,27.3554094707286
86700,29.4319858551025,16.3045253753662,27.3616583407756
86850,31.3585796356201,16.0797233581543,27.493811116303
87000,28.9589405059814,15.6422052383423,27.2805540700608
87150,30.4441776275635,15.9995183944702,27.4728080607772
87300,29.6338233947754,16.0607204437256,27.3668487841707
87450,30.1903095245361,15.6555700302124,27.2696741671706
87600,30.4972114562988,16.1084823608398,27.501041062918
87750,29.0494213104248,16.5309028625488,27.4542426607054
87900,31.0485687255859,16.4343872070312,27.324186757325
88050,29.9866371154785,16.9531517028809,27.5859631855204
88200,30.2895851135254,16.2173500061035,27.5144714242819
88350,28.7876853942871,16.3706398010254,27.4722349044042
88500,28.1652164459229,16.2181949615479,27.1029857224339
88650,29.4104633331299,15.9333553314209,27.439740746662
88800,30.8372573852539,15.7686796188354,27.2852500508442
88950,28.5522212982178,16.9846878051758,27.4519761735447
89100,29.1184215545654,16.088924407959,27.3595764240924
89250,30.576171875,16.0107574462891,27.4775606202108
89400,29.8929977416992,16.3482894897461,27.2338324576736
89550,28.8432445526123,16.8994884490967,27.1891047360483
89700,29.496789932251,16.7725467681885,27.3756627183131
89850,28.1964912414551,16.8769836425781,27.2719149860011
90000,26.7856578826904,16.5370388031006,27.3537780302141
90150,28.1447582244873,17.2563877105713,26.9605168514447
90300,29.8842124938965,17.7313671112061,27.2838685825411
90450,28.9199256896973,16.0588855743408,27.1727013326161
90600,27.6703624725342,17.1471652984619,27.0206352132387
90750,30.0235481262207,16.7746391296387,27.3321101579482
90900,29.7128219604492,16.7366046905518,27.366107479117
91050,28.7620677947998,16.7286968231201,27.2264546260747
91200,29.3444862365723,16.7369956970215,27.4163062521689
91350,30.950834274292,16.4203338623047,27.1108467454698
91500,30.6058044433594,15.5646533966064,27.4530721160498
91650,30.5407085418701,17.0374412536621,27.4569717347117
91800,31.3995571136475,16.4686603546143,27.516617618149
91950,30.1462078094482,17.3704681396484,27.5659920652782
92100,30.4872665405273,17.0019607543945,27.5587596908554
92250,30.7201919555664,16.8648090362549,27.6211482203091
92400,30.88010597229,17.1532783508301,27.4506646462158
92550,29.7487335205078,16.5700454711914,27.5013069113862
92700,29.8844089508057,16.6015300750732,27.3322922447005
92850,29.7310543060303,16.6105823516846,27.4086858527517
93000,30.3650054931641,16.8845958709717,27.4993632089421
93150,30.1363220214844,17.4205493927002,27.6657443978472
93300,30.3101978302002,16.6142082214355,27.8293102646249
93450,29.5835781097412,17.4722633361816,27.8033955186137
93600,28.3930397033691,17.786979675293,27.6752270530414
93750,29.884973526001,17.0457744598389,27.5895450609467
93900,29.4960765838623,16.826244354248,27.3132633957232
94050,28.0779418945312,17.4497413635254,27.5855088576337
94200,29.3522205352783,17.088415145874,27.3921221370515
94350,30.2577571868896,16.9833240509033,27.6150263832455
94500,31.5537071228027,16.8711757659912,27.6872387439858
94650,31.1876697540283,16.6622695922852,27.699944862106
94800,30.6815853118896,16.801908493042,27.8217479568972
94950,30.7776832580566,16.183012008667,27.6066784076785
95100,29.5923442840576,17.4176197052002,27.7760102663222
95250,29.9789409637451,16.5401992797852,27.6427671896239
95400,29.7143325805664,17.0700073242188,27.4916626211506
95550,30.934103012085,16.2914752960205,27.6045866265259
95700,29.8041305541992,17.5101127624512,27.578817996212
95850,29.843921661377,16.5905170440674,27.6333954498365
96000,30.6915702819824,17.354076385498,27.5248219355325
96150,29.1496238708496,16.9529552459717,27.4939660801344
96300,30.5350723266602,16.5788192749023,27.5397677590119
96450,30.3904628753662,17.0591144561768,27.6928821392058
96600,30.3319644927979,17.082763671875,27.5570597994431
96750,30.939790725708,16.7704944610596,27.5517835002471
96900,30.1326808929443,17.7154445648193,27.576389368694
97050,30.2190189361572,16.8120994567871,27.8168775197951
97200,30.363561630249,17.2214431762695,27.96015149749
97350,30.1441535949707,17.2324638366699,27.8222443035117
97500,30.0132789611816,17.0995292663574,27.5888640136918
97650,29.7456073760986,16.1506118774414,27.2573204012332
97800,29.8807029724121,17.0239524841309,27.3584600895522
97950,29.3509216308594,16.9002914428711,27.1919936956533
98100,28.9031772613525,18.6625003814697,27.2088754493477
98250,30.3156223297119,17.0861415863037,27.4102550643712
98400,29.5734558105469,17.0761966705322,27.3035008450501
98550,29.629264831543,16.7675151824951,27.0838249031804
98700,29.3948516845703,17.4133186340332,27.1013631027931
98850,30.0437431335449,15.866626739502,27.4143459969216
99000,30.5758628845215,16.1873245239258,27.0211738449881
99150,30.7339286804199,16.6013717651367,27.2548518864047
99300,29.4172916412354,16.7731876373291,27.3362229966353
99450,30.2740821838379,16.533504486084,27.1957084444589
99600,29.3940086364746,15.8113021850586,27.060694282183
99750,29.3786487579346,16.2527847290039,27.2405800724905
99900,29.3752517700195,16.963996887207,27.0047064476168
100050,30.2294063568115,16.2348766326904,27.1438286836025
100200,31.2191677093506,15.8900146484375,27.2871762339029
100350,31.0170955657959,16.8197364807129,27.2530425634375
100500,29.0565700531006,16.7175788879395,27.386759002261
100650,29.5744037628174,16.7580833435059,27.0990208376136
100800,30.2074413299561,16.4324817657471,27.2776605180364
100950,29.6859397888184,16.4672508239746,27.3582577685041
101100,29.7361335754395,16.419361114502,27.5758155852098
101250,29.6225528717041,17.917573928833,27.6299141828044
101400,30.3163986206055,16.595796585083,27.3550559864289
101550,28.9068622589111,17.8232879638672,27.3697029408405
101700,29.4441337585449,17.1952018737793,27.3181041642979
101850,28.3007469177246,17.0983295440674,27.1414826961478
102000,28.6692485809326,16.4951133728027,27.3263027117169
102150,29.1698684692383,17.150053024292,27.3123912281967
102300,28.8815422058105,16.9916210174561,27.3718958169507
102450,29.5001907348633,16.9739475250244,27.5609776160471
102600,29.0848903656006,17.1334323883057,27.3032510208719
102750,29.6736660003662,16.7853736877441,27.4896739940102
102900,29.0746212005615,17.2688674926758,27.5604107102326
103050,29.6254978179932,16.6830806732178,27.2616286213931
103200,30.069055557251,15.7334890365601,27.5527138769456
103350,30.4987411499023,17.1227722167969,27.6038088864198
103500,30.790506362915,16.773416519165,27.5405917809256
103650,29.9701747894287,17.0288543701172,27.5930008224629
103800,29.8126373291016,16.4029941558838,27.5337181353028
103950,30.0860805511475,16.6126937866211,27.4430270817017
104100,30.4495506286621,16.5599308013916,27.753207820432
104250,31.629186630249,16.5924777984619,27.5035738442169
104400,29.364049911499,16.8751201629639,27.3124164727051
104550,30.0318374633789,16.610258102417,27.2143076483091
104700,31.2690296173096,15.9866962432861,27.4438543972097
104850,30.7864532470703,16.338472366333,27.462507512869
105000,29.5873775482178,16.9905624389648,27.2490744047239
105150,30.3894329071045,16.4708919525146,27.0789010720295
105300,30.5739078521729,16.6611328125,27.4527039565153
105450,29.4971179962158,16.399471282959,27.5425412860249
105600,31.1835422515869,16.9401168823242,27.5741642261873
105750,31.1715755462646,16.0517196655273,27.1998338537855
105900,30.264986038208,16.9954357147217,27.217112148665
106050,29.3561763763428,17.5658264160156,27.1202270808528
106200,29.4132995605469,17.3378353118896,27.1531744043274
106350,30.9527473449707,16.7846374511719,26.985827504849
106500,31.4399929046631,17.3258857727051,27.4560880449405
106650,29.7144298553467,16.8926868438721,27.4307124018141
106800,30.2667598724365,16.1463375091553,27.276845658097
106950,30.5880584716797,17.3610744476318,27.5102870605788
107100,29.6499767303467,16.3536815643311,27.4961941600304
107250,30.1311321258545,16.5000476837158,27.2512355987469
107400,29.2606506347656,17.3291854858398,27.2135607279245
107550,28.8205013275146,16.9089088439941,27.3729719043293
107700,29.0031089782715,17.1231784820557,27.2859801611286
107850,28.2017688751221,16.7378578186035,27.2444040428224
108000,28.2871856689453,16.9229526519775,27.2036980257031
108150,29.6423950195312,17.1873931884766,27.3170119833147
108300,29.3650035858154,16.5594024658203,27.3229500123788
108450,29.9205207824707,16.7796840667725,27.24398562565
108600,29.7765846252441,16.6101837158203,27.2804147043013
108750,29.9489574432373,16.901554107666,27.1074641199834
108900,29.4071369171143,16.5594806671143,27.0850191502715
109050,29.1938743591309,16.993257522583,27.4923071627457
109200,29.3544998168945,16.198335647583,27.2807071424841
109350,29.1984405517578,17.394136428833,27.4735905034107
109500,29.050500869751,16.7076873779297,27.5683862978565
109650,29.5110950469971,16.77783203125,27.4561335878263
109800,29.2956962585449,16.7146377563477,27.4962600506056
109950,28.6510524749756,16.654088973999,27.2796987562485
110100,28.7686729431152,16.9402008056641,27.5138607141813
110250,29.3945178985596,16.5197410583496,27.4747583571022
110400,30.0966949462891,16.9113121032715,27.6748092484696
110550,29.0090827941894,16.9189891815186,27.6224376381566
110700,28.9710884094238,17.1547622680664,27.8179656303855
110850,28.7690811157227,17.3295288085938,27.3044734764076
111000,28.5485038757324,17.5019454956055,27.5680623982596
111150,29.7037734985352,16.6984767913818,27.5045877302676
111300,29.0164661407471,17.7213859558105,27.543145653351
111450,29.8150596618652,17.2707824707031,27.5238933282976
111600,29.2566452026367,16.9942359924316,27.6621522295283
111750,29.3881206512451,17.0164489746094,27.5713719301954
111900,29.0969543457031,16.2926483154297,27.7148484589407
112050,29.0821380615234,16.68896484375,27.5820269227421
112200,28.7722682952881,16.8900451660156,27.6731209966325
112350,30.8230247497559,16.9882183074951,27.6679822306363
112500,30.9155654907227,17.5320434570313,27.4833973163449
112650,29.2396469116211,17.5115451812744,27.2553782115318
112800,28.7425632476807,17.4648971557617,27.4301079430041
112950,29.6010189056396,17.0581245422363,27.5139497011605
113100,28.2504367828369,16.7952537536621,27.470780298152
113250,28.5830860137939,16.7190418243408,27.4746904827505
113400,29.0688743591309,17.1234683990479,27.452261764303
113550,28.1117286682129,17.7423343658447,27.2686477183012
113700,28.2757797241211,16.7080898284912,27.3529809807023
113850,29.5039463043213,16.2233638763428,27.4401303049217
114000,29.2833061218262,16.5808620452881,27.3702804704237
114150,29.7665729522705,16.4871807098389,27.2914440384581
114300,29.7414608001709,16.6841773986816,27.5950200908245
114450,29.9055347442627,16.955638885498,27.6360579859506
114600,30.2342395782471,17.0184936523437,27.4153658575508
114750,29.6647491455078,16.739875793457,27.5166269378595
114900,29.2881278991699,17.2766208648682,27.4341055633326
115050,29.0232067108154,17.6638355255127,27.5919532707382
115200,29.1690788269043,16.16770362854,27.4970826606545
115350,30.3805446624756,17.1446895599365,27.5991125816392
115500,29.9938259124756,16.7583446502686,27.6383701313524
115650,29.5213203430176,16.6361541748047,27.6119670873022
115800,28.9578723907471,16.1949615478516,27.6346547057397
115950,29.1585445404053,16.7450313568115,27.6770413675164
116100,28.9167575836182,16.8456039428711,27.5485144679727
116250,29.4755725860596,16.9475402832031,27.4819678444191
116400,29.6031875610352,16.1734046936035,27.6051820367801
116550,29.1528835296631,17.0040550231934,27.553742178148
116700,28.3358821868896,17.2944145202637,27.452206466833
116850,29.6286926269531,17.5860958099365,27.6774548205242
117000,29.5362091064453,16.1318168640137,27.5083883377666
117150,28.4838924407959,16.8668632507324,27.114239532575
117300,28.1023559570312,16.7781791687012,27.2396418641863
117450,27.7762489318848,16.5046901702881,27.417365114213
117600,28.2454471588135,16.9518909454346,27.2965126095981
117750,27.7204494476318,16.8171062469482,27.3672224634377
117900,27.3616046905518,16.3322162628174,27.374299735847
118050,29.0371284484863,16.8348693847656,27.2450663599389
118200,29.4529476165771,17.3135776519775,27.2963588739254
118350,28.583532333374,16.9967994689941,27.3687156061834
118500,29.126049041748,17.2744216918945,27.5400326459583
118650,28.8793334960937,16.9622573852539,27.4315556875576
118800,28.834264755249,17.0463123321533,27.7016755568698
118950,29.0951957702637,17.2004261016846,27.5742353857797
119100,28.2783756256104,17.0712184906006,27.5601560171612
119250,28.6921501159668,17.2592144012451,27.7107450922915
119400,30.6103572845459,16.3444938659668,27.5823303703917
119550,28.5534706115723,16.6062850952148,27.4516006639942
119700,28.4662284851074,16.7705345153809,27.5067545656224
119850,28.4833602905273,17.1175155639648,27.5034229281069
120000,28.191873550415,16.7548732757568,27.3754247476305
120150,27.9174365997314,17.303731918335,27.5641532627063
120300,29.1121215820312,17.1634292602539,27.7343794830664
120450,28.6862068176269,16.3017902374268,27.4247363748673
120600,29.1521701812744,17.2195339202881,27.4650073810666
120750,28.4618644714355,16.9969120025635,27.6096058650635
120900,27.9860382080078,16.7602729797363,27.4013643452443
121050,28.933479309082,17.0394649505615,27.2783861027621
121200,28.5962047576904,16.7071990966797,27.2694998627693
121350,27.8552856445312,16.8151874542236,27.4509557780993
121500,28.6218585968018,17.0963001251221,27.3298555491644
121650,28.131383895874,17.0268383026123,27.4485597203886
121800,29.2522621154785,17.0562038421631,27.4890083929137
121950,28.6170272827148,16.9221477508545,27.5062650991272
122100,29.345495223999,16.8158493041992,27.6891943483784
122250,30.3374862670898,16.9159412384033,27.5588230058009
122400,29.9588069915771,17.1954116821289,27.4697528200428
122550,29.4473133087158,17.1158390045166,27.592199951761
122700,28.042875289917,17.1288318634033,27.5419183480212
122850,30.1302833557129,17.1040802001953,27.2888417891545
123000,28.4360580444336,17.0981502532959,27.4476896442237
123150,28.7586727142334,16.7097358703613,27.1531689012095
123300,29.6723022460937,17.0503063201904,27.3478726309146
123450,29.6722793579102,16.7828903198242,27.3254113051916
123600,28.4328956604004,16.7769222259521,27.5587476253783
123750,29.6111488342285,16.5771961212158,27.4322799030602
123900,29.2188205718994,16.3210868835449,27.3365909546439
124050,28.267032623291,17.4918117523193,27.3370276875135
124200,29.8173236846924,16.8542976379395,27.5998895770914
124350,28.6402950286865,16.4515342712402,27.4517764409913
124500,28.7873287200928,16.4640827178955,27.436662998707
124650,29.8877372741699,16.7610092163086,27.6287390632047
124800,29.405086517334,17.1155700683594,27.3183543951223
124950,29.2815551757812,17.2016773223877,27.314419425862
125100,29.5221424102783,16.7294425964355,27.4793289247269
125250,28.9040298461914,17.1914691925049,27.274112392482
125400,28.5058631896973,17.1408138275146,27.495604590479
125550,28.8297481536865,17.1926574707031,27.4704814369901
125700,30.8200950622559,16.3503284454346,27.5634945898649
125850,30.360107421875,16.6521644592285,27.5189141799779
126000,29.1413040161133,17.1652812957764,27.4722619896319
126150,29.5889949798584,16.6395664215088,27.6085727617073
126300,29.9824695587158,16.3786964416504,27.6130960280744
126450,29.6626358032227,16.9008502960205,27.3955657476126
126600,30.1819076538086,16.6370429992676,27.6823147774401
126750,28.8717041015625,16.9375190734863,27.3101652721497
126900,28.8650016784668,16.6658420562744,27.7856484990502
127050,29.811939239502,16.41379737854,27.5593072621916
127200,29.2665328979492,16.0787963867188,27.588648945508
127350,29.5832386016846,16.2839851379395,27.6838907368565
127500,29.4069786071777,16.5196361541748,27.74266659313
127650,28.537036895752,16.9143905639648,27.569337899727
127800,29.4118804931641,16.0929889678955,27.5405082487197
127950,29.0023822784424,17.04807472229,27.5468399946237
128100,28.6576499938965,17.1120738983154,27.6181078588154
128250,28.7785892486572,16.6788368225098,27.2005512197161
128400,29.9247093200684,16.918773651123,27.5864980552472
128550,30.4289989471436,16.7184658050537,27.5231898657964
128700,29.8364906311035,16.3447189331055,27.3373294671548
128850,29.6098651885986,16.505012512207,27.4899527271647
129000,29.4601821899414,17.3315334320068,27.4778426435346
129150,29.3364849090576,16.7277679443359,27.4904370272849
129300,29.8992290496826,17.0486259460449,27.4243453659541
129450,28.741024017334,16.4466686248779,27.3946122816881
129600,29.9304180145264,15.9208812713623,27.5154471404924
129750,30.3804836273193,16.7603206634521,27.6804184973601
129900,29.6410675048828,17.0691795349121,27.6718644418347
130050,27.150390625,16.768627166748,27.3604363604017
130200,28.4177570343018,16.6353721618652,27.6061036308091
130350,29.5178260803223,16.2978973388672,27.3413168446934
130500,28.7372856140137,17.2615985870361,27.4582376063059
130650,29.0009479522705,17.1254978179932,27.3494700467655
130800,29.4516334533691,16.4656620025635,27.3693524817767
130950,30.2363452911377,17.1339225769043,27.1035735454309
131100,29.5333938598633,17.5892238616943,27.2104240860932
131250,30.0053157806396,17.41552734375,27.0164429531752
131400,28.8772621154785,17.5413627624512,27.0906619794947
131550,30.0451831817627,17.0546817779541,27.0230936925012
131700,29.1704196929932,17.280330657959,27.2366205916555
131850,29.8690128326416,16.805025100708,27.0238684096957
132000,29.4285907745361,17.3365325927734,27.132375899614
132150,29.012092590332,17.7013149261475,27.3537384852554
132300,29.6841335296631,16.5252361297607,27.1491919379645
132450,30.022554397583,17.6122665405273,27.3070120184316
132600,29.7951221466064,16.0488758087158,27.39262016722
132750,28.3714637756348,16.6925468444824,27.1851671915573
132900,27.7793235778809,17.1903858184814,27.2070922409504
133050,28.3463726043701,17.04469871521,27.0737495433083
133200,28.7321434020996,17.018970489502,27.2218800766814
133350,28.7296104431152,17.2656402587891,26.9650026243881
133500,30.279878616333,16.1749420166016,27.2568037357053
133650,28.9483509063721,16.8011436462402,26.8818791399537
133800,29.2302417755127,16.6106262207031,27.0695578077084
133950,29.6005363464355,16.7767734527588,27.0427144242851
134100,30.6452465057373,16.3742179870605,27.4721254507148
134250,30.1566333770752,16.4542388916016,27.2068991604242
134400,29.8289222717285,16.5790691375732,27.2588720361672
134550,30.3153781890869,16.3402042388916,27.288929409538
134700,30.0049018859863,16.042329788208,27.2962791099208
134850,28.9756736755371,16.9162197113037,27.0330573283714
135000,29.5427875518799,16.5900421142578,27.1949307603816
135150,30.0129146575928,16.6419429779053,27.4415107720329
135300,30.8486022949219,16.6368465423584,27.3285720851901
135450,29.7838134765625,17.2090721130371,27.4937140518988
135600,30.056547164917,16.9555320739746,27.3825076062875
135750,29.0910701751709,16.7611904144287,27.3048357369785
135900,29.4960021972656,16.4708728790283,27.2748618956545
136050,28.311767578125,16.3049373626709,27.2316030467932
136200,29.1903858184814,16.1621875762939,27.278706956019
136350,29.3022499084473,16.4414367675781,27.3054903263889
136500,29.4419059753418,16.4841804504395,27.3398393435824
136650,30.0691394805908,16.2934017181396,27.3759702282436
136800,29.5973987579346,16.0306339263916,27.2033462009237
136950,29.6586723327637,16.635103225708,27.2325256669999
137100,30.1636352539062,16.1836681365967,27.0858513845581
137250,29.7763004302978,16.8297348022461,27.1030449204309
137400,29.7317066192627,16.2441062927246,27.0619532755169
137550,28.5600109100342,16.2043647766113,27.1753018368115
137700,29.8191585540771,16.5129051208496,27.1155045694847
137850,28.7022724151611,16.285457611084,27.1277739311404
138000,29.4954986572266,16.3893566131592,27.2727959638741
138150,30.2194423675537,16.8435211181641,27.2097429032288
138300,28.5670852661133,16.9537506103516,27.2053531507927
138450,30.5240306854248,16.9398975372314,27.3696627573106
138600,29.9280586242676,16.787073135376,27.1601739036674
138750,30.6530857086182,15.9818868637085,27.0885371647946
138900,30.0872421264648,16.349437713623,27.0901585325441
139050,29.4885101318359,16.34348487854,26.9627325292106
139200,29.5381889343262,16.5130138397217,26.945674328467
139350,29.1540565490723,17.0191192626953,27.1842794544868
139500,29.1418228149414,16.604736328125,27.1145443174163
139650,29.9882488250732,16.3394927978516,27.3647159702205
139800,30.6881313323975,16.3160343170166,27.1274497120533
139950,29.7558422088623,16.3739547729492,27.027139497836
140100,29.7910175323486,15.9946546554565,26.9168406122049
140250,29.3678894042969,16.9509963989258,26.9861672930308
140400,29.4179286956787,17.2409954071045,27.0346642012803
140550,28.437629699707,16.3622665405273,27.1542117920122
140700,29.1669273376465,17.4101142883301,27.1478232711343
140850,28.7646961212158,16.7721977233887,27.1641126102528
141000,29.7748527526855,16.8111610412598,27.0849654333991
141150,29.5472450256348,16.7571907043457,27.2252505795909
141300,29.6681118011475,16.8357009887695,27.0086820546146
141450,28.6652202606201,16.8709030151367,26.980457287709
141600,29.2211666107178,16.389331817627,27.1909390012213
141750,29.7386379241943,16.5803127288818,27.4013206601609
141900,30.320592880249,16.5450820922852,27.2293318469844
142050,30.0815391540527,17.0028305053711,27.0965701530997
142200,29.2319660186768,16.2550563812256,27.0860362483889
142350,29.7671527862549,17.0229015350342,26.9501458228445
142500,30.2420654296875,16.6398944854736,27.0254321119389
142650,29.1259536743164,16.8275909423828,27.0310551473105
142800,30.7176380157471,16.2706489562988,27.1680402446766
142950,30.4906749725342,16.7042827606201,27.0919497539988
143100,29.1573486328125,16.5137958526611,27.0955743699064
143250,30.5909767150879,16.3327522277832,27.0018808631898
143400,29.4351997375488,16.582763671875,27.0108654873936
143550,29.1456298828125,16.6187934875488,26.776556784262
143700,28.9957389831543,16.5214748382568,26.9399053527721
143850,29.1889667510986,16.3575115203857,26.9776153085113
144000,29.5094032287598,16.4959812164307,26.9420041272344
144150,29.6340007781982,16.9285869598389,26.9831548955391
144300,29.6103191375732,16.324800491333,27.0920145923997
144450,30.2385749816895,16.6409664154053,27.0769255922172
144600,30.3137054443359,16.6603469848633,26.8283514020531
144750,27.7194232940674,16.6764068603516,26.9601873662737
144900,28.8190135955811,16.6448059082031,27.2291015950263
145050,29.2910690307617,16.3916206359863,27.2665040034249
145200,28.6888904571533,16.3350982666016,27.0916813954596
145350,30.1660785675049,16.2543258666992,27.1258010452039
145500,28.2099933624268,16.7104511260986,27.1844050209839
145650,28.72389793396,16.6250400543213,27.3555860730657
145800,28.5699825286865,16.3615074157715,27.3216987768513
145950,29.7720432281494,16.9018001556396,27.0710342232367
146100,29.6481857299805,16.314489364624,27.1250795939698
146250,28.8308372497559,15.7160634994507,27.1767573806884
146400,29.6718502044678,16.7330493927002,26.9205041052531
146550,29.5600643157959,16.3106918334961,27.1901041860562
146700,28.2179565429687,16.9487342834473,27.0657766100833
146850,29.0719013214111,17.065860748291,27.2446462787728
147000,28.7174549102783,16.5218906402588,27.4091919730394
147150,28.7352905273437,16.4265098571777,27.1065178359098
147300,29.0497798919678,17.4630432128906,27.3771617517064
147450,28.6908111572266,16.993896484375,27.1121050530674
147600,28.4810009002686,16.5488529205322,27.183276698766
147750,28.2336959838867,16.1087818145752,27.4129111572519
147900,28.9549579620361,17.0618476867676,27.3110442342058
148050,29.3228225708008,16.5708618164063,27.2935559463189
148200,28.705114364624,16.3395347595215,27.3078630478901
148350,28.4301109313965,16.6272277832031,27.251070364809
148500,27.9115772247314,16.1507301330566,27.3050790483485
148650,27.9353847503662,16.583553314209,27.2713002478456
148800,27.5510902404785,16.1755657196045,27.1422596693941
148950,29.6323165893555,16.6577377319336,27.33687003274
149100,28.2901973724365,16.4724178314209,27.3445177795238
149250,28.9459438323975,16.2651557922363,27.1078839903216
149400,28.6105670928955,16.3491230010986,27.1348867290031
149550,29.6944103240967,16.5696697235107,27.1833173233805
149700,30.4653606414795,16.1220397949219,27.4537630078095
149850,29.5660400390625,16.2898635864258,27.3190591124881
150000,28.5888996124268,17.0640869140625,27.2176972605689
150150,29.6326293945312,16.450704574585,27.2932264441087
150300,29.0247421264648,16.7462253570557,27.5786635517864
150450,29.808219909668,17.0974521636963,27.4089198335875
150600,29.0820331573486,16.884241104126,27.3963657881652
150750,28.2105731964111,15.9902563095093,27.3311641971768
150900,27.5311107635498,16.406005859375,27.2372236307045
151050,28.4461574554443,16.3981475830078,27.2602074606092
151200,29.2732601165771,16.4315128326416,27.3666565897471
151350,28.8878765106201,16.6966686248779,26.9974584918952
151500,28.1072063446045,16.2403926849365,27.3699909267732
151650,29.2423095703125,16.4242820739746,27.3940016950106
151800,29.4277172088623,15.959135055542,27.6213339423094
151950,29.5138168334961,16.6697368621826,27.7440843607444
152100,28.8894958496094,16.4968700408936,27.491832328567
152250,28.3639526367187,16.7455749511719,27.4768748416323
152400,29.4021224975586,16.2216396331787,27.431100005942
152550,29.5167903900146,16.5431232452393,27.5250293290363
152700,29.3021011352539,16.2376613616943,27.3003861519742
152850,29.1690635681152,16.2984886169434,27.2417742029441
153000,29.3456058502197,16.233211517334,27.5575969040229
153150,29.3417911529541,16.90744972229,27.399026732742
153300,30.2730026245117,15.8968658447266,27.3893498943299
153450,28.0383110046387,17.1240997314453,27.1489085549605
153600,28.6487274169922,16.4296207427979,27.266476960139
153750,28.7522010803223,16.0918121337891,27.3769190459773
153900,28.6069221496582,16.2733573913574,27.3883382711457
154050,27.5381546020508,16.7188625335693,27.4807836202394
154200,28.2730293273926,16.2842559814453,27.4017437075028
154350,28.5038528442383,16.5470390319824,27.256890320652
154500,28.4324245452881,16.0413551330566,27.300998602181
154650,29.6774635314941,16.432523727417,27.6146546755726
