#Simulation Analysis Results CSV File 2020-11-26T09:00:49.387342
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
842116.8420000001,-107.297,27.544
842216.844,-121.51,44.915
842316.846,-129.095,52.781
842416.848,-123.522,55.378
842516.85,-120.452,45.999
842616.8520000001,-117.887,66.739
842716.854,-108.977,37.843
842816.856,-99.935,38.887
842916.858,-119.86,61.372
843016.86,-110.076,62.627
843116.862,-110.531,64.921
843216.8640000001,-121.35,64.646
843316.866,-120.856,41.472
843416.868,-112.28,64.692
843516.87,-140.454,52.299
843616.872,-113.296,36.026
843716.8740000001,-116.663,66.282
843816.876,-115.617,46.888
843916.878,-111.538,48.646
844016.88,-131.905,47.954
844116.882,-122.336,61.46
844216.884,-116.18,55.848
844316.886,-120.64,31.843
844416.888,-127.22,56.18
844516.89,-96.864,36.186
844616.892,-119.778,50.984
844716.894,-121.171,57.624
844816.8960000001,-116.304,62.085
844916.898,-126.576,38.5
845016.9,-111.175,53.244
845116.902,-140.068,40.108
845216.904,-132.042,50.208
845316.9060000001,-121.228,22.192
845416.908,-117.19,42.509
845516.91,-112.524,55.761
845616.912,-114.602,47.609
845716.914,-108.892,40.655
845816.916,-107.349,33.38
845916.9180000001,-120.863,57.734
846016.92,-113.03,59.462
846116.922,-110.612,42.235
846216.924,-114.451,57.015
846316.926,-143.379,41.884
846416.9280000001,-119.618,40.635
846516.93,-112.491,51.619
846616.932,-133.191,17.16
846716.934,-91.865,25.479
846816.936,-111.612,49.591
846916.938,-125.288,50.635
847016.9400000001,-107.418,72.683
847116.942,-114.4,47.43
847216.944,-130.62,56.601
847316.946,-100.038,45.336
847416.948,-105.446,35.588
847516.9500000001,-117.914,59.802
847616.952,-120.558,51.768
847716.954,-125.776,62.971
847816.956,-112.312,61.007
847916.958,-120.697,47.089
848016.96,-115.368,50.662
848116.962,-124.824,70.389
848216.964,-109.942,66.575
848316.966,-114.757,47.741
848416.968,-106.718,53.581
848516.97,-128.022,39.959
848616.9720000001,-107.983,37.131
848716.974,-110.297,42.605
848816.976,-117.666,66.644
848916.978,-118.199,39.661
849016.98,-120.615,47.442
849116.982,-127.731,63.678
849216.984,-124.47,61.243
849316.986,-106.087,43.001
849416.988,-105.661,54.79
849516.99,-109.096,50.477
849616.992,-111.414,49.541
849716.9940000001,-108.756,67.554
849816.996,-150.239,75.714
849916.998,-110.391,50.607
850017.0,-121.148,30.491
850117.002,-120.329,34.317
850217.0040000001,-121.265,52.826
850317.006,-125.126,62.74
850417.008,-104.465,47.772
850517.01,-129.011,53.985
850617.012,-115.691,36.315
850717.014,-115.097,47.826
850817.0160000001,-111.753,48.584
850917.018,-110.369,55.265
851017.02,-112.161,59.611
851117.022,-124.083,33.933
851217.024,-124.156,61.079
851317.0260000001,-148.474,62.527
851417.028,-127.322,47.332
851517.03,-125.123,55.371
851617.032,-112.345,54.876
851717.034,-115.075,60.165
851817.036,-122.019,58.907
851917.0380000001,-129.658,55.838
852017.04,-108.435,53.615
852117.042,-127.341,69.34
852217.044,-120.012,58.236
852317.046,-126.853,44.584
852417.0480000001,-119.726,40.163
852517.05,-129.823,46.446
852617.052,-132.552,66.764
852717.054,-127.651,49.837
852817.056,-137.428,66.898
852917.058,-109.094,38.589
853017.06,-140.52,66.858
853117.062,-133.933,50.487
853217.064,-127.555,84.154
853317.066,-128.084,43.774
853417.068,-121.418,61.261
853517.0700000001,-116.086,38.223
853617.072,-118.281,32.395
853717.074,-133.509,46.75
853817.076,-124.953,51.186
853917.078,-123.358,40.848
854017.0800000001,-132.206,44.38
854117.082,-124.325,37.812
854217.084,-118.57,61.821
854317.086,-120.346,52.882
854417.088,-105.509,35.751
854517.09,-119.674,55.797
854617.0920000001,-131.319,41.791
854717.094,-116.511,67.555
854817.096,-118.535,37.856
854917.098,-128.149,66.274
855017.1,-118.64,59.501
855117.1020000001,-129.785,54.532
855217.104,-127.649,54.851
855317.106,-93.225,15.94
855417.108,-124.416,52.079
855517.11,-126.405,53.961
855617.112,-118.428,39.535
855717.1140000001,-134.589,36.364
855817.116,-140.331,29.252
855917.118,-125.218,53.852
856017.12,-121.677,33.404
856117.122,-101.218,23.89
856217.1240000001,-116.683,43.786
856317.126,-127.116,54.458
856417.128,-113.98,43.399
856517.13,-135.573,69.784
856617.132,-131.068,44.688
856717.134,-108.262,56.782
856817.136,-127.439,56.749
856917.138,-131.109,66.086
857017.14,-130.301,48.116
857117.142,-123.158,58.139
857217.144,-130.17,57.556
857317.1460000001,-114.636,55.999
857417.148,-118.445,40.749
857517.15,-116.077,55.752
857617.152,-129.285,51.978
857717.154,-127.588,39.036
857817.1560000001,-123.296,55.751
857917.158,-127.343,59.156
858017.16,-134.057,57.523
858117.162,-122.946,42.895
858217.164,-124.395,62.233
858317.166,-130.827,42.638
858417.1680000001,-123.463,56.282
858517.17,-107.041,37.803
858617.172,-124.595,53.437
858717.174,-99.649,42.045
858817.176,-114.286,59.388
858917.1780000001,-129.519,62.371
859017.18,-114.494,64.934
859117.182,-116.008,57.905
859217.184,-118.576,61.697
859317.186,-108.556,50.566
859417.188,-128.478,64.079
859517.1900000001,-106.033,52.774
859617.192,-111.078,76.265
859717.194,-122.901,40.096
859817.196,-111.806,24.025
859917.198,-122.884,45.441
860017.2000000001,-110.04,47.626
860117.202,-134.484,38.064
860217.204,-111.957,56.413
860317.206,-130.915,62.854
860417.208,-148.562,58.67
860517.21,-130.112,74.119
860617.212,-129.387,55.885
860717.214,-127.791,56.01
860817.216,-116.589,62.582
860917.218,-129.283,59.551
861017.22,-138.994,48.949
861117.2220000001,-122.632,52.873
861217.224,-124.297,38.443
861317.226,-129.679,43.077
861417.228,-124.881,54.408
861517.23,-108.729,46.997
861617.232,-118.719,38.232
861717.234,-106.396,23.986
861817.236,-107.483,45.047
861917.238,-119.872,54.358
862017.24,-126.051,55.163
862117.242,-120.951,38.408
862217.2440000001,-110.862,61.378
862317.246,-101.902,63.137
862417.248,-137.368,51.392
862517.25,-121.266,44.078
862617.252,-118.778,56.821
862717.2540000001,-104.539,75.992
862817.256,-125.71,35.53
862917.258,-110.85,46.294
863017.26,-122.589,52.275
863117.262,-121.59,39.622
